County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1227002,337,23554,53,1.9%,4199,832,34.053490000000004,-118.24531999999999,2021-04-15 15:02 EDT
Riverside,California,296908,0,4514,0,1.5%,1319,138,33.98171,-117.37404,2021-04-15 15:02 EDT
San Bernardino,California,294101,0,4265,0,1.5%,41041,112,34.10524,-117.29411999999999,2021-04-15 15:02 EDT
San Diego,California,273968,0,3648,0,1.3%,79,774,32.71568,-117.16171000000001,2021-04-15 15:02 EDT
Orange,California,252627,0,4862,0,1.9%,43349,111,33.78787,-117.85071,2021-04-15 15:02 EDT
Santa Clara,California,116562,0,2002,0,1.7%,4412,166,37.35579,-121.95508999999998,2021-04-15 15:02 EDT
Kern,California,107591,0,1306,0,1.2%,414769,63,35.34281638,-118.7299395,2021-04-15 15:02 EDT
Sacramento,California,100726,0,1644,0,1.6%,41829,684,38.57944000000001,-121.49085,2021-04-15 15:02 EDT
Fresno,California,100357,0,1636,0,1.6%,1759,43,36.74084000000001,-119.78551999999999,2021-04-15 15:02 EDT
Alameda,California,85542,0,1475,0,1.7%,0,0,37.76683,-122.2453,2021-04-15 15:02 EDT
Ventura,California,80156,0,992,0,1.2%,44529,89,34.28082,-119.29231999999999,2021-04-15 15:02 EDT
San Joaquin,California,71229,0,1334,0,1.9%,489,18,37.93479557,-121.2713112,2021-04-15 15:02 EDT
Contra Costa,California,66666,0,767,0,1.2%,45319,84,37.91793732,-121.9259354,2021-04-15 15:02 EDT
Stanislaus,California,53692,0,1023,0,1.9%,1319,98,37.55932622,-120.9976619,2021-04-15 15:02 EDT
Tulare,California,49318,0,825,0,1.7%,39,30,36.20649,-119.34305,2021-04-15 15:02 EDT
Monterey,California,43226,0,348,0,0.8%,43859,69,36.21714603,-121.2390196,2021-04-15 15:02 EDT
San Mateo,California,41015,64,556,0,1.4%,4169,4,37.54704,-122.31485,2021-04-15 15:02 EDT
Solano,California,39766,0,209,0,0.5%,0,0,38.27793363,-121.9272405,2021-04-15 15:02 EDT
San Francisco,California,35667,33,513,6,1.4%,4189,78,37.777120000000004,-122.41963999999999,2021-04-15 15:02 EDT
Santa Barbara,California,33774,0,443,0,1.3%,45649,66,34.41938,-119.69905,2021-04-15 15:02 EDT
Merced,California,31128,0,450,0,1.4%,5739,60,37.19187429,-120.717739,2021-04-15 15:02 EDT
Sonoma,California,29573,0,311,0,1.1%,2029,50,38.29188,-122.45728000000001,2021-04-15 15:02 EDT
Imperial,California,27515,0,716,0,2.6%,478,7,32.84748,-115.56952,2021-04-15 15:02 EDT
Kings,California,22730,0,245,0,1.1%,369,4,36.07543071,-119.8153541,2021-04-15 15:02 EDT
Placer,California,21644,0,281,0,1.3%,4669,57,39.05913563,-120.75363279999999,2021-04-15 15:02 EDT
San Luis Obispo,California,20857,0,256,0,1.2%,4129,86,35.28579000000001,-120.66275,2021-04-15 15:02 EDT
Madera,California,16122,0,239,0,1.5%,45389,20,36.96205,-120.06398999999999,2021-04-15 15:02 EDT
Santa Cruz,California,15466,0,202,0,1.3%,0,3,36.97424,-122.03098,2021-04-15 15:02 EDT
Marin,California,13815,0,206,0,1.5%,247,5,38.07188727,-122.7195348,2021-04-15 15:02 EDT
Yolo,California,13431,0,199,0,1.5%,432,8,38.73431,-121.81278999999999,2021-04-15 15:02 EDT
Shasta,California,11627,0,216,0,1.9%,44049,39,40.598279999999995,-122.49095,2021-04-15 15:02 EDT
Butte,California,11320,0,181,0,1.6%,4899,22,39.66709143,-121.60091100000001,2021-04-15 15:02 EDT
El Dorado,California,9677,0,108,0,1.1%,43139,30,38.68217,-120.84683000000001,2021-04-15 15:02 EDT
Napa,California,9636,0,78,0,0.8%,189,9,38.50647693,-122.3306091,2021-04-15 15:02 EDT
Sutter,California,9253,0,104,0,1.1%,4319,1,39.03467539,-121.69484569999999,2021-04-15 15:02 EDT
Yuba,California,6084,0,40,0,0.7%,3659,3,39.26918299,-121.3512653,2021-04-15 15:02 EDT
San Benito,California,5944,0,63,0,1.1%,43339,8,36.50506,-121.08332,2021-04-15 15:02 EDT
Lassen,California,5666,0,24,0,0.4%,1439,0,40.68244754,-120.60036909999998,2021-04-15 15:02 EDT
Tehama,California,5393,0,56,0,1.0%,1969,5,40.12569694,-122.23391529999999,2021-04-15 15:02 EDT
Nevada,California,4425,0,75,0,1.7%,3829,5,39.2616,-121.0161,2021-04-15 15:02 EDT
Tuolumne,California,4062,0,64,0,1.6%,1439,2,38.02764367,-119.95465359999999,2021-04-15 15:02 EDT
Mendocino,California,3977,0,47,0,1.2%,509,2,39.44024063,-123.3912784,2021-04-15 15:02 EDT
Amador,California,3581,5,46,0,1.3%,3339,92,38.44606535,-120.65175500000001,2021-04-15 15:02 EDT
Humboldt,California,3572,0,36,0,1.0%,41097,5,40.69879803,-123.87371470000001,2021-04-15 15:02 EDT
