County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,165134,0,4215,0,2.6%,5317,0,34.053490000000004,-118.24532,2020-07-23 13:40 EDT
Riverside,California,31982,0,617,0,1.9%,11270,0,33.98171,-117.37404,2020-07-23 13:40 EDT
Orange,California,31743,0,521,0,1.6%,16173,0,33.78787,-117.85071,2020-07-23 13:40 EDT
San Bernardino,California,25775,0,337,0,1.3%,16125,0,34.10524,-117.29412,2020-07-23 13:40 EDT
San Diego,California,25107,0,505,0,2.0%,1138,0,32.71568,-117.16171,2020-07-23 13:40 EDT
Fresno,California,11412,0,104,0,0.9%,2706,0,36.74084000000001,-119.78552,2020-07-23 13:40 EDT
Kern,California,11188,0,115,0,1.0%,4985,0,35.34281638,-118.7299395,2020-07-23 13:40 EDT
Alameda,California,9643,0,171,0,1.8%,0,0,37.76683,-122.2453,2020-07-23 13:40 EDT
San Joaquin,California,9595,0,98,0,1.0%,3534,0,37.93479557,-121.2713112,2020-07-23 13:40 EDT
Imperial,California,8799,0,165,0,1.9%,7636,0,32.84748,-115.56952,2020-07-23 13:40 EDT
Santa Clara,California,8321,0,180,0,2.2%,1,0,37.35579,-121.95508999999998,2020-07-23 13:40 EDT
Sacramento,California,7971,0,96,0,1.2%,4331,0,38.57944000000001,-121.49085,2020-07-23 13:40 EDT
Tulare,California,7603,0,168,0,2.2%,4156,0,36.20649,-119.34305,2020-07-23 13:40 EDT
Stanislaus,California,6984,0,77,0,1.1%,5663,0,37.55932622,-120.9976619,2020-07-23 13:40 EDT
Contra Costa,California,6202,0,102,0,1.6%,4919,0,37.91793732,-121.9259354,2020-07-23 13:40 EDT
Ventura,California,6049,0,63,0,1.0%,3100,0,34.28082,-119.29232,2020-07-23 13:40 EDT
San Francisco,California,5459,0,53,0,1.0%,520,0,37.77712,-122.41964,2020-07-23 13:40 EDT
Santa Barbara,California,5282,0,32,0,0.6%,4900,0,34.41938,-119.69905,2020-07-23 13:40 EDT
San Mateo,California,4776,0,114,0,2.4%,0,0,37.54704,-122.31485,2020-07-23 13:40 EDT
Marin,California,4490,0,49,0,1.1%,3033,0,38.07188727,-122.7195348,2020-07-23 13:40 EDT
Kings,California,3600,0,45,0,1.2%,2252,0,36.07543071,-119.8153541,2020-07-23 13:40 EDT
Monterey,California,3545,0,21,0,0.6%,1471,0,36.21714603,-121.2390196,2020-07-23 13:40 EDT
Merced,California,2994,0,26,0,0.9%,1686,0,37.19187429,-120.717739,2020-07-23 13:40 EDT
Solano,California,2982,0,35,0,1.2%,2596,0,38.27793363,-121.9272405,2020-07-23 13:40 EDT
Sonoma,California,2241,0,22,0,1.0%,1229,0,38.29188,-122.45728,2020-07-23 13:40 EDT
Madera,California,1530,0,16,0,1.0%,731,0,36.96205,-120.06399,2020-07-23 13:40 EDT
Placer,California,1479,0,12,0,0.8%,1070,0,39.05913563,-120.7536328,2020-07-23 13:40 EDT
San Luis Obispo,California,1393,0,7,0,0.5%,917,0,35.28579000000001,-120.66275,2020-07-23 13:40 EDT
Yolo,California,1225,0,35,0,2.9%,42,0,38.73431,-121.81279,2020-07-23 13:40 EDT
Santa Cruz,California,848,0,3,0,0.4%,334,0,36.97424,-122.03098,2020-07-23 13:40 EDT
Napa,California,685,0,7,0,1.0%,207,0,38.50647693,-122.3306091,2020-07-23 13:40 EDT
Butte,California,683,0,5,0,0.7%,488,0,39.66709143,-121.600911,2020-07-23 13:40 EDT
Sutter,California,567,0,4,0,0.7%,270,0,39.03467539,-121.6948457,2020-07-23 13:40 EDT
Lassen,California,515,0,0,0,0.0%,245,0,40.68244754,-120.60036909999998,2020-07-23 13:40 EDT
San Benito,California,494,0,2,0,0.4%,428,0,36.50506,-121.08332,2020-07-23 13:40 EDT
El Dorado,California,486,0,1,0,0.2%,270,0,38.68217,-120.84683,2020-07-23 13:40 EDT
Yuba,California,319,0,3,0,0.9%,139,0,39.26918299,-121.3512653,2020-07-23 13:40 EDT
Shasta,California,268,0,7,0,2.6%,228,0,40.59828,-122.49095,2020-07-23 13:40 EDT
Glenn,California,251,0,1,0,0.4%,218,0,39.59827984,-122.392389,2020-07-23 13:40 EDT
Colusa,California,242,0,2,0,0.8%,156,0,39.17759768,-122.2371023,2020-07-23 13:40 EDT
Nevada,California,242,0,1,0,0.4%,158,0,39.2616,-121.0161,2020-07-23 13:40 EDT
Mendocino,California,227,0,3,0,1.3%,119,0,39.44024063,-123.3912784,2020-07-23 13:40 EDT
