County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
New York,New York,221821,0,23218,0,10.5%,0,0,40.71455,-74.00714,2020-07-08 12:25 EDT
Nassau,New York,42088,0,2187,0,5.2%,4032,0,40.74165225,-73.58899619,2020-07-08 12:25 EDT
Suffolk,New York,41730,0,1985,0,4.8%,5437,0,40.87732808,-72.85898036,2020-07-08 12:25 EDT
Westchester,New York,35106,0,1430,0,4.1%,9371,0,41.16319759,-73.7560629,2020-07-08 12:25 EDT
Rockland,New York,13668,0,668,0,4.9%,0,0,41.152374,-74.02401032,2020-07-08 12:25 EDT
Orange,New York,10805,0,484,0,4.5%,0,0,41.40206825,-74.30559567,2020-07-08 12:25 EDT
Erie,New York,7544,0,639,0,8.5%,479,0,42.76382119,-78.73224973,2020-07-08 12:25 EDT
Dutchess,New York,4248,0,152,0,3.6%,3911,0,41.76477515,-73.74281684,2020-07-08 12:25 EDT
Monroe,New York,4004,0,273,0,6.8%,3111,0,43.14604282,-77.69674911,2020-07-08 12:25 EDT
Onondaga,New York,2997,0,188,0,6.3%,2362,0,43.00487,-76.1836,2020-07-08 12:25 EDT
Albany,New York,2164,0,121,0,5.6%,1901,0,42.65155,-73.75520999999998,2020-07-08 12:25 EDT
Ulster,New York,1853,0,86,0,4.6%,1630,0,41.95986,-73.99033,2020-07-08 12:25 EDT
Oneida,New York,1760,0,98,0,5.6%,1349,0,43.24306498,-75.42583597,2020-07-08 12:25 EDT
Putnam,New York,1499,0,63,0,4.2%,0,0,41.42653455,-73.7494999,2020-07-08 12:25 EDT
Sullivan,New York,1459,0,48,0,3.3%,1367,0,41.71631354,-74.76811083,2020-07-08 12:25 EDT
Niagara,New York,1297,0,90,0,6.9%,1138,0,43.19998147,-78.74522262,2020-07-08 12:25 EDT
Schenectady,New York,867,0,37,0,4.3%,788,0,42.81238,-73.94122,2020-07-08 12:25 EDT
Broome,New York,762,0,58,0,7.6%,599,0,42.16021802,-75.81964586,2020-07-08 12:25 EDT
Rensselaer,New York,607,0,30,0,4.9%,561,0,42.71086263,-73.5097379,2020-07-08 12:25 EDT
Saratoga,New York,578,0,17,0,2.9%,527,0,43.06974,-73.63661,2020-07-08 12:25 EDT
Columbia,New York,479,0,37,0,7.7%,395,0,42.25001078,-73.63186134,2020-07-08 12:25 EDT
Madison,New York,375,0,17,0,4.5%,368,0,42.91290749,-75.66978904,2020-07-08 12:25 EDT
Greene,New York,330,0,18,0,5.5%,329,0,42.27654571,-74.12261588,2020-07-08 12:25 EDT
Steuben,New York,287,0,41,0,14.3%,236,0,42.26782685,-77.38382596,2020-07-08 12:25 EDT
Orleans,New York,285,0,54,0,18.9%,112,0,43.25210059,-78.23124678,2020-07-08 12:25 EDT
Ontario,New York,283,0,33,0,11.7%,230,0,42.85288942,-77.29981098,2020-07-08 12:25 EDT
Warren,New York,273,0,33,0,12.1%,239,0,43.5592099,-73.85881158,2020-07-08 12:25 EDT
Fulton,New York,262,0,24,0,9.2%,0,0,43.11240266,-74.43516277,2020-07-08 12:25 EDT
Washington,New York,247,0,14,0,5.7%,209,0,43.31227113,-73.43096234,2020-07-08 12:25 EDT
Genesee,New York,242,0,5,0,2.1%,165,0,43.00094016,-78.1936949,2020-07-08 12:25 EDT
St. Lawrence,New York,226,0,2,0,0.9%,213,0,44.17727,-76.16771999999997,2020-07-08 12:25 EDT
Clinton,New York,222,0,4,0,1.8%,215,0,44.7904,-73.6006,2020-07-08 12:25 EDT
Oswego,New York,211,0,3,0,1.4%,195,0,43.4365257,-76.14924403,2020-07-08 12:25 EDT
Herkimer,New York,195,0,4,0,2.1%,151,0,43.0259,-74.98433,2020-07-08 12:25 EDT
Wayne,New York,191,0,3,0,1.6%,132,0,42.474131,-77.09816,2020-07-08 12:25 EDT
Tompkins,New York,179,0,0,0,0.0%,168,0,42.44933495,-76.47064359,2020-07-08 12:25 EDT
Chenango,New York,157,0,5,0,3.2%,140,0,42.49349443,-75.61153709999998,2020-07-08 12:25 EDT
Tioga,New York,157,0,24,0,15.3%,126,0,42.06057,-76.34519,2020-07-08 12:25 EDT
Chemung,New York,147,0,2,0,1.4%,111,0,42.1411881,-76.76001059999999,2020-07-08 12:25 EDT
Chautauqua,New York,136,0,7,0,5.1%,126,0,42.22826274,-79.36643298,2020-07-08 12:25 EDT
Livingston,New York,134,0,8,0,6.0%,121,0,42.72808354,-77.77543855,2020-07-08 12:25 EDT
Cattaraugus,New York,128,0,6,0,4.7%,90,0,42.24859584,-78.67881202,2020-07-08 12:25 EDT
Franklin,New York,125,0,0,0,0.0%,120,0,44.59267538,-74.30342185,2020-07-08 12:25 EDT
Cayuga,New York,122,0,2,0,1.6%,108,0,42.92145204,-76.54917489,2020-07-08 12:25 EDT
Montgomery,New York,121,0,4,0,3.3%,96,0,42.90229179999999,-74.43960085,2020-07-08 12:25 EDT
Wyoming,New York,97,0,5,0,5.2%,84,0,42.70242659,-78.22443261,2020-07-08 12:25 EDT
Jefferson,New York,94,0,0,0,0.0%,84,0,44.04103424,-75.91225529,2020-07-08 12:25 EDT
Delaware,New York,91,0,4,0,4.4%,76,0,42.19804334,-74.96635196,2020-07-08 12:25 EDT
Otsego,New York,86,0,5,0,5.8%,72,0,42.63373751,-75.03256231,2020-07-08 12:25 EDT
Seneca,New York,71,0,0,0,0.0%,48,0,42.79006836,-76.82292272,2020-07-08 12:25 EDT
Allegany,New York,69,0,1,0,1.4%,64,0,42.25739788,-78.02755444,2020-07-08 12:25 EDT
Essex,New York,59,0,0,0,0.0%,55,0,44.10755697,-73.79125847,2020-07-08 12:25 EDT
Schoharie,New York,59,0,0,0,0.0%,0,0,42.58820746,-74.44213588,2020-07-08 12:25 EDT
Cortland,New York,53,0,0,0,0.0%,51,0,42.59500111,-76.07023743,2020-07-08 12:25 EDT
Yates,New York,48,0,6,0,12.5%,41,0,42.63334577,-77.11807678,2020-07-08 12:25 EDT
Lewis,New York,37,0,0,0,0.0%,29,0,43.78473387,-75.44870612,2020-07-08 12:25 EDT
Schuyler,New York,14,0,0,0,0.0%,14,0,42.37063897,-76.9851275,2020-07-08 12:25 EDT
Hamilton,New York,6,0,0,0,0.0%,0,0,43.66130373,-74.49733573,2020-07-08 12:25 EDT
