County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1246640,0,24417,0,2.0%,389,211,34.053490000000004,-118.24531999999999,2021-06-16 20:11 EDT
Riverside,California,301420,0,4622,0,1.5%,2639,972,33.98171,-117.37404,2021-06-16 20:11 EDT
San Bernardino,California,299049,0,4604,0,1.5%,47549,21,34.10524,-117.29411999999999,2021-06-16 20:11 EDT
San Diego,California,281374,0,3770,0,1.3%,1369,96,32.71568,-117.16171000000001,2021-06-16 20:11 EDT
Orange,California,255695,0,5099,0,2.0%,1039,91,33.78787,-117.85071,2021-06-16 20:11 EDT
Santa Clara,California,119534,0,2178,0,1.8%,2269,92,37.35579,-121.95508999999998,2021-06-16 20:11 EDT
Kern,California,110673,0,1401,0,1.3%,3099,15,35.34281638,-118.7299395,2021-06-16 20:11 EDT
Sacramento,California,107441,0,1725,0,1.6%,2629,11,38.57944000000001,-121.49085,2021-06-16 20:11 EDT
Fresno,California,102812,0,1795,0,1.7%,42599,70,36.74084000000001,-119.78551999999999,2021-06-16 20:11 EDT
Alameda,California,89499,0,1693,0,1.9%,42119,98,37.76683,-122.2453,2021-06-16 20:11 EDT
Ventura,California,81572,0,1025,0,1.3%,5279,1,34.28082,-119.29231999999999,2021-06-16 20:11 EDT
San Joaquin,California,74559,0,1435,0,1.9%,1569,2,37.93479557,-121.2713112,2021-06-16 20:11 EDT
Contra Costa,California,70389,0,808,0,1.1%,399,41,37.91793732,-121.9259354,2021-06-16 20:11 EDT
Stanislaus,California,56635,0,1068,0,1.9%,41539,18,37.55932622,-120.9976619,2021-06-16 20:11 EDT
Tulare,California,50134,0,849,0,1.7%,0,0,36.20649,-119.34305,2021-06-16 20:11 EDT
Monterey,California,43818,0,421,0,1.0%,4367,1,36.21714603,-121.2390196,2021-06-16 20:11 EDT
San Mateo,California,42262,0,581,0,1.4%,41959,2,37.54704,-122.31485,2021-06-16 20:11 EDT
Solano,California,39766,0,244,0,0.6%,0,0,38.27793363,-121.9272405,2021-06-16 20:11 EDT
San Francisco,California,36875,0,550,0,1.5%,2769,6,37.777120000000004,-122.41963999999999,2021-06-16 20:11 EDT
Santa Barbara,California,34580,0,452,0,1.3%,327,3,34.41938,-119.69905,2021-06-16 20:11 EDT
Merced,California,32273,0,476,0,1.5%,1589,8,37.19187429,-120.717739,2021-06-16 20:11 EDT
Sonoma,California,30688,0,316,0,1.0%,42429,95,38.29188,-122.45728000000001,2021-06-16 20:11 EDT
Imperial,California,28284,0,741,0,2.6%,7259,3,32.84748,-115.56952,2021-06-16 20:11 EDT
Placer,California,23410,0,299,0,1.3%,229,82,39.05913563,-120.75363279999999,2021-06-16 20:11 EDT
Kings,California,23175,0,247,0,1.1%,3679,8,36.07543071,-119.8153541,2021-06-16 20:11 EDT
San Luis Obispo,California,21421,0,261,0,1.2%,2699,8,35.28579000000001,-120.66275,2021-06-16 20:11 EDT
Madera,California,16493,0,245,0,1.5%,439,92,36.96205,-120.06398999999999,2021-06-16 20:11 EDT
Santa Cruz,California,16275,0,207,0,1.3%,0,0,36.97424,-122.03098,2021-06-16 20:11 EDT
Marin,California,14185,0,237,0,1.7%,425719,5,38.07188727,-122.7195348,2021-06-16 20:11 EDT
Yolo,California,14064,0,209,0,1.5%,2319,0,38.73431,-121.81278999999999,2021-06-16 20:11 EDT
Shasta,California,12630,0,233,0,1.8%,42849,4,40.598279999999995,-122.49095,2021-06-16 20:11 EDT
Butte,California,12183,0,192,0,1.6%,449,5,39.66709143,-121.60091100000001,2021-06-16 20:11 EDT
El Dorado,California,10353,0,116,0,1.1%,3679,9,38.68217,-120.84683000000001,2021-06-16 20:11 EDT
Napa,California,9995,0,81,0,0.8%,419339,4,38.50647693,-122.3306091,2021-06-16 20:11 EDT
Sutter,California,9633,0,106,0,1.1%,3939,4,39.03467539,-121.69484569999999,2021-06-16 20:11 EDT
Yuba,California,6648,0,41,0,0.6%,45009,27,39.26918299,-121.3512653,2021-06-16 20:11 EDT
San Benito,California,6102,0,63,0,1.0%,43339,0,36.50506,-121.08332,2021-06-16 20:11 EDT
Lassen,California,5782,0,24,0,0.4%,3919,4,40.68244754,-120.60036909999998,2021-06-16 20:11 EDT
Tehama,California,5724,0,59,0,1.0%,9,6,40.12569694,-122.23391529999999,2021-06-16 20:11 EDT
Nevada,California,4892,0,75,0,1.5%,3869,7,39.2616,-121.0161,2021-06-16 20:11 EDT
Humboldt,California,4442,0,47,0,1.1%,2249,2,40.69879803,-123.87371470000001,2021-06-16 20:11 EDT
Mendocino,California,4289,0,50,0,1.2%,1149,1,39.44024063,-123.3912784,2021-06-16 20:11 EDT
Tuolumne,California,4204,0,71,0,1.7%,42857,7,38.02764367,-119.95465359999999,2021-06-16 20:11 EDT
Amador,California,3685,0,51,0,1.4%,41889,9,38.44606535,-120.65175500000001,2021-06-16 20:11 EDT
Lake,California,3549,0,45,0,1.3%,389,5,39.10265343,-122.75089740000001,2021-06-16 20:11 EDT
Glenn,California,2715,0,27,0,1.0%,0,0,39.59827984,-122.392389,2021-06-16 20:11 EDT
Siskiyou,California,2390,0,37,0,1.5%,6529,0,41.59256366,-122.54077720000001,2021-06-16 20:11 EDT
Colusa,California,2284,0,18,0,0.8%,2739,0,39.17759768,-122.2371023,2021-06-16 20:11 EDT
Calaveras,California,2201,0,56,0,2.5%,4559,0,38.20473567,-120.55406550000001,2021-06-16 20:11 EDT
Del Norte,California,1641,0,7,0,0.4%,1009,0,41.74317575,-123.89711070000001,2021-06-16 20:11 EDT
Inyo,California,1434,0,38,0,2.6%,509,0,36.5110603,-117.410592,2021-06-16 20:11 EDT
Mono,California,1295,0,4,0,0.3%,0,0,37.93749777,-118.8838882,2021-06-16 20:11 EDT
Plumas,California,736,0,6,0,0.8%,6679,0,40.00070236,-120.8334983,2021-06-16 20:11 EDT
Modoc,California,542,0,5,0,0.9%,41509,0,41.57651716400005,-120.73684738599995,2021-06-16 20:11 EDT
Mariposa,California,464,0,7,0,1.5%,9,0,37.58147049,-119.90545139999999,2021-06-16 20:11 EDT
Trinity,California,417,0,5,0,1.2%,6679,0,40.65065829,-123.11263500000001,2021-06-16 20:11 EDT
Sierra,California,113,0,0,0,0.0%,0,0,39.58038432,-120.5160202,2021-06-16 20:11 EDT
Alpine,California,89,0,0,0,0.0%,0,0,38.59733305,-119.82042129999999,2021-06-16 20:11 EDT
Dallas,Texas,304714,0,4097,0,1.3%,43359,60,32.778220000000005,-96.79512,2021-06-16 20:11 EDT
Tarrant,Texas,262098,142,3543,0,1.4%,2999,15,32.8173,-97.07655,2021-06-16 20:11 EDT
Bexar,Texas,224679,0,3600,0,1.6%,6259,87,29.44892069,-98.52000770000001,2021-06-16 20:11 EDT
Harris--Non Houston,Texas,204254,0,1694,0,0.8%,0,0,37.302192,-91.84458149999999,2021-06-16 20:11 EDT
Harris--Houston,Texas,191721,0,2691,0,1.4%,0,0,29.66648008,-95.22438005,2021-06-16 20:11 EDT
El Paso,Texas,136349,0,2725,0,2.0%,2649,2,31.759159999999998,-106.48749,2021-06-16 20:11 EDT
Collin,Texas,92396,0,838,0,0.9%,0,75,33.1968,-96.80393000000001,2021-06-16 20:11 EDT
Hidalgo,Texas,91136,0,2893,0,3.2%,0,0,26.39702985,-98.18094296,2021-06-16 20:11 EDT
Travis,Texas,84104,0,1033,0,1.2%,4089,42,30.33462266,-97.78218981,2021-06-16 20:11 EDT
Denton,Texas,76613,0,772,0,1.0%,1259,723,33.216590000000004,-97.13162,2021-06-16 20:11 EDT
Fort Bend,Texas,69452,0,691,0,1.0%,4129,51,29.52745252,-95.77065084,2021-06-16 20:11 EDT
Montgomery,Texas,55129,0,598,0,1.1%,2899,13,30.38862,-95.69633,2021-06-16 20:11 EDT
Lubbock,Texas,49447,0,795,0,1.6%,41289,3,33.61019304,-101.8204416,2021-06-16 20:11 EDT
Williamson,Texas,47206,0,482,0,1.0%,1009,0,30.64806761,-97.60077209,2021-06-16 20:11 EDT
Webb,Texas,46724,0,844,0,1.8%,0,545,27.7925,-99.4228,2021-06-16 20:11 EDT
Nueces,Texas,43248,0,837,0,1.9%,1009,0,27.7262373,-97.61348194,2021-06-16 20:11 EDT
