County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1246307,0,24416,0,2.0%,41549,390,34.053490000000004,-118.24531999999999,2021-06-14 19:41 EDT
Riverside,California,301312,0,4618,0,1.5%,4689,83,33.98171,-117.37404,2021-06-14 19:41 EDT
San Bernardino,California,298976,0,4602,0,1.5%,2259,0,34.10524,-117.29411999999999,2021-06-14 19:41 EDT
San Diego,California,281202,0,3770,0,1.3%,404,27,32.71568,-117.16171000000001,2021-06-14 19:41 EDT
Orange,California,255588,0,5095,0,2.0%,3719,34,33.78787,-117.85071,2021-06-14 19:41 EDT
Santa Clara,California,119454,0,2175,0,1.8%,1949,74,37.35579,-121.95508999999998,2021-06-14 19:41 EDT
Kern,California,110604,0,1400,0,1.3%,1119,32,35.34281638,-118.7299395,2021-06-14 19:41 EDT
Sacramento,California,107186,0,1718,0,1.6%,4519,72,38.57944000000001,-121.49085,2021-06-14 19:41 EDT
Fresno,California,102783,0,1795,0,1.7%,4119,82,36.74084000000001,-119.78551999999999,2021-06-14 19:41 EDT
Alameda,California,89387,0,1693,0,1.9%,41239,46,37.76683,-122.2453,2021-06-14 19:41 EDT
Ventura,California,81554,0,1025,0,1.3%,1429,7,34.28082,-119.29231999999999,2021-06-14 19:41 EDT
San Joaquin,California,74401,0,1432,0,1.9%,1039,87,37.93479557,-121.2713112,2021-06-14 19:41 EDT
Contra Costa,California,70328,0,808,0,1.1%,43589,83,37.91793732,-121.9259354,2021-06-14 19:41 EDT
Stanislaus,California,56509,0,1068,0,1.9%,4899,72,37.55932622,-120.9976619,2021-06-14 19:41 EDT
Tulare,California,50134,0,849,0,1.7%,0,0,36.20649,-119.34305,2021-06-14 19:41 EDT
Monterey,California,43804,13,420,1,1.0%,749,5,36.21714603,-121.2390196,2021-06-14 19:41 EDT
San Mateo,California,42214,0,581,0,1.4%,419199,8,37.54704,-122.31485,2021-06-14 19:41 EDT
Solano,California,39766,0,244,0,0.6%,0,0,38.27793363,-121.9272405,2021-06-14 19:41 EDT
San Francisco,California,36851,0,550,0,1.5%,329,1,37.777120000000004,-122.41963999999999,2021-06-14 19:41 EDT
Santa Barbara,California,34577,0,452,0,1.3%,479,6,34.41938,-119.69905,2021-06-14 19:41 EDT
Merced,California,32253,0,474,0,1.5%,41769,0,37.19187429,-120.717739,2021-06-14 19:41 EDT
Sonoma,California,30688,0,316,0,1.0%,42199,95,38.29188,-122.45728000000001,2021-06-14 19:41 EDT
Imperial,California,28251,0,739,0,2.6%,4927,9,32.84748,-115.56952,2021-06-14 19:41 EDT
Placer,California,23338,0,298,0,1.3%,47159,11,39.05913563,-120.75363279999999,2021-06-14 19:41 EDT
Kings,California,23170,0,247,0,1.1%,199,1,36.07543071,-119.8153541,2021-06-14 19:41 EDT
San Luis Obispo,California,21405,0,261,0,1.2%,43139,2,35.28579000000001,-120.66275,2021-06-14 19:41 EDT
Madera,California,16476,0,245,0,1.5%,9,3,36.96205,-120.06398999999999,2021-06-14 19:41 EDT
Santa Cruz,California,16275,0,207,0,1.3%,0,0,36.97424,-122.03098,2021-06-14 19:41 EDT
Marin,California,14177,0,237,0,1.7%,4509,4,38.07188727,-122.7195348,2021-06-14 19:41 EDT
Yolo,California,14049,0,209,0,1.5%,869,2,38.73431,-121.81278999999999,2021-06-14 19:41 EDT
Shasta,California,12580,0,232,0,1.8%,410939,13,40.598279999999995,-122.49095,2021-06-14 19:41 EDT
Butte,California,12152,0,192,0,1.6%,42889,6,39.66709143,-121.60091100000001,2021-06-14 19:41 EDT
El Dorado,California,10339,0,116,0,1.1%,42639,4,38.68217,-120.84683000000001,2021-06-14 19:41 EDT
Napa,California,9967,0,81,0,0.8%,42359,1,38.50647693,-122.3306091,2021-06-14 19:41 EDT
Sutter,California,9614,0,106,0,1.1%,1099,1,39.03467539,-121.69484569999999,2021-06-14 19:41 EDT
