County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
New York,New York,195411,1809,20079,63,10.3%,0,0,40.71455,-74.00714,2020-05-15 22:16 EDT
Nassau,New York,38864,121,2027,11,5.2%,3346,53,40.74165225,-73.58899619,2020-05-15 22:16 EDT
Suffolk,New York,37719,175,1709,12,4.5%,4406,44,40.87732808,-72.85898036,2020-05-15 22:16 EDT
Westchester,New York,31943,151,1269,13,4.0%,9371,0,41.16319759,-73.7560629,2020-05-15 22:16 EDT
Rockland,New York,12637,41,602,8,4.8%,0,0,41.152374,-74.02401032,2020-05-15 22:16 EDT
Orange,New York,10039,44,408,5,4.1%,0,0,41.40206825,-74.30559567,2020-05-15 22:16 EDT
Erie,New York,4782,111,411,11,8.6%,479,0,42.76382119,-78.73224973,2020-05-15 22:16 EDT
Dutchess,New York,3498,24,117,3,3.3%,1308,60,41.76477515,-73.74281684,2020-05-15 22:16 EDT
Monroe,New York,2091,80,167,4,8.0%,1104,39,43.14604282,-77.69674911,2020-05-15 22:16 EDT
Ulster,New York,1563,21,64,0,4.1%,839,86,41.95986,-73.99033,2020-05-15 22:16 EDT
Onondaga,New York,1543,20,90,6,5.8%,796,11,43.004870000000004,-76.1836,2020-05-15 22:16 EDT
Albany,New York,1538,29,67,1,4.4%,936,69,42.65155,-73.75520999999998,2020-05-15 22:16 EDT
Putnam,New York,1298,0,56,6,4.3%,0,0,41.42653455,-73.7494999,2020-05-15 22:16 EDT
Sullivan,New York,1189,21,25,0,2.1%,656,0,41.71631354,-74.76811083,2020-05-15 22:16 EDT
Niagara,New York,743,23,44,0,5.9%,356,0,43.19998147,-78.74522262,2020-05-15 22:16 EDT
Oneida,New York,713,15,23,0,3.2%,315,0,43.24306498,-75.42583597,2020-05-15 22:16 EDT
Schenectady,New York,603,6,28,0,4.6%,473,0,42.81238,-73.94122,2020-05-15 22:16 EDT
Rensselaer,New York,439,0,23,0,5.2%,256,0,42.71086263,-73.5097379,2020-05-15 22:16 EDT
Saratoga,New York,421,6,11,0,2.6%,121,0,43.06974,-73.63661,2020-05-15 22:16 EDT
Broome,New York,390,7,28,0,7.2%,269,0,42.16021802,-75.81964586,2020-05-15 22:16 EDT
Columbia,New York,333,5,24,0,7.2%,136,0,42.25001078,-73.63186134,2020-05-15 22:16 EDT
Madison,New York,278,0,7,0,2.5%,220,0,42.91290749,-75.66978904,2020-05-15 22:16 EDT
Steuben,New York,245,0,39,0,15.9%,104,0,42.26782685,-77.38382596,2020-05-15 22:16 EDT
Greene,New York,229,0,14,0,6.1%,138,0,42.27654571,-74.12261588,2020-05-15 22:16 EDT
Warren,New York,228,1,25,5,11.0%,0,0,43.5592099,-73.85881158,2020-05-15 22:16 EDT
Washington,New York,217,2,13,0,6.0%,120,0,43.31227113,-73.43096234,2020-05-15 22:16 EDT
St. Lawrence,New York,194,0,2,0,1.0%,0,0,44.17727,-76.16771999999997,2020-05-15 22:16 EDT
Genesee,New York,175,0,3,0,1.7%,93,0,43.00094016,-78.1936949,2020-05-15 22:16 EDT
Orleans,New York,147,2,20,0,13.6%,42,0,43.252100586000005,-78.23124678499991,2020-05-15 22:16 EDT
Fulton,New York,145,1,14,2,9.7%,0,0,43.11240266,-74.43516277,2020-05-15 22:16 EDT
Tompkins,New York,134,0,0,0,0.0%,114,0,42.44933495,-76.47064359,2020-05-15 22:16 EDT
Chemung,New York,133,1,1,0,0.8%,10,0,42.1411881,-76.76001059999999,2020-05-15 22:16 EDT
Ontario,New York,133,4,9,0,6.8%,47,0,42.85288942,-77.29981098,2020-05-15 22:16 EDT
Tioga,New York,117,0,20,0,17.1%,43,0,42.06057,-76.34519,2020-05-15 22:16 EDT
Chenango,New York,113,1,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-05-15 22:16 EDT
Clinton,New York,112,0,4,0,3.6%,94,0,44.7904,-73.6006,2020-05-15 22:16 EDT
Livingston,New York,106,3,7,0,6.6%,71,0,42.72808354,-77.77543855,2020-05-15 22:16 EDT
Wayne,New York,91,2,2,0,2.2%,63,0,42.474131,-77.09816,2020-05-15 22:16 EDT
Herkimer,New York,87,1,3,0,3.4%,0,0,43.0259,-74.98433,2020-05-15 22:16 EDT
Oswego,New York,80,2,3,0,3.8%,61,0,43.436525700000004,-76.14924403,2020-05-15 22:16 EDT
Wyoming,New York,77,0,5,0,6.5%,63,0,42.70242659,-78.22443261,2020-05-15 22:16 EDT
Delaware,New York,74,0,4,0,5.4%,49,0,42.19804334,-74.96635196,2020-05-15 22:16 EDT
Montgomery,New York,72,4,1,0,1.4%,43,0,42.90229179999999,-74.43960085,2020-05-15 22:16 EDT
Jefferson,New York,71,2,0,0,0.0%,9,0,44.04103424,-75.91225529,2020-05-15 22:16 EDT
Otsego,New York,67,0,4,0,6.0%,57,0,42.63373751,-75.03256231,2020-05-15 22:16 EDT
Cattaraugus,New York,64,0,0,0,0.0%,0,0,42.2485958350001,-78.678812022,2020-05-15 22:16 EDT
Cayuga,New York,64,0,1,0,1.6%,51,0,42.92145204,-76.54917489,2020-05-15 22:16 EDT
Seneca,New York,49,0,0,0,0.0%,0,0,42.790068356999996,-76.822922724,2020-05-15 22:16 EDT
Schoharie,New York,47,0,0,0,0.0%,0,0,42.58820746,-74.44213588,2020-05-15 22:16 EDT
