County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
New York,New York,208489,465,21607,38,10.4%,0,0,40.71455,-74.00714,2020-06-01 22:10 EDT
Nassau,New York,40479,83,2125,3,5.2%,3656,46,40.74165225,-73.58899619,2020-06-01 22:10 EDT
Suffolk,New York,39705,62,1906,5,4.8%,4969,62,40.87732808,-72.85898036,2020-06-01 22:10 EDT
Westchester,New York,33552,71,1374,3,4.1%,9371,0,41.16319759,-73.7560629,2020-06-01 22:10 EDT
Rockland,New York,13185,34,646,15,4.9%,0,0,41.152374,-74.02401032,2020-06-01 22:10 EDT
Orange,New York,10456,0,444,0,4.2%,0,0,41.40206825,-74.30559567,2020-06-01 22:10 EDT
Erie,New York,6123,53,524,8,8.6%,479,0,42.76382119,-78.73224973,2020-06-01 22:10 EDT
Dutchess,New York,3924,15,142,3,3.6%,2351,142,41.76477515,-73.74281684,2020-06-01 22:10 EDT
Monroe,New York,2964,22,216,0,7.3%,1498,0,43.14604282,-77.69674911,2020-06-01 22:10 EDT
Onondaga,New York,2197,27,139,8,6.3%,1086,31,43.004870000000004,-76.1836,2020-06-01 22:10 EDT
Albany,New York,1882,22,112,1,6.0%,1359,122,42.65155,-73.75520999999998,2020-06-01 22:10 EDT
Ulster,New York,1731,25,77,3,4.4%,1115,25,41.95986,-73.99033,2020-06-01 22:10 EDT
Putnam,New York,1429,34,60,0,4.2%,0,0,41.42653455,-73.7494999,2020-06-01 22:10 EDT
Sullivan,New York,1389,2,31,0,2.2%,1041,0,41.71631354,-74.76811083,2020-06-01 22:10 EDT
Niagara,New York,1046,9,65,2,6.2%,656,0,43.19998147,-78.74522262,2020-06-01 22:10 EDT
Oneida,New York,1036,9,49,3,4.7%,583,38,43.24306498,-75.42583597,2020-06-01 22:10 EDT
Schenectady,New York,693,4,29,0,4.2%,607,0,42.81238,-73.94122,2020-06-01 22:10 EDT
Broome,New York,574,8,44,0,7.7%,392,51,42.16021802,-75.81964586,2020-06-01 22:10 EDT
Rensselaer,New York,492,1,28,0,5.7%,344,0,42.71086263,-73.5097379,2020-06-01 22:10 EDT
Saratoga,New York,483,3,14,0,2.9%,121,0,43.06974,-73.63661,2020-06-01 22:10 EDT
Columbia,New York,389,2,34,2,8.7%,243,54,42.25001078,-73.63186134,2020-06-01 22:10 EDT
Madison,New York,332,0,10,0,3.0%,293,29,42.91290749,-75.66978904,2020-06-01 22:10 EDT
