County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1238147,211,24191,0,2.0%,2889,467,34.053490000000004,-118.24531999999999,2021-05-21 19:31 EDT
Riverside,California,300426,237,4602,0,1.5%,39,24,33.98171,-117.37404,2021-05-21 19:31 EDT
San Bernardino,California,297479,62,4525,1,1.5%,41229,78,34.10524,-117.29411999999999,2021-05-21 19:31 EDT
San Diego,California,279489,145,3749,3,1.3%,4069,53,32.71568,-117.16171000000001,2021-05-21 19:31 EDT
Orange,California,254946,27,5042,4,2.0%,4467,27,33.78787,-117.85071,2021-05-21 19:31 EDT
Santa Clara,California,119064,0,2116,0,1.8%,1009,0,37.35579,-121.95508999999998,2021-05-21 19:31 EDT
Kern,California,109566,60,1380,1,1.3%,41349,29,35.34281638,-118.7299395,2021-05-21 19:31 EDT
Sacramento,California,105604,64,1698,3,1.6%,1059,0,38.57944000000001,-121.49085,2021-05-21 19:31 EDT
Fresno,California,102135,50,1696,3,1.7%,2889,47,36.74084000000001,-119.78551999999999,2021-05-21 19:31 EDT
Alameda,California,88408,0,1677,0,1.9%,1229,68,37.76683,-122.2453,2021-05-21 19:31 EDT
Ventura,California,81184,0,1016,0,1.3%,42419,6,34.28082,-119.29231999999999,2021-05-21 19:31 EDT
San Joaquin,California,73476,0,1402,0,1.9%,3579,9,37.93479557,-121.2713112,2021-05-21 19:31 EDT
Contra Costa,California,69245,48,796,0,1.1%,1139,94,37.91793732,-121.9259354,2021-05-21 19:31 EDT
Stanislaus,California,55869,0,1064,0,1.9%,41339,57,37.55932622,-120.9976619,2021-05-21 19:31 EDT
Tulare,California,50131,0,842,0,1.7%,6879,30,36.20649,-119.34305,2021-05-21 19:31 EDT
Monterey,California,43678,0,385,0,0.9%,4259,6,36.21714603,-121.2390196,2021-05-21 19:31 EDT
San Mateo,California,41999,19,573,3,1.4%,559,0,37.54704,-122.31485,2021-05-21 19:31 EDT
Solano,California,39766,0,234,0,0.6%,0,0,38.27793363,-121.9272405,2021-05-21 19:31 EDT
San Francisco,California,36531,14,541,0,1.5%,239,17,37.777120000000004,-122.41963999999999,2021-05-21 19:31 EDT
Santa Barbara,California,34419,0,450,0,1.3%,3339,8,34.41938,-119.69905,2021-05-21 19:31 EDT
Merced,California,32005,0,468,0,1.5%,4579,7,37.19187429,-120.717739,2021-05-21 19:31 EDT
Sonoma,California,30130,26,314,0,1.0%,3959,9,38.29188,-122.45728000000001,2021-05-21 19:31 EDT
Imperial,California,28076,11,739,0,2.6%,41760099,77,32.84748,-115.56952,2021-05-21 19:31 EDT
