County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1174445,0,19525,0,1.7%,3539,5651,34.053490000000004,-118.24531999999999,2021-02-19 19:41 EDT
Riverside,California,287200,0,3599,0,1.3%,5769,386,33.98171,-117.37404,2021-02-19 19:41 EDT
San Bernardino,California,283356,0,2492,0,0.9%,209,288,34.10524,-117.29411999999999,2021-02-19 19:41 EDT
San Diego,California,254990,0,3135,0,1.2%,449,16,32.71568,-117.16171000000001,2021-02-19 19:41 EDT
Orange,California,243665,0,3685,0,1.5%,5319,666,33.78787,-117.85071,2021-02-19 19:41 EDT
Santa Clara,California,108255,0,1708,0,1.6%,199,232,37.35579,-121.95508999999998,2021-02-19 19:41 EDT
Kern,California,101157,0,727,0,0.7%,3319,70,35.34281638,-118.7299395,2021-02-19 19:41 EDT
Fresno,California,93555,0,1356,0,1.4%,2119,679,36.74084000000001,-119.78551999999999,2021-02-19 19:41 EDT
Sacramento,California,91393,0,1412,0,1.5%,2239,759,38.57944000000001,-121.49085,2021-02-19 19:41 EDT
Alameda,California,79092,0,1126,0,1.4%,7159,68,37.76683,-122.2453,2021-02-19 19:41 EDT
Ventura,California,76093,0,775,0,1.0%,449,44,34.28082,-119.29231999999999,2021-02-19 19:41 EDT
San Joaquin,California,65705,0,1021,0,1.6%,3149,96,37.93479557,-121.2713112,2021-02-19 19:41 EDT
Contra Costa,California,61134,0,632,0,1.0%,2489,239,37.91793732,-121.9259354,2021-02-19 19:41 EDT
Stanislaus,California,49350,0,916,0,1.9%,3049,74,37.55932622,-120.9976619,2021-02-19 19:41 EDT
Tulare,California,47311,0,717,0,1.5%,2689,3,36.20649,-119.34305,2021-02-19 19:41 EDT
Monterey,California,41675,0,313,0,0.8%,2869,99,36.21714603,-121.2390196,2021-02-19 19:41 EDT
San Mateo,California,38124,88,497,16,1.3%,3929,99,37.54704,-122.31485,2021-02-19 19:41 EDT
San Francisco,California,33397,90,387,11,1.2%,4689,12,37.777120000000004,-122.41963999999999,2021-02-19 19:41 EDT
Santa Barbara,California,31185,0,388,0,1.2%,3629,83,34.41938,-119.69905,2021-02-19 19:41 EDT
Solano,California,29690,0,156,0,0.5%,4079,39,38.27793363,-121.9272405,2021-02-19 19:41 EDT
Merced,California,28385,0,384,0,1.4%,4019,84,37.19187429,-120.717739,2021-02-19 19:41 EDT
Sonoma,California,27414,0,291,0,1.1%,3349,43,38.29188,-122.45728000000001,2021-02-19 19:41 EDT
Imperial,California,26840,23,584,0,2.2%,1169,278,32.84748,-115.56952,2021-02-19 19:41 EDT
Kings,California,21720,0,213,0,1.0%,409,77,36.07543071,-119.8153541,2021-02-19 19:41 EDT
Placer,California,19462,0,229,0,1.2%,3439,87,39.05913563,-120.75363279999999,2021-02-19 19:41 EDT
San Luis Obispo,California,19283,0,210,0,1.1%,2659,94,35.28579000000001,-120.66275,2021-02-19 19:41 EDT
Madera,California,15118,0,201,0,1.3%,429,95,36.96205,-120.06398999999999,2021-02-19 19:41 EDT
Santa Cruz,California,14394,0,172,0,1.2%,3819,31,36.97424,-122.03098,2021-02-19 19:41 EDT
Marin,California,12972,0,193,0,1.5%,689,18,38.07188727,-122.7195348,2021-02-19 19:41 EDT
Yolo,California,12373,0,181,0,1.5%,247,35,38.73431,-121.81278999999999,2021-02-19 19:41 EDT
Shasta,California,10834,0,171,0,1.6%,559,1,40.598279999999995,-122.49095,2021-02-19 19:41 EDT
Butte,California,10592,0,156,0,1.5%,3329,55,39.66709143,-121.60091100000001,2021-02-19 19:41 EDT
El Dorado,California,8984,0,91,0,1.0%,439,77,38.68217,-120.84683000000001,2021-02-19 19:41 EDT
Napa,California,8819,0,64,0,0.7%,579,1,38.50647693,-122.3306091,2021-02-19 19:41 EDT
Sutter,California,8744,0,94,0,1.1%,3649,5,39.03467539,-121.69484569999999,2021-02-19 19:41 EDT
Yuba,California,5661,0,36,0,0.6%,3199,6,39.26918299,-121.3512653,2021-02-19 19:41 EDT
San Benito,California,5606,0,57,0,1.0%,4059,5,36.50506,-121.08332,2021-02-19 19:41 EDT
Lassen,California,5558,12,19,0,0.3%,2399,4,40.68244754,-120.60036909999998,2021-02-19 19:41 EDT
Tehama,California,4983,0,51,0,1.0%,29,0,40.12569694,-122.23391529999999,2021-02-19 19:41 EDT
Tuolumne,California,3866,0,56,0,1.4%,2649,2,38.02764367,-119.95465359999999,2021-02-19 19:41 EDT
Nevada,California,3832,0,74,0,1.9%,1289,9,39.2616,-121.0161,2021-02-19 19:41 EDT
Mendocino,California,3750,0,41,0,1.1%,4719,1,39.44024063,-123.3912784,2021-02-19 19:41 EDT
Amador,California,3370,4,39,1,1.2%,3299,1,38.44606535,-120.65175500000001,2021-02-19 19:41 EDT
Humboldt,California,3053,0,32,0,1.0%,6679,4,40.69879803,-123.87371470000001,2021-02-19 19:41 EDT
Lake,California,3021,0,39,0,1.3%,1689,9,39.10265343,-122.75089740000001,2021-02-19 19:41 EDT
Glenn,California,2166,0,23,0,1.1%,6129,3,39.59827984,-122.392389,2021-02-19 19:41 EDT
Colusa,California,2116,0,13,0,0.6%,3299,7,39.17759768,-122.2371023,2021-02-19 19:41 EDT
Calaveras,California,1899,0,25,0,1.3%,44819,7,38.20473567,-120.55406550000001,2021-02-19 19:41 EDT
Siskiyou,California,1695,0,13,0,0.8%,2119,5,41.59256366,-122.54077720000001,2021-02-19 19:41 EDT
Inyo,California,1240,0,34,0,2.7%,489,0,36.5110603,-117.410592,2021-02-19 19:41 EDT
Mono,California,1205,0,4,0,0.3%,5269,0,37.93749777,-118.8838882,2021-02-19 19:41 EDT
Del Norte,California,954,0,5,0,0.5%,412639,3,41.74317575,-123.89711070000001,2021-02-19 19:41 EDT
Plumas,California,649,0,6,0,0.9%,209,0,40.00070236,-120.8334983,2021-02-19 19:41 EDT
Modoc,California,448,0,4,0,0.9%,509,0,41.57651716400005,-120.73684738599995,2021-02-19 19:41 EDT
Mariposa,California,389,0,7,0,1.8%,6679,0,37.58147049,-119.90545139999999,2021-02-19 19:41 EDT
Trinity,California,339,0,5,0,1.5%,43859,8,40.65065829,-123.11263500000001,2021-02-19 19:41 EDT
Sierra,California,98,0,0,0,0.0%,509,0,39.58038432,-120.5160202,2021-02-19 19:41 EDT
Alpine,California,80,1,0,0,0.0%,1009,0,38.59733305,-119.82042129999999,2021-02-19 19:41 EDT
Dallas,Texas,276049,266,3219,0,1.2%,509,967,32.778220000000005,-96.79512,2021-02-19 19:41 EDT
Tarrant,Texas,236911,0,2689,0,1.1%,5489,585,32.8173,-97.07655,2021-02-19 19:41 EDT
Bexar,Texas,187758,0,2707,0,1.4%,6999,302,29.44892069,-98.52000770000001,2021-02-19 19:41 EDT
Harris--Non Houston,Texas,171515,162,1287,8,0.8%,2159,506,37.302192,-91.84458149999999,2021-02-19 19:41 EDT
Harris--Houston,Texas,169044,953,1916,13,1.1%,47389,101,29.66648008,-95.22438005,2021-02-19 19:41 EDT
El Paso,Texas,120769,213,2270,0,1.9%,217,308,31.759159999999998,-106.48749,2021-02-19 19:41 EDT
Collin,Texas,80947,0,686,0,0.8%,3389,180,33.1968,-96.80393000000001,2021-02-19 19:41 EDT
Travis,Texas,73538,0,807,0,1.1%,8679,79,30.33462266,-97.78218981,2021-02-19 19:41 EDT
Hidalgo,Texas,72213,0,2575,0,3.6%,4699,860,26.39702985,-98.18094296,2021-02-19 19:41 EDT
Denton,Texas,60167,0,597,0,1.0%,7589,47,33.216590000000004,-97.13162,2021-02-19 19:41 EDT
Fort Bend,Texas,55272,0,531,0,1.0%,7929,77,29.52745252,-95.77065084,2021-02-19 19:41 EDT
Lubbock,Texas,47905,0,753,0,1.6%,3979,32,33.61019304,-101.8204416,2021-02-19 19:41 EDT
