County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,282982,847,6773,2,2.4%,11605,0,34.053490000000004,-118.24531999999999,2020-10-12 22:05 EDT
Riverside,California,61824,0,1256,0,2.0%,56030,0,33.98171,-117.37404,2020-10-12 22:05 EDT
San Bernardino,California,58125,151,986,0,1.7%,55350,262,34.10524,-117.29411999999999,2020-10-12 22:05 EDT
Orange,California,55892,117,1341,0,2.4%,49947,167,33.78787,-117.85071,2020-10-12 22:05 EDT
San Diego,California,50551,408,826,1,1.6%,1138,0,32.71568,-117.16171000000001,2020-10-12 22:05 EDT
Kern,California,33020,54,395,0,1.2%,16686,0,35.34281638,-118.7299395,2020-10-12 22:05 EDT
Fresno,California,29208,0,406,0,1.4%,19266,0,36.74084000000001,-119.78551999999999,2020-10-12 22:05 EDT
Sacramento,California,23850,201,458,8,1.9%,21680,365,38.57944000000001,-121.49085,2020-10-12 22:05 EDT
Santa Clara,California,22555,136,357,0,1.6%,178,0,37.35579,-121.95508999999998,2020-10-12 22:05 EDT
Alameda,California,22149,77,441,0,2.0%,0,0,37.76683,-122.2453,2020-10-12 22:05 EDT
San Joaquin,California,20828,0,473,0,2.3%,19861,0,37.93479557,-121.2713112,2020-10-12 22:05 EDT
Contra Costa,California,17783,51,230,0,1.3%,16840,46,37.91793732,-121.9259354,2020-10-12 22:05 EDT
Stanislaus,California,17038,36,385,1,2.3%,16759,0,37.55932622,-120.9976619,2020-10-12 22:05 EDT
Tulare,California,16890,96,269,0,1.6%,15994,35,36.20649,-119.34305,2020-10-12 22:05 EDT
Ventura,California,13263,0,158,0,1.2%,12441,0,34.28082,-119.29231999999999,2020-10-12 22:05 EDT
Imperial,California,12220,75,330,1,2.7%,11593,92,32.84748,-115.56952,2020-10-12 22:05 EDT
San Francisco,California,11666,29,123,0,1.1%,520,0,37.777120000000004,-122.41963999999999,2020-10-12 22:05 EDT
Monterey,California,10684,25,80,0,0.7%,8122,18,36.21714603,-121.2390196,2020-10-12 22:05 EDT
San Mateo,California,10510,0,155,0,1.5%,0,0,37.54704,-122.31485,2020-10-12 22:05 EDT
Santa Barbara,California,9408,0,116,0,1.2%,9164,0,34.41938,-119.69905,2020-10-12 22:05 EDT
Merced,California,9149,0,150,0,1.6%,8692,0,37.19187429,-120.717739,2020-10-12 22:05 EDT
Sonoma,California,8422,70,128,2,1.5%,6891,483,38.29188,-122.45728000000001,2020-10-12 22:05 EDT
Kings,California,8092,23,82,0,1.0%,6396,0,36.07543071,-119.8153541,2020-10-12 22:05 EDT
Marin,California,6902,25,124,0,1.8%,6552,4,38.07188727,-122.7195348,2020-10-12 22:05 EDT
Solano,California,6750,0,74,0,1.1%,6370,0,38.27793363,-121.9272405,2020-10-12 22:05 EDT
Madera,California,4748,0,71,0,1.5%,4304,0,36.96205,-120.06398999999999,2020-10-12 22:05 EDT
San Luis Obispo,California,3842,0,31,0,0.8%,3587,0,35.28579000000001,-120.66275,2020-10-12 22:05 EDT
Placer,California,3750,0,51,0,1.4%,3466,0,39.05913563,-120.75363279999999,2020-10-12 22:05 EDT
Yolo,California,2954,12,56,0,1.9%,42,0,38.73431,-121.81278999999999,2020-10-12 22:05 EDT
Butte,California,2914,0,48,0,1.6%,2774,0,39.66709143,-121.60091100000001,2020-10-12 22:05 EDT
Santa Cruz,California,2605,10,20,0,0.8%,2370,20,36.97424,-122.03098,2020-10-12 22:05 EDT
Napa,California,1817,24,13,1,0.7%,1559,0,38.50647693,-122.3306091,2020-10-12 22:05 EDT
Sutter,California,1775,0,12,0,0.7%,1733,0,39.03467539,-121.69484569999999,2020-10-12 22:05 EDT
San Benito,California,1383,2,13,0,0.9%,1352,6,36.50506,-121.08332,2020-10-12 22:05 EDT
Shasta,California,1343,0,24,0,1.8%,1162,0,40.598279999999995,-122.49095,2020-10-12 22:05 EDT
El Dorado,California,1239,0,4,0,0.3%,1085,0,38.68217,-120.84683000000001,2020-10-12 22:05 EDT
Yuba,California,1227,0,10,0,0.8%,1179,0,39.26918299,-121.3512653,2020-10-12 22:05 EDT
Mendocino,California,1045,3,21,0,2.0%,956,17,39.44024063,-123.3912784,2020-10-12 22:05 EDT
Lassen,California,749,0,1,0,0.1%,740,0,40.68244754,-120.60036909999998,2020-10-12 22:05 EDT
Tehama,California,680,0,8,0,1.2%,565,0,40.12569694,-122.23391529999999,2020-10-12 22:05 EDT
Glenn,California,630,4,3,0,0.5%,596,0,39.59827984,-122.392389,2020-10-12 22:05 EDT
Lake,California,630,2,13,0,2.1%,571,11,39.10265343,-122.75089740000001,2020-10-12 22:05 EDT
Nevada,California,562,0,8,0,1.4%,536,0,39.2616,-121.0161,2020-10-12 22:05 EDT
Colusa,California,543,0,6,0,1.1%,532,0,39.17759768,-122.2371023,2020-10-12 22:05 EDT
Humboldt,California,529,0,8,0,1.5%,505,0,40.69879803,-123.87371470000001,2020-10-12 22:05 EDT
Calaveras,California,330,0,16,0,4.8%,306,0,38.20473567,-120.55406550000001,2020-10-12 22:05 EDT
