County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Dallas,Texas,118962,1811,1468,2,1.2%,82509,0,32.778220000000005,-96.79512,2020-11-23 22:20 EDT
Harris--Houston,Texas,93988,455,1417,3,1.5%,83026,2,29.66648008,-95.22438005,2020-11-23 22:20 EDT
Harris--Non Houston,Texas,89264,605,994,0,1.1%,79631,239,37.302192,-91.84458149999999,2020-11-23 22:20 EDT
Tarrant,Texas,81600,1443,987,1,1.2%,50328,0,32.8173,-97.07655,2020-11-23 22:20 EDT
El Paso,Texas,81511,332,980,7,1.2%,26890,0,31.759159999999998,-106.48749,2020-11-23 22:20 EDT
Bexar,Texas,72805,0,1476,0,2.0%,47970,0,29.44892069,-98.52000770000001,2020-11-23 22:20 EDT
Hidalgo,Texas,40085,0,1802,0,4.5%,31000,0,26.39702985,-98.18094296,2020-11-23 22:20 EDT
Travis,Texas,36436,261,467,0,1.3%,30113,0,30.33462266,-97.78218981,2020-11-23 22:20 EDT
Lubbock,Texas,28873,498,306,3,1.1%,14322,0,33.61019304,-101.8204416,2020-11-23 22:20 EDT
Cameron,Texas,25507,0,1005,0,3.9%,22053,0,26.13597462,-97.52423968,2020-11-23 22:20 EDT
Collin,Texas,23784,403,239,1,1.0%,16618,0,33.1968,-96.80393000000001,2020-11-23 22:20 EDT
Nueces,Texas,23268,0,469,0,2.0%,21164,0,27.7262373,-97.61348194,2020-11-23 22:20 EDT
Fort Bend,Texas,19352,0,325,0,1.7%,16392,0,29.52745252,-95.77065084,2020-11-23 22:20 EDT
Webb,Texas,18821,116,371,0,2.0%,13786,0,27.7925,-99.4228,2020-11-23 22:20 EDT
Denton,Texas,18382,0,202,0,1.1%,13135,0,33.216590000000004,-97.13162,2020-11-23 22:20 EDT
Montgomery,Texas,14815,0,205,1,1.4%,8682,0,30.38862,-95.69633,2020-11-23 22:20 EDT
Galveston,Texas,14126,0,178,0,1.3%,11522,0,29.29532,-94.80790999999999,2020-11-23 22:20 EDT
Brazoria,Texas,13857,33,196,1,1.4%,11367,0,29.049709999999997,-95.56200000000001,2020-11-23 22:20 EDT
McLennan,Texas,13375,0,176,1,1.3%,9101,0,31.55234029,-97.20180587,2020-11-23 22:20 EDT
Williamson,Texas,11559,0,164,0,1.4%,8993,0,30.64806761,-97.60077209,2020-11-23 22:20 EDT
Potter,Texas,11521,0,142,3,1.2%,5042,0,35.40127385,-101.8939736,2020-11-23 22:20 EDT
Jefferson,Texas,9804,0,173,0,1.8%,7307,0,29.88366401,-94.16922753,2020-11-23 22:20 EDT
Randall,Texas,9326,0,94,4,1.0%,3204,0,34.96596461,-101.896888,2020-11-23 22:20 EDT
Brazos,Texas,8944,0,102,0,1.1%,6883,0,30.66048584,-96.30207301,2020-11-23 22:20 EDT
Tom Green,Texas,8389,182,127,3,1.5%,6621,397,31.40442601,-100.4619795,2020-11-23 22:20 EDT
Bell,Texas,8018,0,112,0,1.4%,5600,0,31.03765881,-97.47807382,2020-11-23 22:20 EDT
Hays,Texas,6960,0,78,0,1.1%,5691,0,30.1227,-97.8722,2020-11-23 22:20 EDT
Midland,Texas,6576,0,103,0,1.6%,3914,0,31.86932499,-102.0314523,2020-11-23 22:20 EDT
Wichita,Texas,6141,0,104,2,1.7%,2219,0,33.98410156,-98.70169462,2020-11-23 22:20 EDT
Ellis,Texas,6107,0,107,0,1.8%,4149,0,32.34839289,-96.79460418,2020-11-23 22:20 EDT
Smith,Texas,5677,0,188,0,3.3%,3442,0,32.37505601,-95.26910259,2020-11-23 22:20 EDT
Ector,Texas,4864,0,123,0,2.5%,3406,0,31.86911555,-102.5428458,2020-11-23 22:20 EDT
Johnson,Texas,4842,0,94,1,1.9%,3443,0,32.37899029,-97.36641179,2020-11-23 22:20 EDT
Victoria,Texas,4780,0,102,0,2.1%,4090,0,28.79640375,-96.97175516,2020-11-23 22:20 EDT
Maverick,Texas,4740,0,171,0,3.6%,3649,0,28.74301122,-100.3142594,2020-11-23 22:20 EDT
Kaufman,Texas,4315,0,76,0,1.8%,3376,0,32.60298369,-96.28946607,2020-11-23 22:20 EDT
Guadalupe,Texas,4145,0,83,0,2.0%,1822,0,29.58309666,-97.94865645,2020-11-23 22:20 EDT
Walker,Texas,4142,44,68,0,1.6%,3824,0,30.73898292,-95.57222968,2020-11-23 22:20 EDT
Grayson,Texas,3921,0,99,0,2.5%,2247,0,33.61833228,-96.67387872,2020-11-23 22:20 EDT
Starr,Texas,3880,0,188,0,4.8%,3291,0,26.56239356,-98.7374609,2020-11-23 22:20 EDT
Hale,Texas,3790,48,86,0,2.3%,2039,0,34.07052809,-101.8268085,2020-11-23 22:20 EDT
Parker,Texas,3449,0,63,0,1.8%,2255,0,32.77771907,-97.80511717,2020-11-23 22:20 EDT
Taylor,Texas,3181,50,103,0,3.2%,1510,0,32.30139883,-99.8899813,2020-11-23 22:20 EDT
Comal,Texas,3125,0,113,0,3.6%,1850,0,29.80818438,-98.2781952,2020-11-23 22:20 EDT
Anderson,Texas,3118,0,46,0,1.5%,2830,0,31.81320101,-95.65250749,2020-11-23 22:20 EDT
Gregg,Texas,3109,0,104,0,3.3%,2097,0,32.48062462,-94.81699103,2020-11-23 22:20 EDT
Val Verde,Texas,2932,0,138,0,4.7%,2157,0,26.17619,-98.08112,2020-11-23 22:20 EDT
Hunt,Texas,2636,0,56,0,2.1%,1696,0,33.13330985,-96.08803634,2020-11-23 22:20 EDT
Rockwall,Texas,2538,0,36,0,1.4%,1766,0,32.89767022,-96.40784140000001,2020-11-23 22:20 EDT
Angelina,Texas,2515,0,97,0,3.9%,2112,0,31.25730151,-94.63261756,2020-11-23 22:20 EDT
Orange,Texas,2495,0,51,0,2.0%,1706,0,30.128079800000002,-93.89665964,2020-11-23 22:20 EDT
Liberty,Texas,2435,17,65,0,2.7%,2226,0,30.15168965,-94.81217381,2020-11-23 22:20 EDT
Bowie,Texas,2415,0,97,0,4.0%,1231,0,33.559,-97.8486,2020-11-23 22:20 EDT
Lamar,Texas,2385,0,66,0,2.8%,1472,0,33.66742106,-95.57087079,2020-11-23 22:20 EDT
Coryell,Texas,2310,7,16,0,0.7%,1858,0,31.39084072,-97.79914193,2020-11-23 22:20 EDT
Bastrop,Texas,2221,3,35,0,1.6%,1854,0,30.10364375,-97.31201151,2020-11-23 22:20 EDT
Bee,Texas,1982,0,40,0,2.0%,1800,0,28.41736435,-97.74112569,2020-11-23 22:20 EDT
Jim Wells,Texas,1944,0,56,0,2.9%,1489,0,27.73131457,-98.08982112,2020-11-23 22:20 EDT
Nacogdoches,Texas,1928,0,81,0,4.2%,1615,0,31.62343014,-94.62108091,2020-11-23 22:20 EDT
Chambers,Texas,1845,0,10,0,0.5%,1447,0,29.73914352,-94.60816907,2020-11-23 22:20 EDT
Caldwell,Texas,1824,0,39,0,2.1%,1597,0,29.83712413,-97.61996606,2020-11-23 22:20 EDT
San Patricio,Texas,1819,0,84,0,4.6%,1434,0,27.95808,-97.77216999999999,2020-11-23 22:20 EDT
