County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1149346,0,18146,0,1.6%,3189,8239,34.053490000000004,-118.24531999999999,2021-02-09 19:10 EDT
Riverside,California,282736,0,3377,0,1.2%,4049,864,33.98171,-117.37404,2021-02-09 19:10 EDT
San Bernardino,California,278802,0,2141,0,0.8%,5889,726,34.10524,-117.29411999999999,2021-02-09 19:10 EDT
San Diego,California,247462,0,2821,0,1.1%,2059,338,32.71568,-117.16171000000001,2021-02-09 19:10 EDT
Orange,California,239206,0,3383,0,1.4%,3389,812,33.78787,-117.85071,2021-02-09 19:10 EDT
Santa Clara,California,105386,0,1546,0,1.5%,239,959,37.35579,-121.95508999999998,2021-02-09 19:10 EDT
Kern,California,97522,0,659,0,0.7%,217,55,35.34281638,-118.7299395,2021-02-09 19:10 EDT
Fresno,California,91184,240,1254,30,1.4%,4919,92,36.74084000000001,-119.78551999999999,2021-02-09 19:10 EDT
Sacramento,California,88775,0,1318,0,1.5%,217,304,38.57944000000001,-121.49085,2021-02-09 19:10 EDT
Alameda,California,78224,0,1060,0,1.4%,42059,137,37.76683,-122.2453,2021-02-09 19:10 EDT
Ventura,California,73618,0,678,0,0.9%,3599,819,34.28082,-119.29231999999999,2021-02-09 19:10 EDT
San Joaquin,California,64138,0,923,0,1.4%,1979,992,37.93479557,-121.2713112,2021-02-09 19:10 EDT
Contra Costa,California,59313,0,560,0,0.9%,2589,733,37.91793732,-121.9259354,2021-02-09 19:10 EDT
Stanislaus,California,47864,0,867,0,1.8%,2349,596,37.55932622,-120.9976619,2021-02-09 19:10 EDT
Tulare,California,46133,0,651,0,1.4%,4679,90,36.20649,-119.34305,2021-02-09 19:10 EDT
Monterey,California,40532,0,289,0,0.7%,4839,107,36.21714603,-121.2390196,2021-02-09 19:10 EDT
San Mateo,California,37139,81,447,11,1.2%,2599,176,37.54704,-122.31485,2021-02-09 19:10 EDT
San Francisco,California,32420,65,346,0,1.1%,1369,96,37.777120000000004,-122.41963999999999,2021-02-09 19:10 EDT
Santa Barbara,California,30087,0,337,0,1.1%,2529,257,34.41938,-119.69905,2021-02-09 19:10 EDT
Solano,California,28994,0,134,0,0.5%,3029,3,38.27793363,-121.9272405,2021-02-09 19:10 EDT
Merced,California,27424,0,367,0,1.3%,3189,50,37.19187429,-120.717739,2021-02-09 19:10 EDT
Sonoma,California,26909,73,277,0,1.0%,3799,28,38.29188,-122.45728000000001,2021-02-09 19:10 EDT
Imperial,California,26509,20,573,12,2.2%,359,32,32.84748,-115.56952,2021-02-09 19:10 EDT
Kings,California,21297,0,197,0,0.9%,5639,85,36.07543071,-119.8153541,2021-02-09 19:10 EDT
Placer,California,18973,0,214,0,1.1%,6099,65,39.05913563,-120.75363279999999,2021-02-09 19:10 EDT
San Luis Obispo,California,18684,0,196,0,1.0%,1439,97,35.28579000000001,-120.66275,2021-02-09 19:10 EDT
Madera,California,14832,0,184,0,1.2%,2539,80,36.96205,-120.06398999999999,2021-02-09 19:10 EDT
Santa Cruz,California,14011,0,159,0,1.1%,3229,5,36.97424,-122.03098,2021-02-09 19:10 EDT
Marin,California,12657,32,176,0,1.4%,2739,53,38.07188727,-122.7195348,2021-02-09 19:10 EDT
Yolo,California,12012,0,158,0,1.3%,3939,46,38.73431,-121.81278999999999,2021-02-09 19:10 EDT
Shasta,California,10700,68,161,0,1.5%,4959,94,40.598279999999995,-122.49095,2021-02-09 19:10 EDT
Butte,California,10343,0,148,0,1.4%,5189,60,39.66709143,-121.60091100000001,2021-02-09 19:10 EDT
El Dorado,California,8762,0,86,0,1.0%,42329,19,38.68217,-120.84683000000001,2021-02-09 19:10 EDT
Napa,California,8658,0,58,0,0.7%,2629,85,38.50647693,-122.3306091,2021-02-09 19:10 EDT
Sutter,California,8582,66,92,1,1.1%,4379,61,39.03467539,-121.69484569999999,2021-02-09 19:10 EDT
Yuba,California,5513,82,36,4,0.7%,8039,2,39.26918299,-121.3512653,2021-02-09 19:10 EDT
Lassen,California,5489,54,19,1,0.3%,6619,2,40.68244754,-120.60036909999998,2021-02-09 19:10 EDT
San Benito,California,5470,0,55,0,1.0%,3359,19,36.50506,-121.08332,2021-02-09 19:10 EDT
Tehama,California,4831,0,47,0,1.0%,1099,71,40.12569694,-122.23391529999999,2021-02-09 19:10 EDT
Tuolumne,California,3726,0,51,0,1.4%,41289,32,38.02764367,-119.95465359999999,2021-02-09 19:10 EDT
Nevada,California,3676,0,74,0,2.0%,1459,48,39.2616,-121.0161,2021-02-09 19:10 EDT
Mendocino,California,3612,11,39,0,1.1%,4649,67,39.44024063,-123.3912784,2021-02-09 19:10 EDT
Amador,California,3297,2,36,1,1.1%,4949,4,38.44606535,-120.65175500000001,2021-02-09 19:10 EDT
Humboldt,California,2955,0,32,0,1.1%,2679,40,40.69879803,-123.87371470000001,2021-02-09 19:10 EDT
Lake,California,2885,0,35,0,1.2%,44059,4,39.10265343,-122.75089740000001,2021-02-09 19:10 EDT
Glenn,California,2078,0,23,0,1.1%,42169,2,39.59827984,-122.392389,2021-02-09 19:10 EDT
Colusa,California,2020,16,11,0,0.5%,3589,2,39.17759768,-122.2371023,2021-02-09 19:10 EDT
Calaveras,California,1811,0,23,0,1.3%,4899,2,38.20473567,-120.55406550000001,2021-02-09 19:10 EDT
Siskiyou,California,1629,0,13,0,0.8%,42039,1,41.59256366,-122.54077720000001,2021-02-09 19:10 EDT
Mono,California,1190,0,4,0,0.3%,41439,4,37.93749777,-118.8838882,2021-02-09 19:10 EDT
Inyo,California,1162,0,32,0,2.8%,410839,5,36.5110603,-117.410592,2021-02-09 19:10 EDT
Del Norte,California,904,0,3,0,0.3%,41009,0,41.74317575,-123.89711070000001,2021-02-09 19:10 EDT
Plumas,California,637,5,6,0,0.9%,5389,0,40.00070236,-120.8334983,2021-02-09 19:10 EDT
Modoc,California,436,3,4,0,0.9%,45299,6,41.57651716400005,-120.73684738599995,2021-02-09 19:10 EDT
