County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1239306,0,24195,0,2.0%,1569,396,34.053490000000004,-118.24531999999999,2021-05-27 19:30 EDT
Riverside,California,300550,0,4608,0,1.5%,3689,24,33.98171,-117.37404,2021-05-27 19:30 EDT
San Bernardino,California,298082,234,4550,1,1.5%,129,99,34.10524,-117.29411999999999,2021-05-27 19:30 EDT
San Diego,California,279858,73,3755,2,1.3%,3769,32,32.71568,-117.16171000000001,2021-05-27 19:30 EDT
Orange,California,255081,0,5055,0,2.0%,5329,99,33.78787,-117.85071,2021-05-27 19:30 EDT
Santa Clara,California,119064,0,2118,0,1.8%,1009,0,37.35579,-121.95508999999998,2021-05-27 19:30 EDT
Kern,California,109904,74,1386,1,1.3%,44259,6,35.34281638,-118.7299395,2021-05-27 19:30 EDT
Sacramento,California,106153,110,1707,5,1.6%,45749,9,38.57944000000001,-121.49085,2021-05-27 19:30 EDT
Fresno,California,102329,0,1701,0,1.7%,434,73,36.74084000000001,-119.78551999999999,2021-05-27 19:30 EDT
Alameda,California,92283,0,1724,0,1.9%,482949,978,37.76683,-122.2453,2021-05-27 19:30 EDT
Ventura,California,81295,0,1018,0,1.3%,1029,50,34.28082,-119.29231999999999,2021-05-27 19:30 EDT
San Joaquin,California,73758,0,1419,0,1.9%,44459,18,37.93479557,-121.2713112,2021-05-27 19:30 EDT
Contra Costa,California,69532,36,799,1,1.1%,89,76,37.91793732,-121.9259354,2021-05-27 19:30 EDT
Stanislaus,California,56070,0,1066,0,1.9%,1089,63,37.55932622,-120.9976619,2021-05-27 19:30 EDT
Tulare,California,50134,0,843,0,1.7%,6179,33,36.20649,-119.34305,2021-05-27 19:30 EDT
Monterey,California,43723,14,385,0,0.9%,4269,5,36.21714603,-121.2390196,2021-05-27 19:30 EDT
San Mateo,California,42056,13,573,0,1.4%,1559,2,37.54704,-122.31485,2021-05-27 19:30 EDT
Solano,California,39766,0,234,0,0.6%,0,0,38.27793363,-121.9272405,2021-05-27 19:30 EDT
San Francisco,California,36626,7,542,0,1.5%,2399,2,37.777120000000004,-122.41963999999999,2021-05-27 19:30 EDT
Santa Barbara,California,34470,0,450,0,1.3%,227,8,34.41938,-119.69905,2021-05-27 19:30 EDT
Merced,California,32110,0,468,0,1.5%,41475,51,37.19187429,-120.717739,2021-05-27 19:30 EDT
Sonoma,California,30257,27,315,0,1.0%,44499,29,38.29188,-122.45728000000001,2021-05-27 19:30 EDT
Imperial,California,28111,12,739,0,2.6%,7449,3,32.84748,-115.56952,2021-05-27 19:30 EDT
