County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1234782,373,24191,0,2.0%,2959,658,34.053490000000004,-118.24531999999999,2021-05-07 19:40 EDT
Riverside,California,298939,0,4585,0,1.5%,399,73,33.98171,-117.37404,2021-05-07 19:40 EDT
San Bernardino,California,296425,101,4466,3,1.5%,4559,18,34.10524,-117.29411999999999,2021-05-07 19:40 EDT
San Diego,California,277323,0,3716,0,1.3%,4273969,363,32.71568,-117.16171000000001,2021-05-07 19:40 EDT
Orange,California,254231,30,5000,8,2.0%,1669,21,33.78787,-117.85071,2021-05-07 19:40 EDT
Santa Clara,California,118698,0,2084,0,1.8%,1969,17,37.35579,-121.95508999999998,2021-05-07 19:40 EDT
Kern,California,108968,81,1367,0,1.3%,4172,8,35.34281638,-118.7299395,2021-05-07 19:40 EDT
Sacramento,California,104176,118,1672,2,1.6%,4426,265,38.57944000000001,-121.49085,2021-05-07 19:40 EDT
Fresno,California,101536,45,1680,0,1.7%,422,30,36.74084000000001,-119.78551999999999,2021-05-07 19:40 EDT
Alameda,California,87485,78,1543,2,1.8%,461569,610,37.76683,-122.2453,2021-05-07 19:40 EDT
Ventura,California,80812,0,1011,0,1.3%,489,15,34.28082,-119.29231999999999,2021-05-07 19:40 EDT
San Joaquin,California,73009,67,1391,0,1.9%,41039,47,37.93479557,-121.2713112,2021-05-07 19:40 EDT
Contra Costa,California,68437,78,789,2,1.2%,1749,79,37.91793732,-121.9259354,2021-05-07 19:40 EDT
Stanislaus,California,55285,88,1055,2,1.9%,99,85,37.55932622,-120.9976619,2021-05-07 19:40 EDT
Tulare,California,49585,0,839,1,1.7%,1009,0,36.20649,-119.34305,2021-05-07 19:40 EDT
Monterey,California,43563,11,382,0,0.9%,41249,9,36.21714603,-121.2390196,2021-05-07 19:40 EDT
San Mateo,California,41747,57,568,1,1.4%,43329,45,37.54704,-122.31485,2021-05-07 19:40 EDT
Solano,California,39766,0,216,0,0.5%,0,0,38.27793363,-121.9272405,2021-05-07 19:40 EDT
San Francisco,California,36260,12,538,0,1.5%,428,86,37.777120000000004,-122.41963999999999,2021-05-07 19:40 EDT
Santa Barbara,California,34274,0,450,0,1.3%,5389,10,34.41938,-119.69905,2021-05-07 19:40 EDT
Merced,California,31711,10,456,2,1.4%,399,44,37.19187429,-120.717739,2021-05-07 19:40 EDT
Sonoma,California,29951,30,312,0,1.0%,4226,3,38.29188,-122.45728000000001,2021-05-07 19:40 EDT
Imperial,California,27888,1,739,0,2.6%,4429,2,32.84748,-115.56952,2021-05-07 19:40 EDT
Kings,California,22993,0,246,0,1.1%,417339,23,36.07543071,-119.8153541,2021-05-07 19:40 EDT
Placer,California,22532,0,290,0,1.3%,45849,39,39.05913563,-120.75363279999999,2021-05-07 19:40 EDT
San Luis Obispo,California,21282,11,260,0,1.2%,3599,1,35.28579000000001,-120.66275,2021-05-07 19:40 EDT
Madera,California,16327,0,242,0,1.5%,1839,9,36.96205,-120.06398999999999,2021-05-07 19:40 EDT
Santa Cruz,California,16062,0,205,0,1.3%,6539,8,36.97424,-122.03098,2021-05-07 19:40 EDT
Marin,California,14022,13,237,0,1.7%,1199,9,38.07188727,-122.7195348,2021-05-07 19:40 EDT
Yolo,California,13783,0,207,0,1.5%,41389,24,38.73431,-121.81278999999999,2021-05-07 19:40 EDT
Shasta,California,12042,0,226,0,1.9%,46049,62,40.598279999999995,-122.49095,2021-05-07 19:40 EDT
Butte,California,11722,22,182,0,1.6%,659,15,39.66709143,-121.60091100000001,2021-05-07 19:40 EDT
El Dorado,California,10099,0,112,0,1.1%,44369,58,38.68217,-120.84683000000001,2021-05-07 19:40 EDT
Napa,California,9846,9,78,0,0.8%,42229,5,38.50647693,-122.3306091,2021-05-07 19:40 EDT
Sutter,California,9402,0,105,0,1.1%,4519,1,39.03467539,-121.69484569999999,2021-05-07 19:40 EDT
Yuba,California,6217,0,41,0,0.7%,1199,7,39.26918299,-121.3512653,2021-05-07 19:40 EDT
San Benito,California,6045,0,63,0,1.0%,45719,3,36.50506,-121.08332,2021-05-07 19:40 EDT
Lassen,California,5697,1,24,0,0.4%,4299,0,40.68244754,-120.60036909999998,2021-05-07 19:40 EDT
Tehama,California,5553,0,58,0,1.0%,429,6,40.12569694,-122.23391529999999,2021-05-07 19:40 EDT
Nevada,California,4682,0,75,0,1.6%,42999,0,39.2616,-121.0161,2021-05-07 19:40 EDT
Tuolumne,California,4123,1,65,0,1.6%,43859,8,38.02764367,-119.95465359999999,2021-05-07 19:40 EDT
Mendocino,California,4059,0,48,0,1.2%,43469,5,39.44024063,-123.3912784,2021-05-07 19:40 EDT
Humboldt,California,3985,0,39,0,1.0%,41189,52,40.69879803,-123.87371470000001,2021-05-07 19:40 EDT
Amador,California,3617,0,51,0,1.4%,8129,0,38.44606535,-120.65175500000001,2021-05-07 19:40 EDT
Lake,California,3447,7,43,0,1.2%,4846,4,39.10265343,-122.75089740000001,2021-05-07 19:40 EDT
Glenn,California,2715,0,25,0,0.9%,0,0,39.59827984,-122.392389,2021-05-07 19:40 EDT
Colusa,California,2230,4,16,0,0.7%,209,0,39.17759768,-122.2371023,2021-05-07 19:40 EDT
Siskiyou,California,2165,0,23,0,1.1%,4296,5,41.59256366,-122.54077720000001,2021-05-07 19:40 EDT
Calaveras,California,2116,0,53,0,2.5%,4839,6,38.20473567,-120.55406550000001,2021-05-07 19:40 EDT
Inyo,California,1425,0,38,0,2.7%,9,0,36.5110603,-117.410592,2021-05-07 19:40 EDT
Del Norte,California,1367,0,7,0,0.5%,412619,2,41.74317575,-123.89711070000001,2021-05-07 19:40 EDT
Mono,California,1280,1,4,0,0.3%,3339,0,37.93749777,-118.8838882,2021-05-07 19:40 EDT
Plumas,California,706,2,6,0,0.8%,4299,0,40.00070236,-120.8334983,2021-05-07 19:40 EDT
Modoc,California,495,1,4,0,0.8%,9,0,41.57651716400005,-120.73684738599995,2021-05-07 19:40 EDT
Mariposa,California,445,0,7,0,1.6%,6679,0,37.58147049,-119.90545139999999,2021-05-07 19:40 EDT
Trinity,California,399,0,5,0,1.3%,0,0,40.65065829,-123.11263500000001,2021-05-07 19:40 EDT
Sierra,California,112,0,0,0,0.0%,0,0,39.58038432,-120.5160202,2021-05-07 19:40 EDT
Alpine,California,88,0,0,0,0.0%,0,0,38.59733305,-119.82042129999999,2021-05-07 19:40 EDT
Dallas,Texas,299790,0,3998,0,1.3%,4469,628,32.778220000000005,-96.79512,2021-05-07 19:40 EDT
Tarrant,Texas,257849,0,3430,0,1.3%,41189,341,32.8173,-97.07655,2021-05-07 19:40 EDT
Bexar,Texas,219020,0,3498,0,1.6%,3099,789,29.44892069,-98.52000770000001,2021-05-07 19:40 EDT
Harris--Non Houston,Texas,203414,197,1680,10,0.8%,559,768,37.302192,-91.84458149999999,2021-05-07 19:40 EDT
Harris--Houston,Texas,191223,273,2655,16,1.4%,6849,6,29.66648008,-95.22438005,2021-05-07 19:40 EDT
El Paso,Texas,134488,0,2669,0,2.0%,4659,6,31.759159999999998,-106.48749,2021-05-07 19:40 EDT
Collin,Texas,90318,0,826,0,0.9%,889,64,33.1968,-96.80393000000001,2021-05-07 19:40 EDT
