County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1235150,0,24191,0,2.0%,4069,368,34.053490000000004,-118.24531999999999,2021-05-08 19:31 EDT
Riverside,California,299064,125,4587,2,1.5%,1419,89,33.98171,-117.37404,2021-05-08 19:31 EDT
San Bernardino,California,296514,89,4483,17,1.5%,4339,26,34.10524,-117.29411999999999,2021-05-08 19:31 EDT
San Diego,California,277533,0,3718,0,1.3%,446439,377,32.71568,-117.16171000000001,2021-05-08 19:31 EDT
Orange,California,254278,47,5005,5,2.0%,246,83,33.78787,-117.85071,2021-05-08 19:31 EDT
Santa Clara,California,118792,94,2085,1,1.8%,2749,29,37.35579,-121.95508999999998,2021-05-08 19:31 EDT
Kern,California,108993,25,1373,6,1.3%,42099,23,35.34281638,-118.7299395,2021-05-08 19:31 EDT
Sacramento,California,104176,0,1672,0,1.6%,4379,217,38.57944000000001,-121.49085,2021-05-08 19:31 EDT
Fresno,California,101536,0,1680,0,1.7%,4689,47,36.74084000000001,-119.78551999999999,2021-05-08 19:31 EDT
Alameda,California,87485,0,1543,0,1.8%,468149,641,37.76683,-122.2453,2021-05-08 19:31 EDT
Ventura,California,80842,0,1011,0,1.3%,42039,25,34.28082,-119.29231999999999,2021-05-08 19:31 EDT
San Joaquin,California,73009,0,1391,0,1.9%,4499,31,37.93479557,-121.2713112,2021-05-08 19:31 EDT
Contra Costa,California,68503,66,789,0,1.2%,1449,62,37.91793732,-121.9259354,2021-05-08 19:31 EDT
Stanislaus,California,55285,0,1055,0,1.9%,1569,75,37.55932622,-120.9976619,2021-05-08 19:31 EDT
Tulare,California,49585,0,839,0,1.7%,1009,0,36.20649,-119.34305,2021-05-08 19:31 EDT
Monterey,California,43563,0,382,0,0.9%,42399,9,36.21714603,-121.2390196,2021-05-08 19:31 EDT
San Mateo,California,41747,0,568,0,1.4%,44599,70,37.54704,-122.31485,2021-05-08 19:31 EDT
Solano,California,39766,0,216,0,0.5%,0,0,38.27793363,-121.9272405,2021-05-08 19:31 EDT
San Francisco,California,36284,24,538,0,1.5%,428,86,37.777120000000004,-122.41963999999999,2021-05-08 19:31 EDT
