County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1073156,0,15262,0,1.4%,34229,0,34.053490000000004,-118.24531999999999,2021-01-25 21:30 EDT
San Bernardino,California,266028,1394,1678,11,0.6%,251316,2682,34.10524,-117.29411999999999,2021-01-25 21:30 EDT
Riverside,California,264363,6011,2857,80,1.1%,186119,9116,33.98171,-117.37404,2021-01-25 21:30 EDT
San Diego,California,227195,1637,2375,31,1.0%,1138,0,32.71568,-117.16171000000001,2021-01-25 21:30 EDT
Orange,California,224618,1330,2704,66,1.2%,158291,4429,33.78787,-117.85071,2021-01-25 21:30 EDT
Santa Clara,California,98057,1717,1234,53,1.3%,178,0,37.35579,-121.95508999999998,2021-01-25 21:30 EDT
Kern,California,90564,351,591,1,0.7%,48635,0,35.34281638,-118.7299395,2021-01-25 21:30 EDT
Fresno,California,84744,0,1043,0,1.2%,26742,0,36.74084000000001,-119.78551999999999,2021-01-25 21:30 EDT
Sacramento,California,83530,1464,1185,28,1.4%,69957,1679,38.57944000000001,-121.49085,2021-01-25 21:30 EDT
Alameda,California,70653,1012,896,10,1.3%,0,0,37.76683,-122.2453,2021-01-25 21:30 EDT
Ventura,California,63893,0,507,0,0.8%,59201,0,34.28082,-119.29231999999999,2021-01-25 21:30 EDT
San Joaquin,California,59665,270,835,27,1.4%,55360,1486,37.93479557,-121.2713112,2021-01-25 21:30 EDT
Contra Costa,California,55245,294,489,0,0.9%,48964,329,37.91793732,-121.9259354,2021-01-25 21:30 EDT
Stanislaus,California,44184,0,788,0,1.8%,39816,0,37.55932622,-120.9976619,2021-01-25 21:30 EDT
Tulare,California,43574,815,542,11,1.2%,39086,1324,36.20649,-119.34305,2021-01-25 21:30 EDT
Monterey,California,37285,0,259,0,0.7%,35233,0,36.21714603,-121.2390196,2021-01-25 21:30 EDT
San Mateo,California,34294,563,340,0,1.0%,0,0,37.54704,-122.31485,2021-01-25 21:30 EDT
San Francisco,California,29991,107,293,0,1.0%,520,0,37.777120000000004,-122.41963999999999,2021-01-25 21:30 EDT
Santa Barbara,California,26820,306,265,1,1.0%,24359,291,34.41938,-119.69905,2021-01-25 21:30 EDT
Solano,California,26494,0,111,0,0.4%,24213,0,38.27793363,-121.9272405,2021-01-25 21:30 EDT
Imperial,California,25646,201,510,17,2.0%,24039,344,32.84748,-115.56952,2021-01-25 21:30 EDT
Merced,California,25048,0,324,0,1.3%,21182,0,37.19187429,-120.717739,2021-01-25 21:30 EDT
Sonoma,California,24935,174,247,0,1.0%,10707,0,38.29188,-122.45728000000001,2021-01-25 21:30 EDT
Kings,California,19703,0,160,0,0.8%,10382,0,36.07543071,-119.8153541,2021-01-25 21:30 EDT
Placer,California,17675,0,188,0,1.1%,14682,0,39.05913563,-120.75363279999999,2021-01-25 21:30 EDT
San Luis Obispo,California,16957,520,158,7,0.9%,14861,692,35.28579000000001,-120.66275,2021-01-25 21:30 EDT
Madera,California,13583,0,151,0,1.1%,10572,0,36.96205,-120.06398999999999,2021-01-25 21:30 EDT
Santa Cruz,California,12649,0,130,0,1.0%,9856,0,36.97424,-122.03098,2021-01-25 21:30 EDT
Marin,California,11954,24,163,0,1.4%,10921,95,38.07188727,-122.7195348,2021-01-25 21:30 EDT
Yolo,California,11029,63,138,0,1.3%,10284,68,38.73431,-121.81278999999999,2021-01-25 21:30 EDT
Shasta,California,9920,0,129,0,1.3%,9369,0,40.598279999999995,-122.49095,2021-01-25 21:30 EDT
Butte,California,9544,0,134,0,1.4%,9368,0,39.66709143,-121.60091100000001,2021-01-25 21:30 EDT
El Dorado,California,8002,0,59,0,0.7%,6549,0,38.68217,-120.84683000000001,2021-01-25 21:30 EDT
Sutter,California,7927,0,83,0,1.0%,7465,0,39.03467539,-121.69484569999999,2021-01-25 21:30 EDT
Napa,California,7761,0,46,0,0.6%,2481,0,38.50647693,-122.3306091,2021-01-25 21:30 EDT
Lassen,California,5269,0,16,0,0.3%,5044,0,40.68244754,-120.60036909999998,2021-01-25 21:30 EDT
San Benito,California,5156,0,48,0,0.9%,4730,0,36.50506,-121.08332,2021-01-25 21:30 EDT
Yuba,California,5049,0,29,0,0.6%,4519,0,39.26918299,-121.3512653,2021-01-25 21:30 EDT
Tehama,California,4468,0,46,0,1.0%,2386,0,40.12569694,-122.23391529999999,2021-01-25 21:30 EDT
Tuolumne,California,3443,0,40,0,1.2%,2064,0,38.02764367,-119.95465359999999,2021-01-25 21:30 EDT
Nevada,California,3292,0,74,0,2.2%,2685,0,39.2616,-121.0161,2021-01-25 21:30 EDT
Mendocino,California,3277,21,36,1,1.1%,3070,24,39.44024063,-123.3912784,2021-01-25 21:30 EDT
Amador,California,3045,5,32,0,1.1%,2857,0,38.44606535,-120.65175500000001,2021-01-25 21:30 EDT
Lake,California,2707,51,32,0,1.2%,2427,59,39.10265343,-122.75089740000001,2021-01-25 21:30 EDT
Humboldt,California,2494,0,25,0,1.0%,2011,0,40.69879803,-123.87371470000001,2021-01-25 21:30 EDT
Glenn,California,1965,38,22,0,1.1%,1528,6,39.59827984,-122.392389,2021-01-25 21:30 EDT
Colusa,California,1871,17,9,0,0.5%,541,0,39.17759768,-122.2371023,2021-01-25 21:30 EDT
Siskiyou,California,1484,0,13,0,0.9%,1375,0,41.59256366,-122.54077720000001,2021-01-25 21:30 EDT
Calaveras,California,1407,0,23,0,1.6%,1301,0,38.20473567,-120.55406550000001,2021-01-25 21:30 EDT
Mono,California,1145,10,4,0,0.3%,0,0,37.93749777,-118.8838882,2021-01-25 21:30 EDT
Inyo,California,1007,0,29,0,2.9%,881,0,36.5110603,-117.410592,2021-01-25 21:30 EDT
Del Norte,California,873,0,2,0,0.2%,843,0,41.74317575,-123.89711070000001,2021-01-25 21:30 EDT
Plumas,California,605,0,5,0,0.8%,539,0,40.00070236,-120.8334983,2021-01-25 21:30 EDT
Modoc,California,390,3,3,0,0.8%,327,0,41.57651716400005,-120.73684738599995,2021-01-25 21:30 EDT
Mariposa,California,351,5,4,0,1.1%,338,8,37.58147049,-119.90545139999999,2021-01-25 21:30 EDT
Trinity,California,305,0,4,0,1.3%,294,0,40.65065829,-123.11263500000001,2021-01-25 21:30 EDT
Sierra,California,95,7,0,0,0.0%,78,9,39.58038432,-120.5160202,2021-01-25 21:30 EDT
Alpine,California,73,0,0,0,0.0%,73,0,38.59733305,-119.82042129999999,2021-01-25 21:30 EDT
Dallas,Texas,246820,0,2629,0,1.1%,82509,0,32.778220000000005,-96.79512,2021-01-25 21:30 EDT
Tarrant,Texas,205329,0,1991,0,1.0%,50328,0,32.8173,-97.07655,2021-01-25 21:30 EDT
Bexar,Texas,160038,507,2153,0,1.3%,47970,0,29.44892069,-98.52000770000001,2021-01-25 21:30 EDT
Harris--Non Houston,Texas,152658,511,1172,8,0.8%,124202,1802,37.302192,-91.84458149999999,2021-01-25 21:30 EDT
Harris--Houston,Texas,148515,3033,1719,11,1.2%,123502,511,29.66648008,-95.22438005,2021-01-25 21:30 EDT
El Paso,Texas,110395,270,2048,0,1.9%,26890,0,31.759159999999998,-106.48749,2021-01-25 21:30 EDT
Collin,Texas,68108,0,531,0,0.8%,16618,0,33.1968,-96.80393000000001,2021-01-25 21:30 EDT
Travis,Texas,64963,0,681,0,1.0%,30113,0,30.33462266,-97.78218981,2021-01-25 21:30 EDT
Hidalgo,Texas,60971,758,2376,15,3.9%,31000,0,26.39702985,-98.18094296,2021-01-25 21:30 EDT
Denton,Texas,49816,0,466,0,0.9%,13135,0,33.216590000000004,-97.13162,2021-01-25 21:30 EDT
Fort Bend,Texas,47021,0,462,0,1.0%,16392,0,29.52745252,-95.77065084,2021-01-25 21:30 EDT
Lubbock,Texas,46241,0,671,0,1.5%,14322,0,33.61019304,-101.8204416,2021-01-25 21:30 EDT
Webb,Texas,37761,0,592,0,1.6%,13786,0,27.7925,-99.4228,2021-01-25 21:30 EDT
Montgomery,Texas,35480,0,351,0,1.0%,8682,0,30.38862,-95.69633,2021-01-25 21:30 EDT
Nueces,Texas,34068,0,631,0,1.9%,24714,0,27.7262373,-97.61348194,2021-01-25 21:30 EDT
Cameron,Texas,33748,0,1260,0,3.7%,22053,0,26.13597462,-97.52423968,2021-01-25 21:30 EDT
Williamson,Texas,32949,0,291,0,0.9%,8993,0,30.64806761,-97.60077209,2021-01-25 21:30 EDT
Galveston,Texas,28878,0,268,0,0.9%,11522,0,29.29532,-94.80790999999999,2021-01-25 21:30 EDT
Brazoria,Texas,27177,0,288,0,1.1%,11367,0,29.049709999999997,-95.56200000000001,2021-01-25 21:30 EDT
McLennan,Texas,22657,0,363,0,1.6%,9101,0,31.55234029,-97.20180587,2021-01-25 21:30 EDT
Brazos,Texas,17916,545,167,0,0.9%,6883,0,30.66048584,-96.30207301,2021-01-25 21:30 EDT
Ellis,Texas,17597,0,219,0,1.2%,4149,0,32.34839289,-96.79460418,2021-01-25 21:30 EDT
Bell,Texas,17499,0,233,0,1.3%,5600,0,31.03765881,-97.47807382,2021-01-25 21:30 EDT
Jefferson,Texas,16406,0,285,0,1.7%,7307,0,29.88366401,-94.16922753,2021-01-25 21:30 EDT
Smith,Texas,16335,0,324,0,2.0%,3442,0,32.37505601,-95.26910259,2021-01-25 21:30 EDT
Potter,Texas,16237,49,355,3,2.2%,5042,0,35.40127385,-101.8939736,2021-01-25 21:30 EDT
Johnson,Texas,15615,0,236,0,1.5%,3443,0,32.37899029,-97.36641179,2021-01-25 21:30 EDT
Hays,Texas,15535,0,171,0,1.1%,5691,0,30.1227,-97.8722,2021-01-25 21:30 EDT
Randall,Texas,15476,37,234,3,1.5%,3204,0,34.96596461,-101.896888,2021-01-25 21:30 EDT
Tom Green,Texas,15360,53,263,0,1.7%,13140,0,31.40442601,-100.4619795,2021-01-25 21:30 EDT
