County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,253985,765,6208,10,2.4%,10347,0,34.053490000000004,-118.24531999999999,2020-09-13 20:16 EDT
Riverside,California,55073,0,1103,0,2.0%,49613,0,33.98171,-117.37404,2020-09-13 20:16 EDT
Orange,California,50930,170,1093,0,2.1%,45197,71,33.78787,-117.85071,2020-09-13 20:16 EDT
San Bernardino,California,50699,156,832,18,1.6%,45508,195,34.10524,-117.29411999999999,2020-09-13 20:16 EDT
San Diego,California,42414,445,734,4,1.7%,1138,0,32.71568,-117.16171000000001,2020-09-13 20:16 EDT
Kern,California,30735,113,332,6,1.1%,14344,142,35.34281638,-118.7299395,2020-09-13 20:16 EDT
Fresno,California,26917,134,337,0,1.3%,15307,0,36.74084000000001,-119.78551999999999,2020-09-13 20:16 EDT
Alameda,California,20307,0,332,12,1.6%,0,0,37.76683,-122.2453,2020-09-13 20:16 EDT
Sacramento,California,20063,0,350,0,1.7%,16890,0,38.57944000000001,-121.49085,2020-09-13 20:16 EDT
Santa Clara,California,19417,274,280,4,1.4%,178,0,37.35579,-121.95508999999998,2020-09-13 20:16 EDT
San Joaquin,California,18687,0,383,0,2.0%,17366,0,37.93479557,-121.2713112,2020-09-13 20:16 EDT
Stanislaus,California,15926,88,310,0,1.9%,15020,53,37.55932622,-120.9976619,2020-09-13 20:16 EDT
Contra Costa,California,15351,148,192,1,1.3%,14127,74,37.91793732,-121.9259354,2020-09-13 20:16 EDT
Tulare,California,15114,0,247,0,1.6%,14401,0,36.20649,-119.34305,2020-09-13 20:16 EDT
Ventura,California,11482,0,129,0,1.1%,10568,0,34.28082,-119.29231999999999,2020-09-13 20:16 EDT
Imperial,California,11274,56,308,0,2.7%,10508,59,32.84748,-115.56952,2020-09-13 20:16 EDT
San Francisco,California,10302,39,91,1,0.9%,520,0,37.777120000000004,-122.41963999999999,2020-09-13 20:16 EDT
San Mateo,California,9077,0,139,0,1.5%,0,0,37.54704,-122.31485,2020-09-13 20:16 EDT
Monterey,California,8992,231,64,0,0.7%,1471,0,36.21714603,-121.2390196,2020-09-13 20:16 EDT
Santa Barbara,California,8608,0,105,0,1.2%,8320,0,34.41938,-119.69905,2020-09-13 20:16 EDT
Merced,California,8541,0,127,0,1.5%,7690,0,37.19187429,-120.717739,2020-09-13 20:16 EDT
Kings,California,7057,18,77,0,1.1%,4610,0,36.07543071,-119.8153541,2020-09-13 20:16 EDT
Sonoma,California,6666,43,108,0,1.6%,4347,0,38.29188,-122.45728000000001,2020-09-13 20:16 EDT
Marin,California,6450,21,99,0,1.5%,4347,0,38.07188727,-122.7195348,2020-09-13 20:16 EDT
Solano,California,5820,0,48,0,0.8%,5554,0,38.27793363,-121.9272405,2020-09-13 20:16 EDT
Madera,California,4150,0,58,0,1.4%,3644,0,36.96205,-120.06398999999999,2020-09-13 20:16 EDT
Placer,California,3301,0,39,0,1.2%,2960,0,39.05913563,-120.75363279999999,2020-09-13 20:16 EDT
San Luis Obispo,California,3222,0,23,0,0.7%,2976,0,35.28579000000001,-120.66275,2020-09-13 20:16 EDT
Yolo,California,2650,17,53,0,2.0%,42,0,38.73431,-121.81278999999999,2020-09-13 20:16 EDT
Butte,California,2550,0,28,0,1.1%,2112,0,39.66709143,-121.60091100000001,2020-09-13 20:16 EDT
Santa Cruz,California,2043,22,7,0,0.3%,1797,14,36.97424,-122.03098,2020-09-13 20:16 EDT
Sutter,California,1564,0,10,0,0.6%,1035,0,39.03467539,-121.69484569999999,2020-09-13 20:16 EDT
Napa,California,1540,0,13,0,0.8%,1196,0,38.50647693,-122.3306091,2020-09-13 20:16 EDT
San Benito,California,1223,10,10,0,0.8%,1170,7,36.50506,-121.08332,2020-09-13 20:16 EDT
Yuba,California,1057,0,7,0,0.7%,683,0,39.26918299,-121.3512653,2020-09-13 20:16 EDT
El Dorado,California,1032,0,2,0,0.2%,942,0,38.68217,-120.84683000000001,2020-09-13 20:16 EDT
Mendocino,California,785,7,18,0,2.3%,709,18,39.44024063,-123.3912784,2020-09-13 20:16 EDT
Lassen,California,747,0,0,0,0.0%,712,0,40.68244754,-120.60036909999998,2020-09-13 20:16 EDT
Shasta,California,612,0,12,0,2.0%,583,0,40.598279999999995,-122.49095,2020-09-13 20:16 EDT
Glenn,California,522,0,3,0,0.6%,480,0,39.59827984,-122.392389,2020-09-13 20:16 EDT
Colusa,California,489,0,6,0,1.2%,466,0,39.17759768,-122.2371023,2020-09-13 20:16 EDT
Nevada,California,482,0,5,0,1.0%,419,0,39.2616,-121.0161,2020-09-13 20:16 EDT
Tehama,California,465,0,1,0,0.2%,432,5,40.12569694,-122.23391529999999,2020-09-13 20:16 EDT
Humboldt,California,447,0,5,0,1.1%,382,0,40.69879803,-123.87371470000001,2020-09-13 20:16 EDT
Lake,California,390,0,7,0,1.8%,353,0,39.10265343,-122.75089740000001,2020-09-13 20:16 EDT
Calaveras,California,298,0,10,0,3.4%,259,0,38.20473567,-120.55406550000001,2020-09-13 20:16 EDT
Amador,California,242,0,15,0,6.2%,222,0,38.44606535,-120.65175500000001,2020-09-13 20:16 EDT
Tuolumne,California,213,0,3,0,1.4%,201,0,38.02764367,-119.95465359999999,2020-09-13 20:16 EDT
Inyo,California,186,0,14,0,7.5%,140,0,36.5110603,-117.410592,2020-09-13 20:16 EDT
Mono,California,163,0,2,0,1.2%,0,0,37.93749777,-118.8838882,2020-09-13 20:16 EDT
Siskiyou,California,155,0,1,0,0.6%,153,0,41.59256366,-122.54077720000001,2020-09-13 20:16 EDT
Del Norte,California,129,0,1,0,0.8%,124,0,41.74317575,-123.89711070000001,2020-09-13 20:16 EDT
Mariposa,California,75,1,2,0,2.7%,71,0,37.58147049,-119.90545139999999,2020-09-13 20:16 EDT
Plumas,California,48,0,0,0,0.0%,45,0,40.00070236,-120.8334983,2020-09-13 20:16 EDT
Modoc,California,22,0,0,0,0.0%,14,0,41.57651716400005,-120.73684738599995,2020-09-13 20:16 EDT
Trinity,California,14,0,0,0,0.0%,13,0,40.65065829,-123.11263500000001,2020-09-13 20:16 EDT
Sierra,California,6,0,0,0,0.0%,6,0,39.58038432,-120.5160202,2020-09-13 20:16 EDT
Alpine,California,2,0,0,0,0.0%,2,0,38.59733305,-119.82042129999999,2020-09-13 20:16 EDT
Dallas,Texas,75052,0,970,0,1.3%,6293,0,32.778220000000005,-96.79512,2020-09-13 20:16 EDT
Harris--Houston,Texas,68216,801,937,13,1.4%,54949,1490,29.66648008,-95.22438005,2020-09-13 20:16 EDT
Bexar,Texas,48198,0,1204,4,2.5%,40896,0,29.44892069,-98.52000770000001,2020-09-13 20:16 EDT
Harris--Non Houston,Texas,47956,222,603,3,1.3%,45589,260,37.302192,-91.84458149999999,2020-09-13 20:16 EDT
Tarrant,Texas,41273,155,661,1,1.6%,38769,278,32.8173,-97.07655,2020-09-13 20:16 EDT
Hidalgo,Texas,29335,0,1343,3,4.6%,25883,247,26.39702985,-98.18094296,2020-09-13 20:16 EDT
Travis,Texas,27578,53,391,1,1.4%,26508,101,30.33462266,-97.78218981,2020-09-13 20:16 EDT
Cameron,Texas,21983,0,843,2,3.8%,18439,236,26.13597462,-97.52423968,2020-09-13 20:16 EDT
El Paso,Texas,21621,62,481,2,2.2%,18211,175,31.759159999999998,-106.48749,2020-09-13 20:16 EDT
Nueces,Texas,19557,0,385,0,2.0%,16204,0,27.7262373,-97.61348194,2020-09-13 20:16 EDT
Fort Bend,Texas,15423,71,267,1,1.7%,13807,298,29.52745252,-95.77065084,2020-09-13 20:16 EDT
Webb,Texas,12580,48,230,1,1.8%,11499,109,27.7925,-99.4228,2020-09-13 20:16 EDT
Collin,Texas,12001,15,124,2,1.0%,11257,84,33.1968,-96.80393000000001,2020-09-13 20:16 EDT
Galveston,Texas,11280,31,151,1,1.3%,8951,153,29.29532,-94.80790999999999,2020-09-13 20:16 EDT
Denton,Texas,11014,37,142,1,1.3%,9334,105,33.216590000000004,-97.13162,2020-09-13 20:16 EDT
Brazoria,Texas,10545,198,155,0,1.5%,8353,270,29.049709999999997,-95.56200000000001,2020-09-13 20:16 EDT
Montgomery,Texas,9790,0,145,1,1.5%,6698,97,30.38862,-95.69633,2020-09-13 20:16 EDT
Lubbock,Texas,9616,116,108,0,1.1%,6747,42,33.61019304,-101.8204416,2020-09-13 20:16 EDT
Williamson,Texas,8143,0,134,0,1.6%,7933,0,30.64806761,-97.60077209,2020-09-13 20:16 EDT
McLennan,Texas,7109,50,91,0,1.3%,6419,57,31.55234029,-97.20180587,2020-09-13 20:16 EDT
Jefferson,Texas,6956,5,125,0,1.8%,6159,39,29.88366401,-94.16922753,2020-09-13 20:16 EDT
Brazos,Texas,5654,37,60,0,1.1%,4555,63,30.66048584,-96.30207301,2020-09-13 20:16 EDT
Hays,Texas,5598,0,60,0,1.1%,3633,31,30.1227,-97.8722,2020-09-13 20:16 EDT
Bell,Texas,5100,0,74,0,1.5%,4598,30,31.03765881,-97.47807382,2020-09-13 20:16 EDT
Potter,Texas,4310,0,51,0,1.2%,3911,7,35.40127385,-101.8939736,2020-09-13 20:16 EDT
