County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
New York,New York,214566,385,22103,27,10.3%,0,0,40.71455,-74.00714,2020-06-14 22:25 EDT
Nassau,New York,41204,32,2165,2,5.3%,3855,0,40.74165225,-73.58899619,2020-06-14 22:25 EDT
Suffolk,New York,40659,44,1948,1,4.8%,6004,0,40.87732808,-72.85898036,2020-06-14 22:25 EDT
Westchester,New York,34290,37,1404,0,4.1%,9371,0,41.16319759,-73.7560629,2020-06-14 22:25 EDT
Rockland,New York,13423,12,661,0,4.9%,0,0,41.152374,-74.02401032,2020-06-14 22:25 EDT
Orange,New York,10647,0,473,0,4.4%,0,0,41.40206825,-74.30559567,2020-06-14 22:25 EDT
Erie,New York,6785,32,587,0,8.7%,479,0,42.76382119,-78.73224973,2020-06-14 22:25 EDT
Dutchess,New York,4056,7,145,0,3.6%,3444,0,41.76477515,-73.74281684,2020-06-14 22:25 EDT
Monroe,New York,3370,30,247,0,7.3%,2092,0,43.14604282,-77.69674911,2020-06-14 22:25 EDT
Onondaga,New York,2519,21,166,0,6.6%,1373,0,43.00487,-76.1836,2020-06-14 22:25 EDT
Albany,New York,2020,4,118,0,5.8%,1567,0,42.65155,-73.75520999999998,2020-06-14 22:25 EDT
Ulster,New York,1774,0,83,0,4.7%,1310,0,41.95986,-73.99033,2020-06-14 22:25 EDT
Putnam,New York,1466,0,62,0,4.2%,0,0,41.42653455,-73.7494999,2020-06-14 22:25 EDT
Sullivan,New York,1430,0,45,0,3.1%,1259,0,41.71631354,-74.76811083,2020-06-14 22:25 EDT
Oneida,New York,1273,20,77,0,6.0%,766,0,43.24306498,-75.42583597,2020-06-14 22:25 EDT
Niagara,New York,1177,0,78,0,6.6%,936,0,43.19998147,-78.74522262,2020-06-14 22:25 EDT
Schenectady,New York,867,0,36,0,4.2%,780,0,42.81238,-73.94122,2020-06-14 22:25 EDT
Broome,New York,651,4,52,0,8.0%,499,0,42.16021802,-75.81964586,2020-06-14 22:25 EDT
Saratoga,New York,515,1,14,0,2.7%,121,0,43.06974,-73.63661,2020-06-14 22:25 EDT
Rensselaer,New York,513,2,28,0,5.5%,344,0,42.71086263,-73.5097379,2020-06-14 22:25 EDT
Columbia,New York,436,5,37,0,8.5%,339,0,42.25001078,-73.63186134,2020-06-14 22:25 EDT
Madison,New York,360,0,17,0,4.7%,336,0,42.91290749,-75.66978904,2020-06-14 22:25 EDT
Greene,New York,312,0,18,0,5.8%,301,0,42.27654571,-74.12261588,2020-06-14 22:25 EDT
