County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,256194,0,6305,0,2.5%,10511,0,34.053490000000004,-118.24531999999999,2020-09-17 20:21 EDT
Riverside,California,56201,0,1136,0,2.0%,51372,0,33.98171,-117.37404,2020-09-17 20:21 EDT
San Bernardino,California,51467,215,839,1,1.6%,46720,323,34.10524,-117.29411999999999,2020-09-17 20:21 EDT
Orange,California,51259,0,1111,0,2.2%,45900,0,33.78787,-117.85071,2020-09-17 20:21 EDT
San Diego,California,43445,0,748,0,1.7%,1138,0,32.71568,-117.16171000000001,2020-09-17 20:21 EDT
Kern,California,31148,72,340,0,1.1%,15015,184,35.34281638,-118.7299395,2020-09-17 20:21 EDT
Fresno,California,27312,0,348,0,1.3%,16307,0,36.74084000000001,-119.78551999999999,2020-09-17 20:21 EDT
Sacramento,California,20961,301,371,7,1.8%,17760,0,38.57944000000001,-121.49085,2020-09-17 20:21 EDT
Alameda,California,20159,55,365,9,1.8%,0,0,37.76683,-122.2453,2020-09-17 20:21 EDT
Santa Clara,California,19760,0,293,0,1.5%,178,0,37.35579,-121.95508999999998,2020-09-17 20:21 EDT
San Joaquin,California,19623,0,399,0,2.0%,18363,0,37.93479557,-121.2713112,2020-09-17 20:21 EDT
Stanislaus,California,16077,0,321,0,2.0%,15261,0,37.55932622,-120.9976619,2020-09-17 20:21 EDT
Contra Costa,California,15640,96,198,1,1.3%,14583,102,37.91793732,-121.9259354,2020-09-17 20:21 EDT
Tulare,California,15517,31,256,1,1.6%,14804,85,36.20649,-119.34305,2020-09-17 20:21 EDT
Ventura,California,11842,0,141,0,1.2%,10860,0,34.28082,-119.29231999999999,2020-09-17 20:21 EDT
Imperial,California,11457,22,310,1,2.7%,10808,20,32.84748,-115.56952,2020-09-17 20:21 EDT
San Francisco,California,10569,79,91,0,0.9%,520,0,37.777120000000004,-122.41963999999999,2020-09-17 20:21 EDT
Monterey,California,9337,140,65,0,0.7%,1471,0,36.21714603,-121.2390196,2020-09-17 20:21 EDT
San Mateo,California,9332,68,142,0,1.5%,0,0,37.54704,-122.31485,2020-09-17 20:21 EDT
Santa Barbara,California,8785,0,109,0,1.2%,8497,0,34.41938,-119.69905,2020-09-17 20:21 EDT
Merced,California,8692,0,131,0,1.5%,7886,0,37.19187429,-120.717739,2020-09-17 20:21 EDT
Kings,California,7158,0,77,0,1.1%,4722,0,36.07543071,-119.8153541,2020-09-17 20:21 EDT
Sonoma,California,6827,50,114,4,1.7%,4881,0,38.29188,-122.45728000000001,2020-09-17 20:21 EDT
Marin,California,6505,0,111,0,1.7%,4347,0,38.07188727,-122.7195348,2020-09-17 20:21 EDT
Solano,California,6007,0,52,0,0.9%,5723,0,38.27793363,-121.9272405,2020-09-17 20:21 EDT
Madera,California,4267,0,58,0,1.4%,3706,0,36.96205,-120.06398999999999,2020-09-17 20:21 EDT
Placer,California,3373,0,40,0,1.2%,3082,0,39.05913563,-120.75363279999999,2020-09-17 20:21 EDT
San Luis Obispo,California,3316,0,27,0,0.8%,3091,0,35.28579000000001,-120.66275,2020-09-17 20:21 EDT
Yolo,California,2710,0,53,0,2.0%,42,0,38.73431,-121.81278999999999,2020-09-17 20:21 EDT
Butte,California,2655,0,33,0,1.2%,2472,0,39.66709143,-121.60091100000001,2020-09-17 20:21 EDT
Santa Cruz,California,2175,67,8,0,0.4%,1883,13,36.97424,-122.03098,2020-09-17 20:21 EDT
Sutter,California,1621,0,10,0,0.6%,1128,0,39.03467539,-121.69484569999999,2020-09-17 20:21 EDT
Napa,California,1581,0,12,0,0.8%,1196,0,38.50647693,-122.3306091,2020-09-17 20:21 EDT
San Benito,California,1254,0,10,0,0.8%,1215,0,36.50506,-121.08332,2020-09-17 20:21 EDT
Yuba,California,1108,0,7,0,0.6%,752,0,39.26918299,-121.3512653,2020-09-17 20:21 EDT
El Dorado,California,1054,0,4,0,0.4%,974,0,38.68217,-120.84683000000001,2020-09-17 20:21 EDT
Mendocino,California,817,9,18,0,2.2%,727,0,39.44024063,-123.3912784,2020-09-17 20:21 EDT
Lassen,California,730,0,0,0,0.0%,716,0,40.68244754,-120.60036909999998,2020-09-17 20:21 EDT
Shasta,California,652,0,12,0,1.8%,614,0,40.598279999999995,-122.49095,2020-09-17 20:21 EDT
Glenn,California,547,0,3,0,0.5%,517,0,39.59827984,-122.392389,2020-09-17 20:21 EDT
Colusa,California,502,3,6,0,1.2%,488,3,39.17759768,-122.2371023,2020-09-17 20:21 EDT
