County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
New York,New York,214181,535,22076,33,10.3%,0,0,40.71455,-74.00714,2020-06-13 22:15 EDT
Nassau,New York,41172,58,2163,0,5.3%,3855,0,40.74165225,-73.58899619,2020-06-13 22:15 EDT
Suffolk,New York,40615,56,1947,2,4.8%,6004,0,40.87732808,-72.85898036,2020-06-13 22:15 EDT
Westchester,New York,34253,78,1404,2,4.1%,9371,0,41.16319759,-73.7560629,2020-06-13 22:15 EDT
Rockland,New York,13411,15,661,0,4.9%,0,0,41.152374,-74.02401032,2020-06-13 22:15 EDT
Orange,New York,10647,0,473,0,4.4%,0,0,41.40206825,-74.30559567,2020-06-13 22:15 EDT
Erie,New York,6753,36,587,0,8.7%,479,0,42.76382119,-78.73224973,2020-06-13 22:15 EDT
Dutchess,New York,4049,14,145,0,3.6%,3444,0,41.76477515,-73.74281684,2020-06-13 22:15 EDT
Monroe,New York,3340,20,247,0,7.4%,2092,0,43.14604282,-77.69674911,2020-06-13 22:15 EDT
Onondaga,New York,2498,24,166,0,6.6%,1373,0,43.00487,-76.1836,2020-06-13 22:15 EDT
Albany,New York,2016,9,118,0,5.9%,1567,0,42.65155,-73.75520999999998,2020-06-13 22:15 EDT
Ulster,New York,1774,0,83,0,4.7%,1310,0,41.95986,-73.99033,2020-06-13 22:15 EDT
Putnam,New York,1466,0,62,0,4.2%,0,0,41.42653455,-73.7494999,2020-06-13 22:15 EDT
Sullivan,New York,1430,2,45,0,3.1%,1259,0,41.71631354,-74.76811083,2020-06-13 22:15 EDT
Oneida,New York,1253,16,77,0,6.1%,766,0,43.24306498,-75.42583597,2020-06-13 22:15 EDT
Niagara,New York,1177,0,78,0,6.6%,936,0,43.19998147,-78.74522262,2020-06-13 22:15 EDT
Schenectady,New York,867,4,36,0,4.2%,780,0,42.81238,-73.94122,2020-06-13 22:15 EDT
Broome,New York,647,3,52,0,8.0%,499,0,42.16021802,-75.81964586,2020-06-13 22:15 EDT
Saratoga,New York,514,0,14,0,2.7%,121,0,43.06974,-73.63661,2020-06-13 22:15 EDT
Rensselaer,New York,511,1,28,0,5.5%,344,0,42.71086263,-73.5097379,2020-06-13 22:15 EDT
Columbia,New York,431,3,37,0,8.6%,339,0,42.25001078,-73.63186134,2020-06-13 22:15 EDT
Madison,New York,360,0,17,0,4.7%,336,0,42.91290749,-75.66978904,2020-06-13 22:15 EDT
Greene,New York,312,0,18,0,5.8%,301,0,42.27654571,-74.12261588,2020-06-13 22:15 EDT
Steuben,New York,267,0,41,0,15.4%,104,0,42.26782685,-77.38382596,2020-06-13 22:15 EDT
Orleans,New York,261,1,49,0,18.8%,97,0,43.25210059,-78.23124678,2020-06-13 22:15 EDT
Warren,New York,257,0,30,0,11.7%,0,0,43.5592099,-73.85881158,2020-06-13 22:15 EDT
Washington,New York,242,0,14,0,5.8%,191,0,43.31227113,-73.43096234,2020-06-13 22:15 EDT
Fulton,New York,232,1,24,0,10.3%,0,0,43.11240266,-74.43516277,2020-06-13 22:15 EDT
Ontario,New York,230,0,9,0,3.9%,47,0,42.85288942,-77.29981098,2020-06-13 22:15 EDT
St. Lawrence,New York,214,0,2,0,0.9%,0,0,44.17727,-76.16771999999997,2020-06-13 22:15 EDT
Genesee,New York,212,0,5,0,2.4%,141,0,43.00094016,-78.1936949,2020-06-13 22:15 EDT
Tompkins,New York,173,1,0,0,0.0%,155,0,42.44933495,-76.47064359,2020-06-13 22:15 EDT
Tioga,New York,144,0,24,0,16.7%,106,0,42.06057,-76.34519,2020-06-13 22:15 EDT
Chemung,New York,138,0,2,0,1.4%,10,0,42.1411881,-76.76001059999999,2020-06-13 22:15 EDT
Chenango,New York,138,0,5,0,3.6%,0,0,42.49349443,-75.61153709999998,2020-06-13 22:15 EDT
