County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,221971,1104,5254,8,2.4%,8386,0,34.053490000000004,-118.24532,2020-08-16 20:05 EDT
Riverside,California,45662,0,881,0,1.9%,23689,0,33.98171,-117.37404,2020-08-16 20:05 EDT
Orange,California,43709,342,810,1,1.9%,34461,346,33.78787,-117.85071,2020-08-16 20:05 EDT
San Bernardino,California,41124,786,568,0,1.4%,32211,413,34.10524,-117.29412,2020-08-16 20:05 EDT
San Diego,California,34344,279,626,4,1.8%,1138,0,32.71568,-117.16171,2020-08-16 20:05 EDT
Kern,California,26570,304,204,0,0.8%,8400,15,35.34281638,-118.7299395,2020-08-16 20:05 EDT
Fresno,California,19900,743,203,0,1.0%,8425,0,36.74084000000001,-119.78552,2020-08-16 20:05 EDT
Alameda,California,14973,415,221,2,1.5%,0,0,37.76683,-122.2453,2020-08-16 20:05 EDT
San Joaquin,California,14651,0,261,0,1.8%,13054,0,37.93479557,-121.2713112,2020-08-16 20:05 EDT
Santa Clara,California,14207,342,209,1,1.5%,178,0,37.35579,-121.95508999999998,2020-08-16 20:05 EDT
Sacramento,California,13615,0,199,0,1.5%,12211,0,38.57944000000001,-121.49085,2020-08-16 20:05 EDT
Stanislaus,California,12379,426,198,3,1.6%,10874,0,37.55932622,-120.9976619,2020-08-16 20:05 EDT
Tulare,California,12105,0,205,0,1.7%,10568,0,36.20649,-119.34305,2020-08-16 20:05 EDT
Contra Costa,California,11228,215,157,1,1.4%,9745,155,37.91793732,-121.9259354,2020-08-16 20:05 EDT
Imperial,California,10058,0,257,0,2.6%,8911,0,32.84748,-115.56952,2020-08-16 20:05 EDT
Ventura,California,9090,0,95,0,1.0%,6178,0,34.28082,-119.29232,2020-08-16 20:05 EDT
San Francisco,California,8292,135,69,0,0.8%,520,0,37.77712,-122.41964,2020-08-16 20:05 EDT
Santa Barbara,California,7274,0,77,0,1.1%,6907,0,34.41938,-119.69905,2020-08-16 20:05 EDT
