County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
New York,New York,189730,1128,19924,106,10.5%,0,0,40.71455,-74.00714,2020-05-10 22:31 EDT
Suffolk,New York,41353,0,1617,20,3.9%,3209,0,40.87732808,-72.85898036,2020-05-10 22:31 EDT
Nassau,New York,38217,189,1963,23,5.1%,3205,0,40.74165225,-73.58899619,2020-05-10 22:31 EDT
Westchester,New York,31294,207,1218,15,3.9%,9371,0,41.16319759,-73.7560629,2020-05-10 22:31 EDT
Rockland,New York,12451,51,562,0,4.5%,0,0,41.152374,-74.02401032,2020-05-10 22:31 EDT
Orange,New York,9690,0,367,0,3.8%,0,0,41.40206825,-74.30559567,2020-05-10 22:31 EDT
Erie,New York,4453,116,357,0,8.0%,479,0,42.76382119,-78.73224973,2020-05-10 22:31 EDT
Dutchess,New York,3359,40,98,0,2.9%,984,0,41.76477515,-73.74281684,2020-05-10 22:31 EDT
Monroe,New York,1821,46,147,0,8.1%,921,0,43.14604282,-77.69674911,2020-05-10 22:31 EDT
Ulster,New York,1493,0,54,0,3.6%,637,0,41.95986,-73.99033,2020-05-10 22:31 EDT
Albany,New York,1432,16,59,0,4.1%,799,0,42.65155,-73.75520999999998,2020-05-10 22:31 EDT
Onondaga,New York,1329,0,69,0,5.2%,694,0,43.004870000000004,-76.1836,2020-05-10 22:31 EDT
Putnam,New York,1244,0,7,0,0.6%,0,0,41.42653455,-73.7494999,2020-05-10 22:31 EDT
Sullivan,New York,1093,22,25,0,2.3%,656,0,41.71631354,-74.76811083,2020-05-10 22:31 EDT
Niagara,New York,664,0,42,0,6.3%,332,0,43.19998147,-78.74522262,2020-05-10 22:31 EDT
Oneida,New York,660,22,21,0,3.2%,284,0,43.24306498,-75.42583597,2020-05-10 22:31 EDT
Schenectady,New York,571,0,28,0,4.9%,367,0,42.81238,-73.94122,2020-05-10 22:31 EDT
Rensselaer,New York,409,2,23,0,5.6%,146,0,42.71086263,-73.5097379,2020-05-10 22:31 EDT
Saratoga,New York,402,3,11,0,2.7%,121,0,43.06974,-73.63661,2020-05-10 22:31 EDT
Broome,New York,373,1,23,0,6.2%,238,0,42.16021802,-75.81964586,2020-05-10 22:31 EDT
Columbia,New York,320,0,19,0,5.9%,125,0,42.25001078,-73.63186134,2020-05-10 22:31 EDT
Madison,New York,257,0,6,0,2.3%,128,0,42.91290749,-75.66978904,2020-05-10 22:31 EDT
Steuben,New York,243,0,39,0,16.0%,104,0,42.26782685,-77.38382596,2020-05-10 22:31 EDT
Warren,New York,207,5,0,0,0.0%,0,0,43.5592099,-73.85881158,2020-05-10 22:31 EDT
Greene,New York,206,0,10,0,4.9%,121,0,42.27654571,-74.12261588,2020-05-10 22:31 EDT
Washington,New York,206,2,8,0,3.9%,75,0,43.31227113,-73.43096234,2020-05-10 22:31 EDT
St. Lawrence,New York,187,0,0,0,0.0%,0,0,44.17727,-76.16771999999997,2020-05-10 22:31 EDT
Genesee,New York,172,2,3,0,1.7%,88,0,43.00094016,-78.1936949,2020-05-10 22:31 EDT
Tompkins,New York,133,0,0,0,0.0%,106,0,42.44933495,-76.47064359,2020-05-10 22:31 EDT
Chemung,New York,131,0,1,0,0.8%,10,0,42.1411881,-76.76001059999999,2020-05-10 22:31 EDT
Orleans,New York,126,4,14,0,11.1%,36,0,43.252100586000005,-78.23124678499991,2020-05-10 22:31 EDT
Clinton,New York,112,0,4,0,3.6%,94,0,44.7904,-73.6006,2020-05-10 22:31 EDT
Chenango,New York,109,0,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-05-10 22:31 EDT
Fulton,New York,107,3,0,0,0.0%,0,0,43.11240266,-74.43516277,2020-05-10 22:31 EDT
Tioga,New York,107,0,14,0,13.1%,32,0,42.06057,-76.34519,2020-05-10 22:31 EDT
Ontario,New York,106,2,9,0,8.5%,47,0,42.85288942,-77.29981098,2020-05-10 22:31 EDT
Livingston,New York,102,1,6,0,5.9%,51,0,42.72808354,-77.77543855,2020-05-10 22:31 EDT
Wayne,New York,80,1,2,0,2.5%,49,0,42.474131,-77.09816,2020-05-10 22:31 EDT
Herkimer,New York,79,2,3,0,3.8%,0,0,43.0259,-74.98433,2020-05-10 22:31 EDT
Wyoming,New York,77,2,5,0,6.5%,51,0,42.70242659,-78.22443261,2020-05-10 22:31 EDT
Oswego,New York,75,0,3,0,4.0%,56,0,43.436525700000004,-76.14924403,2020-05-10 22:31 EDT
Delaware,New York,74,0,4,0,5.4%,49,0,42.19804334,-74.96635196,2020-05-10 22:31 EDT
Jefferson,New York,68,1,0,0,0.0%,9,0,44.04103424,-75.91225529,2020-05-10 22:31 EDT
Montgomery,New York,67,1,1,0,1.5%,43,0,42.90229179999999,-74.43960085,2020-05-10 22:31 EDT
Otsego,New York,67,0,4,0,6.0%,57,0,42.63373751,-75.03256231,2020-05-10 22:31 EDT
Cattaraugus,New York,60,0,0,0,0.0%,0,0,42.2485958350001,-78.678812022,2020-05-10 22:31 EDT
Cayuga,New York,58,4,1,0,1.7%,50,0,42.92145204,-76.54917489,2020-05-10 22:31 EDT
Seneca,New York,48,0,0,0,0.0%,0,0,42.790068356999996,-76.822922724,2020-05-10 22:31 EDT
Schoharie,New York,46,0,0,0,0.0%,0,0,42.58820746,-74.44213588,2020-05-10 22:31 EDT
Chautauqua,New York,41,1,4,0,9.8%,31,0,42.22826274,-79.36643298,2020-05-10 22:31 EDT
Allegany,New York,36,1,0,0,0.0%,31,0,42.25739788,-78.02755444,2020-05-10 22:31 EDT
Cortland,New York,33,0,0,0,0.0%,31,0,42.59500111,-76.07023743,2020-05-10 22:31 EDT
Essex,New York,32,1,0,0,0.0%,8,0,44.10755697,-73.79125847,2020-05-10 22:31 EDT
Yates,New York,21,1,1,0,4.8%,2,0,42.633345773,-77.11807677899999,2020-05-10 22:31 EDT
Franklin,New York,17,0,0,0,0.0%,4,0,44.592675381999996,-74.3034218499999,2020-05-10 22:31 EDT
Lewis,New York,10,0,0,0,0.0%,5,0,43.78473386600009,-75.448706117,2020-05-10 22:31 EDT
Schuyler,New York,8,0,0,0,0.0%,6,0,42.370638971999995,-76.9851275,2020-05-10 22:31 EDT
Hamilton,New York,5,0,0,0,0.0%,0,0,43.66130373,-74.49733573,2020-05-10 22:31 EDT
Hudson,New Jersey,17513,148,969,15,5.5%,441,127,40.74034231,-74.07410970000002,2020-05-10 22:31 EDT
Bergen,New Jersey,16929,125,1355,7,8.0%,0,0,40.95949149,-74.074442,2020-05-10 22:31 EDT
Essex,New Jersey,15646,78,1423,9,9.1%,60,0,40.78779259,-74.24760059,2020-05-10 22:31 EDT
Passaic,New Jersey,14543,115,744,10,5.1%,0,0,40.86034,-74.12374,2020-05-10 22:31 EDT
Union,New Jersey,14057,73,867,15,6.2%,1165,1014,40.69635,-74.26957,2020-05-10 22:31 EDT
Middlesex,New Jersey,13937,178,793,34,5.7%,0,0,40.57936,-74.50067,2020-05-10 22:31 EDT
Ocean,New Jersey,7462,96,540,18,7.2%,0,0,39.90927434,-74.2969653,2020-05-10 22:31 EDT
Monmouth,New Jersey,6894,79,443,4,6.4%,0,0,40.2600411,-74.22194634,2020-05-10 22:31 EDT
Morris,New Jersey,5854,21,516,5,8.8%,1,0,40.86201902,-74.5442741,2020-05-10 22:31 EDT
Mercer,New Jersey,5317,84,334,4,6.3%,12,0,40.28331911,-74.70157374,2020-05-10 22:31 EDT
Camden,New Jersey,4870,112,225,8,4.6%,0,0,39.94525,-75.11913,2020-05-10 22:31 EDT
Somerset,New Jersey,4054,58,333,2,8.2%,0,0,40.49859,-74.52249,2020-05-10 22:31 EDT
Burlington,New Jersey,3574,43,198,4,5.5%,0,0,40.07687,-74.85775,2020-05-10 22:31 EDT
Gloucester,New Jersey,1654,23,81,2,4.9%,0,0,39.71720107,-75.14164366,2020-05-10 22:31 EDT
Atlantic,New Jersey,1510,16,72,0,4.8%,351,280,39.4806564,-74.67264306,2020-05-10 22:31 EDT
Cumberland,New Jersey,1287,42,36,2,2.8%,0,0,39.37311491,-75.11061925,2020-05-10 22:31 EDT
Warren,New Jersey,1044,4,104,1,10.0%,239,163,40.85732358,-74.997063,2020-05-10 22:31 EDT
Sussex,New Jersey,1026,3,127,0,12.4%,749,749,41.13934496,-74.69067762,2020-05-10 22:31 EDT
Hunterdon,New Jersey,714,8,46,0,6.4%,0,0,40.56725317,-74.91217921,2020-05-10 22:31 EDT
Cape May,New Jersey,458,16,32,0,7.0%,196,151,38.93547,-74.92137,2020-05-10 22:31 EDT
Salem,New Jersey,411,11,18,0,4.4%,0,0,39.57661332,-75.35810746,2020-05-10 22:31 EDT
Middlesex,Massachusetts,17589,282,1207,38,6.9%,1600,108,42.48559407,-71.3917913,2020-05-10 22:31 EDT
Suffolk,Massachusetts,15279,160,718,15,4.7%,4332,29,42.33189157,-71.07537429,2020-05-10 22:31 EDT
Essex,Massachusetts,11353,142,644,19,5.7%,1045,0,42.632509999999996,-70.78113,2020-05-10 22:31 EDT
Worcester,Massachusetts,7743,132,444,24,5.7%,114,0,42.26341,-71.80219,2020-05-10 22:31 EDT
Norfolk,Massachusetts,6952,65,650,15,9.3%,650,0,42.119409999999995,-71.33083,2020-05-10 22:31 EDT
Plymouth,Massachusetts,6382,71,393,9,6.2%,1244,900,41.92808,-70.6568,2020-05-10 22:31 EDT
Bristol,Massachusetts,4931,84,266,6,5.4%,0,0,41.79836956,-71.11428121,2020-05-10 22:31 EDT
Hampden,Massachusetts,4714,67,449,4,9.5%,0,0,42.064613,-72.422,2020-05-10 22:31 EDT
Barnstable,Massachusetts,1068,12,68,2,6.4%,0,0,41.70194,-70.30442,2020-05-10 22:31 EDT
Hampshire,Massachusetts,676,17,55,5,8.1%,0,0,42.3402715,-72.66940388,2020-05-10 22:31 EDT
Berkshire,Massachusetts,475,3,37,0,7.8%,0,0,42.51105,-73.19426,2020-05-10 22:31 EDT
Franklin,Massachusetts,294,0,42,0,14.3%,0,0,42.58654867,-72.59777313,2020-05-10 22:31 EDT
Dukes and Nantucket,Massachusetts,35,1,1,0,2.9%,0,0,42.312753,-71.30182950000003,2020-05-10 22:31 EDT
Cook,Illinois,52655,981,2317,53,4.4%,2,0,41.84014932,-87.81682325,2020-05-10 22:31 EDT
Lake,Illinois,5245,46,173,0,3.3%,0,0,42.32327645,-88.00353452,2020-05-10 22:31 EDT
DuPage,Illinois,4603,110,248,1,5.4%,100,0,41.85194049,-88.08561127,2020-05-10 22:31 EDT
Will,Illinois,3684,48,202,0,5.5%,0,0,41.44505655,-87.97865231,2020-05-10 22:31 EDT
Kane,Illinois,3003,185,89,1,3.0%,0,0,41.93887565,-88.42863925,2020-05-10 22:31 EDT
McHenry,Illinois,945,9,51,0,5.4%,0,0,42.326209999999996,-88.26731,2020-05-10 22:31 EDT
Winnebago,Illinois,917,40,25,1,2.7%,206,206,42.265679999999996,-89.24139,2020-05-10 22:31 EDT
St. Clair,Illinois,711,22,50,1,7.0%,0,0,38.46996471,-89.92749975,2020-05-10 22:31 EDT
Kankakee,Illinois,540,61,30,1,5.6%,130,0,41.13771418,-87.86181763,2020-05-10 22:31 EDT
Rock Island,Illinois,515,8,16,0,3.1%,0,0,41.511959999999995,-90.57607,2020-05-10 22:31 EDT
Madison,Illinois,427,13,31,0,7.3%,121,0,38.83006224,-89.9017802,2020-05-10 22:31 EDT
Kendall,Illinois,421,33,12,0,2.9%,221,145,41.59058793,-88.42880574,2020-05-10 22:31 EDT
Champaign,Illinois,263,7,6,0,2.3%,146,0,40.1142,-88.2435,2020-05-10 22:31 EDT
Sangamon,Illinois,258,2,19,0,7.4%,64,33,39.75815792,-89.65888740000004,2020-05-10 22:31 EDT
Randolph,Illinois,220,3,2,0,0.9%,129,94,38.054123317000105,-89.823777353,2020-05-10 22:31 EDT
Boone,Illinois,193,8,11,0,5.7%,0,0,42.3230792850001,-88.82337269999991,2020-05-10 22:31 EDT
DeKalb,Illinois,177,7,2,0,1.1%,68,37,41.89355666,-88.77029027,2020-05-10 22:31 EDT
Jackson,Illinois,167,5,10,0,6.0%,14,0,37.78549498,-89.38103883,2020-05-10 22:31 EDT
Ogle,Illinois,149,1,1,0,0.7%,0,0,42.04264493,-89.320671513,2020-05-10 22:31 EDT
Macon,Illinois,144,4,15,0,10.4%,0,0,39.860005958,-88.961581688,2020-05-10 22:31 EDT
Peoria,Illinois,139,3,5,1,3.6%,80,67,40.69236,-89.58799,2020-05-10 22:31 EDT
Clinton,Illinois,126,0,10,0,7.9%,32,0,40.1536,-88.9645,2020-05-10 22:31 EDT
McLean,Illinois,117,2,3,0,2.6%,87,14,40.4908761,-88.84731521,2020-05-10 22:31 EDT
LaSalle,Illinois,105,3,5,0,4.8%,43,35,41.34400744,-88.88594642,2020-05-10 22:31 EDT
Whiteside,Illinois,104,2,6,0,5.8%,10,0,41.75533495,-89.91231676,2020-05-10 22:31 EDT
Warren,Illinois,102,5,0,0,0.0%,0,0,40.84883665800004,-90.61501603899995,2020-05-10 22:31 EDT
Stephenson,Illinois,97,9,0,0,0.0%,5,0,42.35183834,-89.66225046,2020-05-10 22:31 EDT
