County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1054802,8211,14894,232,1.4%,32304,0,34.053490000000004,-118.24532,2021-01-22 21:41 EDT
San Bernardino,California,261199,2457,1579,18,0.6%,242081,1065,34.10524,-117.29412,2021-01-22 21:41 EDT
Riverside,California,258352,2544,2777,38,1.1%,177003,1570,33.98171,-117.37404,2021-01-22 21:41 EDT
San Diego,California,219731,0,2222,0,1.0%,1138,0,32.71568,-117.16171,2021-01-22 21:41 EDT
Orange,California,218741,892,2547,1,1.2%,150088,692,33.78787,-117.85071,2021-01-22 21:41 EDT
Santa Clara,California,95936,0,1158,0,1.2%,178,0,37.35579,-121.95508999999998,2021-01-22 21:41 EDT
Kern,California,88399,685,587,4,0.7%,29982,1560,35.34281638,-118.7299395,2021-01-22 21:41 EDT
Fresno,California,83591,0,1020,0,1.2%,26742,0,36.74084000000001,-119.78552,2021-01-22 21:41 EDT
Sacramento,California,82066,429,1157,12,1.4%,68278,856,38.57944000000001,-121.49085,2021-01-22 21:41 EDT
Alameda,California,69528,421,855,13,1.2%,0,0,37.76683,-122.2453,2021-01-22 21:41 EDT
Ventura,California,63608,0,491,0,0.8%,56978,0,34.28082,-119.29232,2021-01-22 21:41 EDT
San Joaquin,California,59395,299,808,2,1.4%,53874,1121,37.93479557,-121.2713112,2021-01-22 21:41 EDT
Contra Costa,California,53844,0,478,0,0.9%,46542,0,37.91793732,-121.9259354,2021-01-22 21:41 EDT
Stanislaus,California,43492,0,773,0,1.8%,38822,0,37.55932622,-120.9976619,2021-01-22 21:41 EDT
Tulare,California,42759,218,531,2,1.2%,37762,580,36.20649,-119.34305,2021-01-22 21:41 EDT
Monterey,California,36950,282,259,0,0.7%,14646,0,36.21714603,-121.2390196,2021-01-22 21:41 EDT
San Mateo,California,33468,261,340,31,1.0%,0,0,37.54704,-122.31485,2021-01-22 21:41 EDT
San Francisco,California,29490,128,275,1,0.9%,520,0,37.77712,-122.41964,2021-01-22 21:41 EDT
Solano,California,26191,0,108,0,0.4%,23752,0,38.27793363,-121.9272405,2021-01-22 21:41 EDT
Santa Barbara,California,25751,0,249,0,1.0%,23147,0,34.41938,-119.69905,2021-01-22 21:41 EDT
Imperial,California,25445,121,493,7,1.9%,23695,128,32.84748,-115.56952,2021-01-22 21:41 EDT
Merced,California,24788,0,320,0,1.3%,20819,0,37.19187429,-120.717739,2021-01-22 21:41 EDT
Sonoma,California,24469,285,245,3,1.0%,10707,0,38.29188,-122.45728,2021-01-22 21:41 EDT
Kings,California,19703,0,160,0,0.8%,10382,0,36.07543071,-119.8153541,2021-01-22 21:41 EDT
Placer,California,17584,0,186,0,1.1%,14425,0,39.05913563,-120.7536328,2021-01-22 21:41 EDT
San Luis Obispo,California,16437,209,151,0,0.9%,14169,421,35.28579000000001,-120.66275,2021-01-22 21:41 EDT
Madera,California,13498,0,151,0,1.1%,10521,0,36.96205,-120.06399,2021-01-22 21:41 EDT
Santa Cruz,California,12533,0,120,0,1.0%,9776,0,36.97424,-122.03098,2021-01-22 21:41 EDT
Marin,California,11810,78,163,4,1.4%,10648,128,38.07188727,-122.7195348,2021-01-22 21:41 EDT
Yolo,California,10772,0,138,0,1.3%,9927,0,38.73431,-121.81279,2021-01-22 21:41 EDT
Shasta,California,9834,0,126,0,1.3%,9280,0,40.59828,-122.49095,2021-01-22 21:41 EDT
Butte,California,9475,0,130,0,1.4%,9368,0,39.66709143,-121.600911,2021-01-22 21:41 EDT
El Dorado,California,7949,0,53,0,0.7%,6457,0,38.68217,-120.84683,2021-01-22 21:41 EDT
Sutter,California,7855,27,82,3,1.0%,7417,72,39.03467539,-121.6948457,2021-01-22 21:41 EDT
Napa,California,7761,65,46,0,0.6%,2481,0,38.50647693,-122.3306091,2021-01-22 21:41 EDT
Lassen,California,5224,25,16,0,0.3%,5031,50,40.68244754,-120.60036909999998,2021-01-22 21:41 EDT
San Benito,California,5042,0,46,0,0.9%,4466,0,36.50506,-121.08332,2021-01-22 21:41 EDT
Yuba,California,5013,17,29,2,0.6%,4510,72,39.26918299,-121.3512653,2021-01-22 21:41 EDT
