County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1187474,1915,21102,105,1.8%,1649,3694,34.053490000000004,-118.24532,2021-02-25 19:01 EDT
Riverside,California,288960,0,3707,0,1.3%,3459,897,33.98171,-117.37404,2021-02-25 19:01 EDT
San Bernardino,California,285334,0,2673,0,0.9%,1529,598,34.10524,-117.29412,2021-02-25 19:01 EDT
San Diego,California,258463,0,3230,0,1.2%,1959,283,32.71568,-117.16171,2021-02-25 19:01 EDT
Orange,California,245460,0,3848,0,1.6%,3159,131,33.78787,-117.85071,2021-02-25 19:01 EDT
Santa Clara,California,109506,0,1747,0,1.6%,229,526,37.35579,-121.95508999999998,2021-02-25 19:01 EDT
Kern,California,102627,295,811,25,0.8%,339,483,35.34281638,-118.7299395,2021-02-25 19:01 EDT
Fresno,California,94741,0,1401,0,1.5%,1569,378,36.74084000000001,-119.78552,2021-02-25 19:01 EDT
Sacramento,California,92772,0,1456,0,1.6%,869,628,38.57944000000001,-121.49085,2021-02-25 19:01 EDT
Alameda,California,82822,0,1235,0,1.5%,43806,806,37.76683,-122.2453,2021-02-25 19:01 EDT
Ventura,California,76874,0,820,0,1.1%,479,78,34.28082,-119.29232,2021-02-25 19:01 EDT
San Joaquin,California,66462,0,1061,0,1.6%,3329,03,37.93479557,-121.2713112,2021-02-25 19:01 EDT
Contra Costa,California,62028,0,655,0,1.1%,1719,032,37.91793732,-121.9259354,2021-02-25 19:01 EDT
Stanislaus,California,50206,131,944,3,1.9%,2529,09,37.55932622,-120.9976619,2021-02-25 19:01 EDT
Tulare,California,47784,54,746,7,1.6%,3149,10,36.20649,-119.34305,2021-02-25 19:01 EDT
Monterey,California,42138,107,327,4,0.8%,3969,99,36.21714603,-121.2390196,2021-02-25 19:01 EDT
Solano,California,39766,0,164,0,0.4%,4204939,0123,38.27793363,-121.9272405,2021-02-25 19:01 EDT
San Mateo,California,38619,67,502,0,1.3%,109,04,37.54704,-122.31485,2021-02-25 19:01 EDT
San Francisco,California,33779,58,398,4,1.2%,2579,10,37.77712,-122.41964,2021-02-25 19:01 EDT
Santa Barbara,California,31630,0,398,0,1.3%,2139,63,34.41938,-119.69905,2021-02-25 19:01 EDT
Merced,California,28874,0,394,0,1.4%,2379,68,37.19187429,-120.717739,2021-02-25 19:01 EDT
Sonoma,California,27864,61,295,0,1.1%,447,47,38.29188,-122.45728,2021-02-25 19:01 EDT
Imperial,California,26840,0,589,1,2.2%,8279,3,32.84748,-115.56952,2021-02-25 19:01 EDT
Kings,California,21951,35,218,0,1.0%,3459,20,36.07543071,-119.8153541,2021-02-25 19:01 EDT
Placer,California,19702,0,231,0,1.2%,2719,45,39.05913563,-120.7536328,2021-02-25 19:01 EDT
San Luis Obispo,California,19500,0,221,0,1.1%,3859,572,35.28579000000001,-120.66275,2021-02-25 19:01 EDT
Madera,California,15302,0,209,0,1.4%,41519,29,36.96205,-120.06399,2021-02-25 19:01 EDT
Santa Cruz,California,14588,27,183,2,1.3%,2439,02,36.97424,-122.03098,2021-02-25 19:01 EDT
Marin,California,13100,0,197,0,1.5%,3339,54,38.07188727,-122.7195348,2021-02-25 19:01 EDT
Yolo,California,12599,0,185,0,1.5%,4499,58,38.73431,-121.81279,2021-02-25 19:01 EDT
Shasta,California,10950,0,174,0,1.6%,414569,40,40.59828,-122.49095,2021-02-25 19:01 EDT
Butte,California,10702,0,160,0,1.5%,2059,32,39.66709143,-121.600911,2021-02-25 19:01 EDT
El Dorado,California,9086,0,98,0,1.1%,4069,04,38.68217,-120.84683,2021-02-25 19:01 EDT
Napa,California,8946,27,69,1,0.8%,4489,10,38.50647693,-122.3306091,2021-02-25 19:01 EDT
Sutter,California,8826,0,96,0,1.1%,4519,04,39.03467539,-121.6948457,2021-02-25 19:01 EDT
Yuba,California,5722,0,36,0,0.6%,2849,3,39.26918299,-121.3512653,2021-02-25 19:01 EDT
San Benito,California,5653,0,59,0,1.0%,3889,2,36.50506,-121.08332,2021-02-25 19:01 EDT
Lassen,California,5594,0,19,0,0.3%,1119,8,40.68244754,-120.60036909999998,2021-02-25 19:01 EDT
Tehama,California,5068,0,52,0,1.0%,419369,38,40.12569694,-122.2339153,2021-02-25 19:01 EDT
Tuolumne,California,3942,0,59,0,1.5%,159,5,38.02764367,-119.9546536,2021-02-25 19:01 EDT
Nevada,California,3925,0,74,0,1.9%,439,12,39.2616,-121.0161,2021-02-25 19:01 EDT
Mendocino,California,3795,0,43,0,1.1%,5369,2,39.44024063,-123.3912784,2021-02-25 19:01 EDT
Amador,California,3393,2,40,0,1.2%,3839,9,38.44606535,-120.651755,2021-02-25 19:01 EDT
Humboldt,California,3151,0,33,0,1.0%,49179,15,40.69879803,-123.8737147,2021-02-25 19:01 EDT
Lake,California,3096,0,40,0,1.3%,41229,3,39.10265343,-122.7508974,2021-02-25 19:01 EDT
Glenn,California,2171,0,23,0,1.1%,9359,0,39.59827984,-122.392389,2021-02-25 19:01 EDT
Colusa,California,2127,0,13,0,0.6%,6859,7,39.17759768,-122.2371023,2021-02-25 19:01 EDT
