County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1245946,0,24416,0,2.0%,629,262,34.053490000000004,-118.24532,2021-06-12 19:31 EDT
Riverside,California,301312,0,4618,0,1.5%,4689,83,33.98171,-117.37404,2021-06-12 19:31 EDT
San Bernardino,California,298898,0,4599,0,1.5%,289,55,34.10524,-117.29412,2021-06-12 19:31 EDT
San Diego,California,281143,0,3768,0,1.3%,139,88,32.71568,-117.16171,2021-06-12 19:31 EDT
Orange,California,255588,0,5095,0,2.0%,4489,17,33.78787,-117.85071,2021-06-12 19:31 EDT
Santa Clara,California,119419,0,2175,0,1.8%,48639,31,37.35579,-121.95508999999998,2021-06-12 19:31 EDT
Kern,California,110559,0,1400,0,1.3%,1529,57,35.34281638,-118.7299395,2021-06-12 19:31 EDT
Sacramento,California,107186,0,1718,0,1.6%,4519,72,38.57944000000001,-121.49085,2021-06-12 19:31 EDT
Fresno,California,102724,0,1795,0,1.7%,4339,58,36.74084000000001,-119.78552,2021-06-12 19:31 EDT
Alameda,California,89339,1,1693,0,1.9%,4247,47,37.76683,-122.2453,2021-06-12 19:31 EDT
Ventura,California,81554,0,1025,0,1.3%,1429,7,34.28082,-119.29232,2021-06-12 19:31 EDT
San Joaquin,California,74401,0,1432,0,1.9%,1039,87,37.93479557,-121.2713112,2021-06-12 19:31 EDT
Contra Costa,California,70228,0,806,0,1.1%,45859,01,37.91793732,-121.9259354,2021-06-12 19:31 EDT
Stanislaus,California,56509,0,1068,0,1.9%,4199,94,37.55932622,-120.9976619,2021-06-12 19:31 EDT
Tulare,California,50134,0,849,0,1.7%,0,0,36.20649,-119.34305,2021-06-12 19:31 EDT
Monterey,California,43791,0,419,0,1.0%,3069,5,36.21714603,-121.2390196,2021-06-12 19:31 EDT
San Mateo,California,42214,0,581,0,1.4%,419199,08,37.54704,-122.31485,2021-06-12 19:31 EDT
Solano,California,39766,0,244,0,0.6%,0,0,38.27793363,-121.9272405,2021-06-12 19:31 EDT
San Francisco,California,36839,15,550,3,1.5%,19,5,37.77712,-122.41964,2021-06-12 19:31 EDT
Santa Barbara,California,34561,0,452,0,1.3%,2869,5,34.41938,-119.69905,2021-06-12 19:31 EDT
Merced,California,32253,0,474,0,1.5%,1189,0,37.19187429,-120.717739,2021-06-12 19:31 EDT
Sonoma,California,30659,43,316,0,1.0%,41769,94,38.29188,-122.45728,2021-06-12 19:31 EDT
Imperial,California,28251,0,739,0,2.6%,48819,9,32.84748,-115.56952,2021-06-12 19:31 EDT
Placer,California,23338,0,298,0,1.3%,4465,11,39.05913563,-120.7536328,2021-06-12 19:31 EDT
Kings,California,23170,0,247,0,1.1%,45819,8,36.07543071,-119.8153541,2021-06-12 19:31 EDT
