County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,176136,0,4375,0,2.5%,5994,0,34.053490000000004,-118.24532,2020-07-28 13:20 EDT
Riverside,California,35187,0,671,0,1.9%,12117,0,33.98171,-117.37404,2020-07-28 13:20 EDT
Orange,California,34646,0,566,0,1.6%,20148,0,33.78787,-117.85071,2020-07-28 13:20 EDT
San Bernardino,California,29131,0,384,0,1.3%,19168,0,34.10524,-117.29412,2020-07-28 13:20 EDT
San Diego,California,27507,0,533,0,1.9%,1138,0,32.71568,-117.16171,2020-07-28 13:20 EDT
Kern,California,15003,0,123,0,0.8%,5353,0,35.34281638,-118.7299395,2020-07-28 13:20 EDT
Fresno,California,13209,0,112,0,0.8%,3314,0,36.74084000000001,-119.78552,2020-07-28 13:20 EDT
San Joaquin,California,10675,0,118,0,1.1%,3900,0,37.93479557,-121.2713112,2020-07-28 13:20 EDT
Alameda,California,10438,0,178,0,1.7%,0,0,37.76683,-122.2453,2020-07-28 13:20 EDT
Santa Clara,California,9215,0,184,0,2.0%,1,0,37.35579,-121.95508999999998,2020-07-28 13:20 EDT
Imperial,California,9162,0,181,0,2.0%,7883,0,32.84748,-115.56952,2020-07-28 13:20 EDT
Sacramento,California,9018,0,114,0,1.3%,4881,0,38.57944000000001,-121.49085,2020-07-28 13:20 EDT
Tulare,California,8534,0,172,0,2.0%,4693,0,36.20649,-119.34305,2020-07-28 13:20 EDT
Stanislaus,California,8228,0,95,0,1.2%,6770,0,37.55932622,-120.9976619,2020-07-28 13:20 EDT
Contra Costa,California,7073,0,104,0,1.5%,5860,0,37.91793732,-121.9259354,2020-07-28 13:20 EDT
Ventura,California,6830,0,70,0,1.0%,3588,0,34.28082,-119.29232,2020-07-28 13:20 EDT
San Francisco,California,6065,43,56,0,0.9%,520,0,37.77712,-122.41964,2020-07-28 13:20 EDT
Santa Barbara,California,5633,0,32,0,0.6%,5496,0,34.41938,-119.69905,2020-07-28 13:20 EDT
San Mateo,California,5198,74,118,1,2.3%,0,0,37.54704,-122.31485,2020-07-28 13:20 EDT
Marin,California,4769,0,59,0,1.2%,3716,0,38.07188727,-122.7195348,2020-07-28 13:20 EDT
Monterey,California,4082,0,23,0,0.6%,1471,0,36.21714603,-121.2390196,2020-07-28 13:20 EDT
Kings,California,3966,0,49,0,1.2%,2397,0,36.07543071,-119.8153541,2020-07-28 13:20 EDT
Merced,California,3510,0,29,0,0.8%,2082,0,37.19187429,-120.717739,2020-07-28 13:20 EDT
Solano,California,3283,0,36,0,1.1%,3084,0,38.27793363,-121.9272405,2020-07-28 13:20 EDT
Sonoma,California,2617,0,24,0,0.9%,1437,0,38.29188,-122.45728,2020-07-28 13:20 EDT
Madera,California,1723,0,21,0,1.2%,867,0,36.96205,-120.06399,2020-07-28 13:20 EDT
Placer,California,1685,0,15,0,0.9%,1281,0,39.05913563,-120.7536328,2020-07-28 13:20 EDT
San Luis Obispo,California,1644,0,9,0,0.5%,1209,0,35.28579000000001,-120.66275,2020-07-28 13:20 EDT
Yolo,California,1424,0,37,0,2.6%,42,0,38.73431,-121.81279,2020-07-28 13:20 EDT
Santa Cruz,California,980,60,4,0,0.4%,354,11,36.97424,-122.03098,2020-07-28 13:20 EDT
Butte,California,820,0,7,0,0.9%,644,0,39.66709143,-121.600911,2020-07-28 13:20 EDT
Napa,California,766,0,8,0,1.0%,233,0,38.50647693,-122.3306091,2020-07-28 13:20 EDT
Sutter,California,670,0,6,0,0.9%,335,0,39.03467539,-121.6948457,2020-07-28 13:20 EDT
Lassen,California,558,0,0,0,0.0%,283,0,40.68244754,-120.60036909999998,2020-07-28 13:20 EDT
El Dorado,California,555,0,1,0,0.2%,350,0,38.68217,-120.84683,2020-07-28 13:20 EDT
San Benito,California,553,0,2,0,0.4%,488,0,36.50506,-121.08332,2020-07-28 13:20 EDT
Yuba,California,397,0,3,0,0.8%,173,0,39.26918299,-121.3512653,2020-07-28 13:20 EDT
Shasta,California,323,0,8,0,2.5%,296,0,40.59828,-122.49095,2020-07-28 13:20 EDT
Glenn,California,280,0,1,0,0.4%,234,0,39.59827984,-122.392389,2020-07-28 13:20 EDT
Mendocino,California,274,0,6,0,2.2%,131,0,39.44024063,-123.3912784,2020-07-28 13:20 EDT
Colusa,California,273,0,2,0,0.7%,189,0,39.17759768,-122.2371023,2020-07-28 13:20 EDT
Nevada,California,273,0,1,0,0.4%,230,0,39.2616,-121.0161,2020-07-28 13:20 EDT
Humboldt,California,217,0,4,0,1.8%,184,0,40.69879803,-123.8737147,2020-07-28 13:20 EDT
Tehama,California,214,0,1,0,0.5%,153,0,40.12569694,-122.2339153,2020-07-28 13:20 EDT
Lake,California,175,0,1,0,0.6%,162,0,39.10265343,-122.7508974,2020-07-28 13:20 EDT
Tuolumne,California,131,0,0,0,0.0%,105,0,38.02764367,-119.9546536,2020-07-28 13:20 EDT
Mono,California,118,0,1,0,0.8%,0,0,37.93749777,-118.8838882,2020-07-28 13:20 EDT
Calaveras,California,99,0,1,0,1.0%,44,0,38.20473567,-120.5540655,2020-07-28 13:20 EDT
Del Norte,California,88,0,1,0,1.1%,86,0,41.74317575,-123.8971107,2020-07-28 13:20 EDT
Amador,California,84,0,0,0,0.0%,55,0,38.44606535,-120.651755,2020-07-28 13:20 EDT
Siskiyou,California,66,0,1,0,1.5%,56,0,41.59256366,-122.5407772,2020-07-28 13:20 EDT
Mariposa,California,48,0,2,0,4.2%,36,0,37.58147049,-119.9054514,2020-07-28 13:20 EDT
Inyo,California,46,0,1,0,2.2%,40,0,36.5110603,-117.410592,2020-07-28 13:20 EDT
Plumas,California,29,0,0,0,0.0%,25,0,40.00070236,-120.8334983,2020-07-28 13:20 EDT
Trinity,California,3,0,0,0,0.0%,2,0,40.65065829,-123.112635,2020-07-28 13:20 EDT
Alpine,California,2,0,0,0,0.0%,2,0,38.59733305,-119.8204213,2020-07-28 13:20 EDT
Sierra,California,2,0,0,0,0.0%,1,0,39.58038432,-120.5160202,2020-07-28 13:20 EDT
Miami-Dade,Florida,110352,3037,1425,21,1.3%,0,0,25.61418208,-80.5679083,2020-07-28 13:20 EDT
