County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,262198,697,6401,34,2.4%,10788,40,34.053490000000004,-118.24531999999999,2020-09-22 21:55 EDT
Riverside,California,57482,63,1172,10,2.0%,52776,307,33.98171,-117.37404,2020-09-22 21:55 EDT
San Bernardino,California,52873,224,908,0,1.7%,50685,284,34.10524,-117.29411999999999,2020-09-22 21:55 EDT
Orange,California,52382,181,1150,22,2.2%,47197,249,33.78787,-117.85071,2020-09-22 21:55 EDT
San Diego,California,44925,0,760,0,1.7%,1138,0,32.71568,-117.16171000000001,2020-09-22 21:55 EDT
Kern,California,31647,75,357,3,1.1%,15507,169,35.34281638,-118.7299395,2020-09-22 21:55 EDT
Fresno,California,27769,0,355,0,1.3%,17296,0,36.74084000000001,-119.78551999999999,2020-09-22 21:55 EDT
Sacramento,California,21800,172,393,10,1.8%,18465,361,38.57944000000001,-121.49085,2020-09-22 21:55 EDT
Alameda,California,20747,106,390,16,1.9%,0,0,37.76683,-122.2453,2020-09-22 21:55 EDT
Santa Clara,California,20511,0,297,0,1.4%,178,0,37.35579,-121.95508999999998,2020-09-22 21:55 EDT
San Joaquin,California,20019,178,421,6,2.1%,18728,72,37.93479557,-121.2713112,2020-09-22 21:55 EDT
Stanislaus,California,16351,0,337,0,2.1%,15589,0,37.55932622,-120.9976619,2020-09-22 21:55 EDT
Contra Costa,California,16156,100,202,1,1.3%,15018,75,37.91793732,-121.9259354,2020-09-22 21:55 EDT
Tulare,California,15782,95,257,1,1.6%,15043,149,36.20649,-119.34305,2020-09-22 21:55 EDT
Ventura,California,12234,0,146,0,1.2%,11249,0,34.28082,-119.29231999999999,2020-09-22 21:55 EDT
Imperial,California,11606,23,314,0,2.7%,10974,17,32.84748,-115.56952,2020-09-22 21:55 EDT
San Francisco,California,10865,58,99,0,0.9%,520,0,37.777120000000004,-122.41963999999999,2020-09-22 21:55 EDT
Monterey,California,9645,77,70,1,0.7%,1471,0,36.21714603,-121.2390196,2020-09-22 21:55 EDT
San Mateo,California,9625,27,144,1,1.5%,0,0,37.54704,-122.31485,2020-09-22 21:55 EDT
Santa Barbara,California,8930,0,110,0,1.2%,8669,0,34.41938,-119.69905,2020-09-22 21:55 EDT
Merced,California,8820,0,137,0,1.6%,8162,0,37.19187429,-120.717739,2020-09-22 21:55 EDT
Kings,California,7534,0,77,0,1.0%,4938,0,36.07543071,-119.8153541,2020-09-22 21:55 EDT
Sonoma,California,7112,52,114,0,1.6%,5348,0,38.29188,-122.45728000000001,2020-09-22 21:55 EDT
Marin,California,6613,0,113,0,1.7%,4347,0,38.07188727,-122.7195348,2020-09-22 21:55 EDT
Solano,California,6175,0,55,0,0.9%,5884,0,38.27793363,-121.9272405,2020-09-22 21:55 EDT
Madera,California,4391,0,62,0,1.4%,3800,0,36.96205,-120.06398999999999,2020-09-22 21:55 EDT
Placer,California,3507,19,42,1,1.2%,3179,8,39.05913563,-120.75363279999999,2020-09-22 21:55 EDT
San Luis Obispo,California,3453,15,27,0,0.8%,3194,17,35.28579000000001,-120.66275,2020-09-22 21:55 EDT
Yolo,California,2754,0,54,0,2.0%,42,0,38.73431,-121.81278999999999,2020-09-22 21:55 EDT
Butte,California,2720,0,40,0,1.5%,2585,0,39.66709143,-121.60091100000001,2020-09-22 21:55 EDT
Santa Cruz,California,2283,7,8,0,0.4%,1959,5,36.97424,-122.03098,2020-09-22 21:55 EDT
Sutter,California,1679,0,10,0,0.6%,1210,0,39.03467539,-121.69484569999999,2020-09-22 21:55 EDT
Napa,California,1650,14,13,1,0.8%,1254,3,38.50647693,-122.3306091,2020-09-22 21:55 EDT
San Benito,California,1310,0,11,0,0.8%,1231,0,36.50506,-121.08332,2020-09-22 21:55 EDT
Yuba,California,1130,0,7,0,0.6%,819,0,39.26918299,-121.3512653,2020-09-22 21:55 EDT
