County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1232131,572,23804,28,1.9%,889,548,34.053490000000004,-118.24532,2021-04-27 22:00 EDT
Riverside,California,298259,258,4563,4,1.5%,039,82,33.98171,-117.37404,2021-04-27 22:00 EDT
San Bernardino,California,295665,100,4326,0,1.5%,3499,82,34.10524,-117.29412,2021-04-27 22:00 EDT
San Diego,California,275916,0,3692,0,1.3%,5229,04,32.71568,-117.16171,2021-04-27 22:00 EDT
Orange,California,253664,90,4939,6,1.9%,719,48,33.78787,-117.85071,2021-04-27 22:00 EDT
Santa Clara,California,118036,71,2048,1,1.7%,969,79,37.35579,-121.95508999999998,2021-04-27 22:00 EDT
Kern,California,108418,105,1345,0,1.2%,1419,34,35.34281638,-118.7299395,2021-04-27 22:00 EDT
Sacramento,California,102614,128,1659,2,1.6%,1499,75,38.57944000000001,-121.49085,2021-04-27 22:00 EDT
Fresno,California,101099,38,1662,0,1.6%,41259,40,36.74084000000001,-119.78552,2021-04-27 22:00 EDT
Alameda,California,85727,0,1491,5,1.7%,0,85,37.76683,-122.2453,2021-04-27 22:00 EDT
Ventura,California,80554,52,1007,0,1.3%,1659,93,34.28082,-119.29232,2021-04-27 22:00 EDT
San Joaquin,California,72281,294,1346,0,1.9%,1379,60,37.93479557,-121.2713112,2021-04-27 22:00 EDT
Contra Costa,California,67746,76,777,2,1.1%,1379,69,37.91793732,-121.9259354,2021-04-27 22:00 EDT
Stanislaus,California,54569,57,1040,1,1.9%,4449,78,37.55932622,-120.9976619,2021-04-27 22:00 EDT
Tulare,California,49547,32,834,1,1.7%,2899,01,36.20649,-119.34305,2021-04-27 22:00 EDT
Monterey,California,43390,16,381,0,0.9%,279,07,36.21714603,-121.2390196,2021-04-27 22:00 EDT
San Mateo,California,41389,11,564,0,1.4%,2599,12,37.54704,-122.31485,2021-04-27 22:00 EDT
Solano,California,39766,0,215,0,0.5%,0,0,38.27793363,-121.9272405,2021-04-27 22:00 EDT
San Francisco,California,36014,36,531,0,1.5%,43659,32,37.77712,-122.41964,2021-04-27 22:00 EDT
Santa Barbara,California,34099,26,448,0,1.3%,149,60,34.41938,-119.69905,2021-04-27 22:00 EDT
Merced,California,31489,37,454,0,1.4%,619,85,37.19187429,-120.717739,2021-04-27 22:00 EDT
Sonoma,California,29794,16,312,0,1.0%,529,2,38.29188,-122.45728,2021-04-27 22:00 EDT
Imperial,California,27798,3,719,0,2.6%,139,40,32.84748,-115.56952,2021-04-27 22:00 EDT
San Luis Obispo,California,27071,0,260,0,1.0%,426977,099,35.28579000000001,-120.66275,2021-04-27 22:00 EDT
Kings,California,22850,3,246,0,1.1%,414,0,36.07543071,-119.8153541,2021-04-27 22:00 EDT
Placer,California,22120,13,286,0,1.3%,3229,29,39.05913563,-120.7536328,2021-04-27 22:00 EDT
Madera,California,16268,13,240,0,1.5%,4259,5,36.96205,-120.06399,2021-04-27 22:00 EDT
Santa Cruz,California,15929,30,204,0,1.3%,42859,84,36.97424,-122.03098,2021-04-27 22:00 EDT
Marin,California,13926,24,208,0,1.5%,1469,1,38.07188727,-122.7195348,2021-04-27 22:00 EDT
Yolo,California,13621,0,205,0,1.5%,41269,16,38.73431,-121.81279,2021-04-27 22:00 EDT
Shasta,California,11866,36,220,0,1.9%,419,08,40.59828,-122.49095,2021-04-27 22:00 EDT
Butte,California,11540,15,181,0,1.6%,472,19,39.66709143,-121.600911,2021-04-27 22:00 EDT
El Dorado,California,9924,18,109,0,1.1%,519,29,38.68217,-120.84683,2021-04-27 22:00 EDT
Napa,California,9769,10,78,0,0.8%,489,9,38.50647693,-122.3306091,2021-04-27 22:00 EDT
Sutter,California,9351,3,104,0,1.1%,4129,6,39.03467539,-121.6948457,2021-04-27 22:00 EDT
Yuba,California,6165,0,40,0,0.6%,4486,5,39.26918299,-121.3512653,2021-04-27 22:00 EDT
San Benito,California,6009,6,63,0,1.0%,4699,6,36.50506,-121.08332,2021-04-27 22:00 EDT
Lassen,California,5685,0,24,0,0.4%,41009,6,40.68244754,-120.60036909999998,2021-04-27 22:00 EDT
Tehama,California,5494,15,57,0,1.0%,43249,9,40.12569694,-122.2339153,2021-04-27 22:00 EDT
Nevada,California,4556,9,75,0,1.6%,4619,0,39.2616,-121.0161,2021-04-27 22:00 EDT
Tuolumne,California,4101,3,65,0,1.6%,329,7,38.02764367,-119.9546536,2021-04-27 22:00 EDT
Mendocino,California,4015,6,47,0,1.2%,46929,92,39.44024063,-123.3912784,2021-04-27 22:00 EDT
Humboldt,California,3799,14,38,0,1.0%,414129,64,40.69879803,-123.8737147,2021-04-27 22:00 EDT
Amador,California,3610,1,51,0,1.4%,209,6,38.44606535,-120.651755,2021-04-27 22:00 EDT
Lake,California,3412,4,43,0,1.3%,7839,0,39.10265343,-122.7508974,2021-04-27 22:00 EDT
Glenn,California,2715,0,25,0,0.9%,0,0,39.59827984,-122.392389,2021-04-27 22:00 EDT
Colusa,California,2216,3,16,0,0.7%,679,4,39.17759768,-122.2371023,2021-04-27 22:00 EDT
Calaveras,California,2083,8,52,0,2.5%,2119,5,38.20473567,-120.5540655,2021-04-27 22:00 EDT
Siskiyou,California,2020,9,21,0,1.0%,559,2,41.59256366,-122.5407772,2021-04-27 22:00 EDT
Inyo,California,1421,0,38,0,2.7%,41009,0,36.5110603,-117.410592,2021-04-27 22:00 EDT
Del Norte,California,1306,3,7,0,0.5%,5599,5,41.74317575,-123.8971107,2021-04-27 22:00 EDT
Mono,California,1276,0,4,0,0.3%,09,0,37.93749777,-118.8838882,2021-04-27 22:00 EDT
Plumas,California,700,0,6,0,0.9%,4409,0,40.00070236,-120.8334983,2021-04-27 22:00 EDT
