County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1235422,272,24191,0,2.0%,959,059,34.053490000000004,-118.24532,2021-05-09 19:31 EDT
Riverside,California,299064,0,4587,0,1.5%,4799,14,33.98171,-117.37404,2021-05-09 19:31 EDT
San Bernardino,California,296596,82,4493,10,1.5%,939,05,34.10524,-117.29412,2021-05-09 19:31 EDT
San Diego,California,277759,226,3725,7,1.3%,447389,377,32.71568,-117.16171,2021-05-09 19:31 EDT
Orange,California,254311,33,5008,3,2.0%,2569,64,33.78787,-117.85071,2021-05-09 19:31 EDT
Santa Clara,California,118851,59,2085,0,1.8%,1159,23,37.35579,-121.95508999999998,2021-05-09 19:31 EDT
Kern,California,109031,38,1373,0,1.3%,41559,95,35.34281638,-118.7299395,2021-05-09 19:31 EDT
Sacramento,California,104176,0,1672,0,1.6%,4379,217,38.57944000000001,-121.49085,2021-05-09 19:31 EDT
Fresno,California,101625,89,1684,4,1.7%,4689,47,36.74084000000001,-119.78552,2021-05-09 19:31 EDT
Alameda,California,87633,148,1545,2,1.8%,410249,641,37.76683,-122.2453,2021-05-09 19:31 EDT
Ventura,California,80842,0,1011,0,1.3%,42039,25,34.28082,-119.29232,2021-05-09 19:31 EDT
San Joaquin,California,73009,0,1391,0,1.9%,4499,31,37.93479557,-121.2713112,2021-05-09 19:31 EDT
Contra Costa,California,68582,79,792,3,1.2%,1919,57,37.91793732,-121.9259354,2021-05-09 19:31 EDT
Stanislaus,California,55338,53,1055,0,1.9%,1569,75,37.55932622,-120.9976619,2021-05-09 19:31 EDT
Tulare,California,49585,0,839,0,1.7%,1009,0,36.20649,-119.34305,2021-05-09 19:31 EDT
Monterey,California,43563,0,382,0,0.9%,4172,02,36.21714603,-121.2390196,2021-05-09 19:31 EDT
San Mateo,California,41747,0,568,0,1.4%,44599,70,37.54704,-122.31485,2021-05-09 19:31 EDT
Solano,California,39766,0,216,0,0.5%,0,0,38.27793363,-121.9272405,2021-05-09 19:31 EDT
San Francisco,California,36309,25,538,0,1.5%,399,73,37.77712,-122.41964,2021-05-09 19:31 EDT
Santa Barbara,California,34306,15,450,0,1.3%,3199,11,34.41938,-119.69905,2021-05-09 19:31 EDT
Merced,California,31743,0,458,0,1.4%,2329,49,37.19187429,-120.717739,2021-05-09 19:31 EDT
Sonoma,California,29975,24,312,0,1.0%,4119,5,38.29188,-122.45728,2021-05-09 19:31 EDT
Imperial,California,27888,0,739,0,2.6%,4489,8,32.84748,-115.56952,2021-05-09 19:31 EDT
Kings,California,22993,0,246,0,1.1%,410989,07,36.07543071,-119.8153541,2021-05-09 19:31 EDT
Placer,California,22550,0,290,0,1.3%,46919,28,39.05913563,-120.7536328,2021-05-09 19:31 EDT
San Luis Obispo,California,21282,0,260,0,1.2%,420699,9,35.28579000000001,-120.66275,2021-05-09 19:31 EDT
Madera,California,16337,0,242,0,1.5%,279,6,36.96205,-120.06399,2021-05-09 19:31 EDT
Santa Cruz,California,16188,0,205,0,1.3%,41259,89,36.97424,-122.03098,2021-05-09 19:31 EDT
Marin,California,14034,4,237,0,1.7%,439,9,38.07188727,-122.7195348,2021-05-09 19:31 EDT
Yolo,California,13793,0,207,0,1.5%,4959,15,38.73431,-121.81279,2021-05-09 19:31 EDT
Shasta,California,12071,0,226,0,1.9%,4709,70,40.59828,-122.49095,2021-05-09 19:31 EDT
Butte,California,11735,0,182,0,1.6%,969,22,39.66709143,-121.600911,2021-05-09 19:31 EDT
El Dorado,California,10111,0,112,0,1.1%,42359,47,38.68217,-120.84683,2021-05-09 19:31 EDT
Napa,California,9846,0,78,0,0.8%,4475,9,38.50647693,-122.3306091,2021-05-09 19:31 EDT
Sutter,California,9411,0,105,0,1.1%,41259,5,39.03467539,-121.6948457,2021-05-09 19:31 EDT
Yuba,California,6221,0,41,0,0.7%,1639,6,39.26918299,-121.3512653,2021-05-09 19:31 EDT
San Benito,California,6045,0,63,0,1.0%,2229,1,36.50506,-121.08332,2021-05-09 19:31 EDT
Lassen,California,5698,0,24,0,0.4%,1439,0,40.68244754,-120.60036909999998,2021-05-09 19:31 EDT
Tehama,California,5563,10,58,0,1.0%,41799,6,40.12569694,-122.2339153,2021-05-09 19:31 EDT
Nevada,California,4707,0,75,0,1.6%,4167,05,39.2616,-121.0161,2021-05-09 19:31 EDT
Tuolumne,California,4123,0,65,0,1.6%,4509,8,38.02764367,-119.9546536,2021-05-09 19:31 EDT
Mendocino,California,4061,0,49,0,1.2%,41439,2,39.44024063,-123.3912784,2021-05-09 19:31 EDT
Humboldt,California,3985,0,39,0,1.0%,1009,0,40.69879803,-123.8737147,2021-05-09 19:31 EDT
Amador,California,3617,0,51,0,1.4%,8469,0,38.44606535,-120.651755,2021-05-09 19:31 EDT
Lake,California,3447,0,43,0,1.2%,45639,5,39.10265343,-122.7508974,2021-05-09 19:31 EDT
Glenn,California,2715,0,25,0,0.9%,0,0,39.59827984,-122.392389,2021-05-09 19:31 EDT
Colusa,California,2230,0,16,0,0.7%,1829,0,39.17759768,-122.2371023,2021-05-09 19:31 EDT
Siskiyou,California,2181,0,23,0,1.1%,4319,10,41.59256366,-122.5407772,2021-05-09 19:31 EDT
Calaveras,California,2121,0,53,0,2.5%,449,6,38.20473567,-120.5540655,2021-05-09 19:31 EDT
Inyo,California,1426,0,38,0,2.7%,41009,0,36.5110603,-117.410592,2021-05-09 19:31 EDT
Del Norte,California,1367,0,7,0,0.5%,4569,8,41.74317575,-123.8971107,2021-05-09 19:31 EDT
