County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
New York,New York,204720,642,21362,48,10.4%,0,0,40.71455,-74.00714,2020-05-27 22:15 EDT
Nassau,New York,40034,60,2137,29,5.3%,3567,0,40.74165225,-73.58899619,2020-05-27 22:15 EDT
Suffolk,New York,39258,59,1861,10,4.7%,4854,58,40.87732808,-72.85898036,2020-05-27 22:15 EDT
Westchester,New York,33186,79,1352,7,4.1%,9371,0,41.16319759,-73.7560629,2020-05-27 22:15 EDT
Rockland,New York,13047,28,626,8,4.8%,0,0,41.152374,-74.02401032,2020-05-27 22:15 EDT
Orange,New York,10440,124,443,14,4.2%,0,0,41.40206825,-74.30559567,2020-05-27 22:15 EDT
Erie,New York,5810,57,504,24,8.7%,479,0,42.76382119,-78.73224973,2020-05-27 22:15 EDT
Dutchess,New York,3847,13,138,1,3.6%,2136,125,41.76477515,-73.74281684,2020-05-27 22:15 EDT
Monroe,New York,2791,29,198,4,7.1%,1423,35,43.14604282,-77.69674911,2020-05-27 22:15 EDT
Onondaga,New York,2033,21,127,12,6.2%,1037,47,43.00487,-76.1836,2020-05-27 22:15 EDT
Albany,New York,1796,3,76,0,4.2%,1237,84,42.65155,-73.75520999999998,2020-05-27 22:15 EDT
Ulster,New York,1689,33,74,2,4.4%,1044,31,41.95986,-73.99033,2020-05-27 22:15 EDT
Putnam,New York,1395,19,58,0,4.2%,0,0,41.42653455,-73.7494999,2020-05-27 22:15 EDT
Sullivan,New York,1340,2,30,1,2.2%,1041,64,41.71631354,-74.76811083,2020-05-27 22:15 EDT
Niagara,New York,1020,55,63,4,6.2%,656,42,43.19998147,-78.74522262,2020-05-27 22:15 EDT
Oneida,New York,929,12,46,8,5.0%,545,59,43.24306498,-75.42583597,2020-05-27 22:15 EDT
Schenectady,New York,673,5,29,0,4.3%,607,0,42.81238,-73.94122,2020-05-27 22:15 EDT
Broome,New York,528,6,44,0,8.3%,341,10,42.16021802,-75.81964586,2020-05-27 22:15 EDT
Rensselaer,New York,466,0,28,0,6.0%,344,0,42.71086263,-73.5097379,2020-05-27 22:15 EDT
Saratoga,New York,465,2,11,0,2.4%,121,0,43.06974,-73.63661,2020-05-27 22:15 EDT
Columbia,New York,380,7,32,0,8.4%,189,0,42.25001078,-73.63186134,2020-05-27 22:15 EDT
Madison,New York,332,0,10,0,3.0%,264,8,42.91290749,-75.66978904,2020-05-27 22:15 EDT
Greene,New York,260,0,18,0,6.9%,251,6,42.27654571,-74.12261588,2020-05-27 22:15 EDT
Steuben,New York,257,0,41,0,16.0%,104,0,42.26782685,-77.38382596,2020-05-27 22:15 EDT
Warren,New York,252,1,26,0,10.3%,0,0,43.5592099,-73.85881158,2020-05-27 22:15 EDT
Washington,New York,228,0,13,0,5.7%,172,0,43.31227113,-73.43096234,2020-05-27 22:15 EDT
Orleans,New York,210,2,33,10,15.7%,70,13,43.252100586000005,-78.23124678499991,2020-05-27 22:15 EDT
St. Lawrence,New York,200,2,2,0,1.0%,0,0,44.17727,-76.16771999999997,2020-05-27 22:15 EDT
Fulton,New York,198,2,18,0,9.1%,0,0,43.11240266,-74.43516277,2020-05-27 22:15 EDT
Ontario,New York,198,3,9,0,4.5%,47,0,42.85288942,-77.29981098,2020-05-27 22:15 EDT
Genesee,New York,195,2,4,0,2.1%,119,10,43.00094016,-78.1936949,2020-05-27 22:15 EDT
Tompkins,New York,155,1,0,0,0.0%,124,0,42.44933495,-76.47064359,2020-05-27 22:15 EDT
Chemung,New York,136,0,1,0,0.7%,10,0,42.1411881,-76.76001059999999,2020-05-27 22:15 EDT
Tioga,New York,131,0,21,0,16.0%,63,0,42.06057,-76.34519,2020-05-27 22:15 EDT
Chenango,New York,125,2,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-05-27 22:15 EDT
Livingston,New York,118,0,7,0,5.9%,98,0,42.72808354,-77.77543855,2020-05-27 22:15 EDT
Clinton,New York,112,0,4,0,3.6%,94,0,44.7904,-73.6006,2020-05-27 22:15 EDT
Wayne,New York,110,0,3,0,2.7%,74,0,42.474131,-77.09816,2020-05-27 22:15 EDT
Herkimer,New York,105,2,3,0,2.9%,0,0,43.0259,-74.98433,2020-05-27 22:15 EDT
Oswego,New York,105,1,3,0,2.9%,69,0,43.4365257,-76.14924403,2020-05-27 22:15 EDT
Cattaraugus,New York,91,0,0,0,0.0%,0,0,42.2485958350001,-78.678812022,2020-05-27 22:15 EDT
Montgomery,New York,82,2,4,0,4.9%,43,0,42.90229179999999,-74.43960085,2020-05-27 22:15 EDT
