County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1138970,0,17772,0,1.6%,3149,4250,34.053490000000004,-118.24532,2021-02-06 20:00 EDT
Riverside,California,280170,0,3320,0,1.2%,3919,260,33.98171,-117.37404,2021-02-06 20:00 EDT
San Bernardino,California,277430,824,2080,39,0.7%,5999,408,34.10524,-117.29412,2021-02-06 20:00 EDT
San Diego,California,244069,0,2777,0,1.1%,3689,429,32.71568,-117.16171,2021-02-06 20:00 EDT
Orange,California,237077,739,3312,33,1.4%,4039,581,33.78787,-117.85071,2021-02-06 20:00 EDT
Santa Clara,California,104076,0,1523,0,1.5%,3929,079,37.35579,-121.95508999999998,2021-02-06 20:00 EDT
Kern,California,96862,348,659,1,0.7%,2339,522,35.34281638,-118.7299395,2021-02-06 20:00 EDT
Fresno,California,90126,0,1224,0,1.4%,2859,725,36.74084000000001,-119.78552,2021-02-06 20:00 EDT
Sacramento,California,87704,0,1302,0,1.5%,3059,312,38.57944000000001,-121.49085,2021-02-06 20:00 EDT
Alameda,California,78224,2829,1060,30,1.4%,3639,284,37.76683,-122.2453,2021-02-06 20:00 EDT
Ventura,California,72479,0,664,0,0.9%,379,429,34.28082,-119.29232,2021-02-06 20:00 EDT
San Joaquin,California,63619,0,893,0,1.4%,3149,718,37.93479557,-121.2713112,2021-02-06 20:00 EDT
Contra Costa,California,58839,377,559,7,1.0%,3099,887,37.91793732,-121.9259354,2021-02-06 20:00 EDT
Stanislaus,California,47176,0,857,0,1.8%,4799,912,37.55932622,-120.9976619,2021-02-06 20:00 EDT
Tulare,California,45834,0,645,0,1.4%,2529,316,36.20649,-119.34305,2021-02-06 20:00 EDT
Monterey,California,40532,69,289,1,0.7%,3199,423,36.21714603,-121.2390196,2021-02-06 20:00 EDT
San Mateo,California,36689,90,436,0,1.2%,2289,364,37.54704,-122.31485,2021-02-06 20:00 EDT
San Francisco,California,31959,102,345,0,1.1%,2129,043,37.77712,-122.41964,2021-02-06 20:00 EDT
Santa Barbara,California,29564,0,334,0,1.1%,4119,414,34.41938,-119.69905,2021-02-06 20:00 EDT
Solano,California,28686,0,134,0,0.5%,3539,80,38.27793363,-121.9272405,2021-02-06 20:00 EDT
Merced,California,27134,0,362,0,1.3%,3739,04,37.19187429,-120.717739,2021-02-06 20:00 EDT
Sonoma,California,26430,0,270,0,1.0%,3789,52,38.29188,-122.45728,2021-02-06 20:00 EDT
Imperial,California,26372,0,560,0,2.1%,157,24,32.84748,-115.56952,2021-02-06 20:00 EDT
Kings,California,21083,102,192,3,0.9%,4179,89,36.07543071,-119.8153541,2021-02-06 20:00 EDT
Placer,California,18784,0,206,0,1.1%,5289,85,39.05913563,-120.7536328,2021-02-06 20:00 EDT
San Luis Obispo,California,18467,0,194,0,1.1%,2629,62,35.28579000000001,-120.66275,2021-02-06 20:00 EDT
Madera,California,14638,0,184,0,1.3%,4849,88,36.96205,-120.06399,2021-02-06 20:00 EDT
Santa Cruz,California,13790,0,155,0,1.1%,4059,69,36.97424,-122.03098,2021-02-06 20:00 EDT
Marin,California,12559,0,176,0,1.4%,41599,02,38.07188727,-122.7195348,2021-02-06 20:00 EDT
Yolo,California,11876,0,158,0,1.3%,3329,47,38.73431,-121.81279,2021-02-06 20:00 EDT
Shasta,California,10632,0,161,0,1.5%,4019,99,40.59828,-122.49095,2021-02-06 20:00 EDT
Butte,California,10237,0,147,0,1.4%,3759,93,39.66709143,-121.600911,2021-02-06 20:00 EDT
El Dorado,California,8647,0,86,0,1.0%,2989,88,38.68217,-120.84683,2021-02-06 20:00 EDT
Napa,California,8541,0,58,0,0.7%,2159,43,38.50647693,-122.3306091,2021-02-06 20:00 EDT
Sutter,California,8516,0,91,0,1.1%,3849,572,39.03467539,-121.6948457,2021-02-06 20:00 EDT
Lassen,California,5435,0,18,0,0.3%,829,01,40.68244754,-120.60036909999998,2021-02-06 20:00 EDT
Yuba,California,5431,0,32,0,0.6%,6569,07,39.26918299,-121.3512653,2021-02-06 20:00 EDT
San Benito,California,5418,0,55,0,1.0%,5439,18,36.50506,-121.08332,2021-02-06 20:00 EDT
Tehama,California,4831,0,47,0,1.0%,69,05,40.12569694,-122.2339153,2021-02-06 20:00 EDT
Tuolumne,California,3660,0,51,0,1.4%,1599,11,38.02764367,-119.9546536,2021-02-06 20:00 EDT
Nevada,California,3621,0,74,0,2.0%,1529,67,39.2616,-121.0161,2021-02-06 20:00 EDT
Mendocino,California,3532,19,39,0,1.1%,459,50,39.44024063,-123.3912784,2021-02-06 20:00 EDT
Amador,California,3280,41,35,1,1.1%,3919,2,38.44606535,-120.651755,2021-02-06 20:00 EDT
Humboldt,California,2907,0,31,0,1.1%,4839,53,40.69879803,-123.8737147,2021-02-06 20:00 EDT
Lake,California,2870,0,34,0,1.2%,43269,22,39.10265343,-122.7508974,2021-02-06 20:00 EDT
Glenn,California,2048,0,23,0,1.1%,409,4,39.59827984,-122.392389,2021-02-06 20:00 EDT
Colusa,California,2004,0,11,0,0.5%,1489,9,39.17759768,-122.2371023,2021-02-06 20:00 EDT
Calaveras,California,1777,0,23,0,1.3%,4359,40,38.20473567,-120.5540655,2021-02-06 20:00 EDT
Siskiyou,California,1598,0,13,0,0.8%,439,6,41.59256366,-122.5407772,2021-02-06 20:00 EDT
Mono,California,1179,0,4,0,0.3%,5819,3,37.93749777,-118.8838882,2021-02-06 20:00 EDT
Inyo,California,1140,0,29,0,2.5%,3679,7,36.5110603,-117.410592,2021-02-06 20:00 EDT
Del Norte,California,894,0,3,0,0.3%,2149,1,41.74317575,-123.8971107,2021-02-06 20:00 EDT
Plumas,California,632,0,6,0,0.9%,7699,0,40.00070236,-120.8334983,2021-02-06 20:00 EDT
Modoc,California,424,0,4,0,0.9%,4609,4,41.57651716400005,-120.73684738599995,2021-02-06 20:00 EDT
Mariposa,California,374,0,5,0,1.3%,43339,6,37.58147049,-119.9054514,2021-02-06 20:00 EDT
Trinity,California,311,0,5,0,1.6%,41009,0,40.65065829,-123.112635,2021-02-06 20:00 EDT
Sierra,California,95,0,0,0,0.0%,1009,0,39.58038432,-120.5160202,2021-02-06 20:00 EDT
Alpine,California,78,0,0,0,0.0%,43009,0,38.59733305,-119.8204213,2021-02-06 20:00 EDT
Dallas,Texas,265311,1424,3007,32,1.1%,4259,0203,32.778220000000005,-96.79512,2021-02-06 20:00 EDT
Tarrant,Texas,226793,0,2387,0,1.1%,42639,3182,32.8173,-97.07655,2021-02-06 20:00 EDT
Bexar,Texas,180398,0,2509,35,1.4%,47549,4364,29.44892069,-98.5200077,2021-02-06 20:00 EDT
Harris--Non Houston,Texas,165051,831,1245,15,0.8%,1029,015,37.302192,-91.8445815,2021-02-06 20:00 EDT
Harris--Houston,Texas,162028,0,1814,0,1.1%,219,568,29.66648008,-95.22438005,2021-02-06 20:00 EDT
El Paso,Texas,116263,416,2181,11,1.9%,989,195,31.75916,-106.48749,2021-02-06 20:00 EDT
Collin,Texas,76446,355,625,7,0.8%,41669,912,33.1968,-96.80393,2021-02-06 20:00 EDT
Travis,Texas,71426,0,766,3,1.1%,41799,860,30.33462266,-97.78218981,2021-02-06 20:00 EDT
Hidalgo,Texas,67570,0,2489,0,3.7%,42049,019,26.39702985,-98.18094296,2021-02-06 20:00 EDT
Denton,Texas,56303,0,550,7,1.0%,42399,709,33.216590000000004,-97.13162,2021-02-06 20:00 EDT
Fort Bend,Texas,52824,0,504,4,1.0%,43149,295,29.52745252,-95.77065084,2021-02-06 20:00 EDT
Lubbock,Texas,47367,0,717,2,1.5%,41019,62,33.61019304,-101.8204416,2021-02-06 20:00 EDT
Montgomery,Texas,41310,0,403,2,1.0%,2979,406,30.38862,-95.69633,2021-02-06 20:00 EDT
Webb,Texas,40818,0,657,0,1.6%,4719,895,27.7925,-99.4228,2021-02-06 20:00 EDT
Williamson,Texas,38112,0,348,4,0.9%,4339,947,30.64806761,-97.60077209,2021-02-06 20:00 EDT
Nueces,Texas,36046,0,663,0,1.8%,4906,468,27.7262373,-97.61348194,2021-02-06 20:00 EDT
Cameron,Texas,35736,111,1366,9,3.8%,2049,34,26.13597462,-97.52423968,2021-02-06 20:00 EDT
Galveston,Texas,31958,200,301,3,0.9%,44439,045,29.29532,-94.80791,2021-02-06 20:00 EDT
Brazoria,Texas,29833,169,331,3,1.1%,45249,877,29.04971,-95.562,2021-02-06 20:00 EDT
McLennan,Texas,23575,0,395,5,1.7%,4299,01,31.55234029,-97.20180587,2021-02-06 20:00 EDT
Bell,Texas,19602,106,295,8,1.5%,412119,448,31.03765881,-97.47807382,2021-02-06 20:00 EDT
Ellis,Texas,19505,149,249,2,1.3%,42219,043,32.34839289,-96.79460418,2021-02-06 20:00 EDT
Brazos,Texas,19403,0,195,3,1.0%,3089,31,30.66048584,-96.30207301,2021-02-06 20:00 EDT
Smith,Texas,17952,188,371,4,2.1%,4189,58,32.37505601,-95.26910259,2021-02-06 20:00 EDT
Jefferson,Texas,17556,153,313,0,1.8%,45939,31,29.88366401,-94.16922753,2021-02-06 20:00 EDT
Johnson,Texas,17394,144,293,5,1.7%,42229,92,32.37899029,-97.36641179,2021-02-06 20:00 EDT
Hays,Texas,17121,0,198,0,1.2%,139,38,30.1227,-97.8722,2021-02-06 20:00 EDT
Potter,Texas,16608,0,380,0,2.3%,1089,98,35.40127385,-101.8939736,2021-02-06 20:00 EDT
Tom Green,Texas,15923,0,280,0,1.8%,69,61,31.40442601,-100.4619795,2021-02-06 20:00 EDT
Randall,Texas,15911,0,254,0,1.6%,59,30,34.96596461,-101.896888,2021-02-06 20:00 EDT
Midland,Texas,15687,0,224,0,1.4%,7689,46,31.86932499,-102.0314523,2021-02-06 20:00 EDT
Taylor,Texas,14743,0,331,0,2.2%,2559,35,32.30139883,-99.8899813,2021-02-06 20:00 EDT
Ector,Texas,14488,209,302,1,2.1%,410919,47,31.86911555,-102.5428458,2021-02-06 20:00 EDT
Wichita,Texas,14175,0,315,0,2.2%,42789,31,33.98410156,-98.70169462,2021-02-06 20:00 EDT
Parker,Texas,13727,146,143,3,1.0%,4456,62,32.77771907,-97.80511717,2021-02-06 20:00 EDT
Kaufman,Texas,13724,139,189,2,1.4%,42319,67,32.60298369,-96.28946607,2021-02-06 20:00 EDT
Guadalupe,Texas,12116,64,162,0,1.3%,41089,435,29.58309666,-97.94865645,2021-02-06 20:00 EDT
Grayson,Texas,10112,46,275,5,2.7%,42699,72,33.61833228,-96.67387872,2021-02-06 20:00 EDT
Gregg,Texas,10082,141,271,3,2.7%,5299,14,32.48062462,-94.81699103,2021-02-06 20:00 EDT
Rockwall,Texas,9881,107,108,1,1.1%,42529,02,32.89767022,-96.4078414,2021-02-06 20:00 EDT
Maverick,Texas,9691,0,260,0,2.7%,410999,64,28.74301122,-100.3142594,2021-02-06 20:00 EDT
Starr,Texas,8711,89,245,1,2.8%,45889,59,26.56239356,-98.7374609,2021-02-06 20:00 EDT
