County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1166538,1658,19066,73,1.6%,3399,1289,34.053490000000004,-118.24532,2021-02-14 18:41 EDT
Riverside,California,285414,0,3524,0,1.2%,3659,244,33.98171,-117.37404,2021-02-14 18:41 EDT
San Bernardino,California,282169,565,2392,40,0.8%,4689,174,34.10524,-117.29412,2021-02-14 18:41 EDT
San Diego,California,251682,891,3009,30,1.2%,3639,457,32.71568,-117.16171,2021-02-14 18:41 EDT
Orange,California,242505,361,3577,33,1.5%,1619,067,33.78787,-117.85071,2021-02-14 18:41 EDT
Santa Clara,California,107110,0,1661,0,1.6%,2089,501,37.35579,-121.95508999999998,2021-02-14 18:41 EDT
Kern,California,100290,265,687,0,0.7%,229,163,35.34281638,-118.7299395,2021-02-14 18:41 EDT
Fresno,California,92520,0,1291,0,1.4%,2219,007,36.74084000000001,-119.78552,2021-02-14 18:41 EDT
Sacramento,California,89965,0,1372,0,1.5%,229,261,38.57944000000001,-121.49085,2021-02-14 18:41 EDT
Alameda,California,78356,83,1120,0,1.4%,999,9,37.76683,-122.2453,2021-02-14 18:41 EDT
Ventura,California,74671,0,732,0,1.0%,3619,192,34.28082,-119.29232,2021-02-14 18:41 EDT
San Joaquin,California,64969,0,992,0,1.5%,2149,350,37.93479557,-121.2713112,2021-02-14 18:41 EDT
Contra Costa,California,60537,395,622,12,1.0%,2839,303,37.91793732,-121.9259354,2021-02-14 18:41 EDT
Stanislaus,California,48842,100,899,0,1.8%,2299,263,37.55932622,-120.9976619,2021-02-14 18:41 EDT
Tulare,California,46714,0,691,0,1.5%,3319,80,36.20649,-119.34305,2021-02-14 18:41 EDT
Monterey,California,41341,0,307,0,0.7%,4589,09,36.21714603,-121.2390196,2021-02-14 18:41 EDT
San Mateo,California,37621,0,474,0,1.3%,2389,32,37.54704,-122.31485,2021-02-14 18:41 EDT
San Francisco,California,33030,131,366,0,1.1%,759,40,37.77712,-122.41964,2021-02-14 18:41 EDT
Santa Barbara,California,30728,0,372,0,1.2%,3139,73,34.41938,-119.69905,2021-02-14 18:41 EDT
Solano,California,29251,0,140,0,0.5%,4239,65,38.27793363,-121.9272405,2021-02-14 18:41 EDT
Merced,California,27701,0,375,0,1.4%,3739,67,37.19187429,-120.717739,2021-02-14 18:41 EDT
Sonoma,California,27143,10,287,0,1.1%,3019,38,38.29188,-122.45728,2021-02-14 18:41 EDT
Imperial,California,26616,0,584,0,2.2%,4259,44,32.84748,-115.56952,2021-02-14 18:41 EDT
Kings,California,21585,0,208,0,1.0%,3369,66,36.07543071,-119.8153541,2021-02-14 18:41 EDT
Placer,California,19175,0,222,0,1.2%,4169,91,39.05913563,-120.7536328,2021-02-14 18:41 EDT
San Luis Obispo,California,18899,0,205,0,1.1%,4999,32,35.28579000000001,-120.66275,2021-02-14 18:41 EDT
Madera,California,14966,0,189,0,1.3%,1559,28,36.96205,-120.06399,2021-02-14 18:41 EDT
Santa Cruz,California,14232,0,168,0,1.2%,4669,17,36.97424,-122.03098,2021-02-14 18:41 EDT
Marin,California,12823,28,184,0,1.4%,489,92,38.07188727,-122.7195348,2021-02-14 18:41 EDT
Yolo,California,12208,0,172,0,1.4%,127,16,38.73431,-121.81279,2021-02-14 18:41 EDT
Shasta,California,10753,0,170,0,1.6%,5959,21,40.59828,-122.49095,2021-02-14 18:41 EDT
Butte,California,10461,0,149,0,1.4%,2359,24,39.66709143,-121.600911,2021-02-14 18:41 EDT
El Dorado,California,8855,0,90,0,1.0%,2789,08,38.68217,-120.84683,2021-02-14 18:41 EDT
Napa,California,8726,0,59,0,0.7%,4619,85,38.50647693,-122.3306091,2021-02-14 18:41 EDT
Sutter,California,8656,0,93,0,1.1%,4449,40,39.03467539,-121.6948457,2021-02-14 18:41 EDT
Yuba,California,5583,0,36,0,0.6%,44219,52,39.26918299,-121.3512653,2021-02-14 18:41 EDT
San Benito,California,5558,8,57,0,1.0%,2099,02,36.50506,-121.08332,2021-02-14 18:41 EDT
Lassen,California,5498,0,19,0,0.3%,4509,3,40.68244754,-120.60036909999998,2021-02-14 18:41 EDT
Tehama,California,4930,0,51,0,1.0%,4219,9,40.12569694,-122.2339153,2021-02-14 18:41 EDT
Tuolumne,California,3800,0,52,0,1.4%,42619,40,38.02764367,-119.9546536,2021-02-14 18:41 EDT
Nevada,California,3729,0,74,0,2.0%,3539,08,39.2616,-121.0161,2021-02-14 18:41 EDT
Mendocino,California,3723,22,40,0,1.1%,4207,69,39.44024063,-123.3912784,2021-02-14 18:41 EDT
Amador,California,3339,0,38,0,1.1%,6489,0,38.44606535,-120.651755,2021-02-14 18:41 EDT
Humboldt,California,3009,0,32,0,1.1%,3339,02,40.69879803,-123.8737147,2021-02-14 18:41 EDT
Lake,California,2970,0,37,0,1.2%,189,00,39.10265343,-122.7508974,2021-02-14 18:41 EDT
Glenn,California,2166,0,23,0,1.1%,41369,18,39.59827984,-122.392389,2021-02-14 18:41 EDT
