County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1246129,177,24416,0,2.0%,4109,268,34.053490000000004,-118.24532,2021-06-13 19:50 EDT
Riverside,California,301312,0,4618,0,1.5%,4689,83,33.98171,-117.37404,2021-06-13 19:50 EDT
San Bernardino,California,298939,0,4602,0,1.5%,1649,96,34.10524,-117.29412,2021-06-13 19:50 EDT
San Diego,California,281202,59,3770,2,1.3%,41469,88,32.71568,-117.16171,2021-06-13 19:50 EDT
Orange,California,255588,0,5095,0,2.0%,939,75,33.78787,-117.85071,2021-06-13 19:50 EDT
Santa Clara,California,119454,0,2175,0,1.8%,411459,66,37.35579,-121.95508999999998,2021-06-13 19:50 EDT
Kern,California,110593,0,1400,0,1.3%,699,43,35.34281638,-118.7299395,2021-06-13 19:50 EDT
Sacramento,California,107186,0,1718,0,1.6%,4519,72,38.57944000000001,-121.49085,2021-06-13 19:50 EDT
Fresno,California,102724,0,1795,0,1.7%,4339,58,36.74084000000001,-119.78552,2021-06-13 19:50 EDT
Alameda,California,89339,0,1693,0,1.9%,42539,48,37.76683,-122.2453,2021-06-13 19:50 EDT
Ventura,California,81554,0,1025,0,1.3%,1429,7,34.28082,-119.29232,2021-06-13 19:50 EDT
San Joaquin,California,74401,0,1432,0,1.9%,1039,87,37.93479557,-121.2713112,2021-06-13 19:50 EDT
Contra Costa,California,70276,0,808,0,1.1%,47759,10,37.91793732,-121.9259354,2021-06-13 19:50 EDT
Stanislaus,California,56509,0,1068,0,1.9%,4199,94,37.55932622,-120.9976619,2021-06-13 19:50 EDT
Tulare,California,50134,0,849,0,1.7%,0,0,36.20649,-119.34305,2021-06-13 19:50 EDT
Monterey,California,43791,0,419,0,1.0%,3069,5,36.21714603,-121.2390196,2021-06-13 19:50 EDT
San Mateo,California,42214,0,581,0,1.4%,419199,08,37.54704,-122.31485,2021-06-13 19:50 EDT
Solano,California,39766,0,244,0,0.6%,0,0,38.27793363,-121.9272405,2021-06-13 19:50 EDT
San Francisco,California,36851,12,550,0,1.5%,41259,9,37.77712,-122.41964,2021-06-13 19:50 EDT
Santa Barbara,California,34572,0,452,0,1.3%,42119,6,34.41938,-119.69905,2021-06-13 19:50 EDT
Merced,California,32253,0,474,0,1.5%,41769,0,37.19187429,-120.717739,2021-06-13 19:50 EDT
Sonoma,California,30688,29,316,0,1.0%,41089,05,38.29188,-122.45728,2021-06-13 19:50 EDT
Imperial,California,28251,0,739,0,2.6%,4927,9,32.84748,-115.56952,2021-06-13 19:50 EDT
Placer,California,23338,0,298,0,1.3%,47159,11,39.05913563,-120.7536328,2021-06-13 19:50 EDT
Kings,California,23170,0,247,0,1.1%,199,1,36.07543071,-119.8153541,2021-06-13 19:50 EDT
San Luis Obispo,California,21405,0,261,0,1.2%,43139,2,35.28579000000001,-120.66275,2021-06-13 19:50 EDT
Madera,California,16476,0,245,0,1.5%,09,3,36.96205,-120.06399,2021-06-13 19:50 EDT
Santa Cruz,California,16275,0,207,0,1.3%,0,0,36.97424,-122.03098,2021-06-13 19:50 EDT
Marin,California,14170,0,237,0,1.7%,4529,7,38.07188727,-122.7195348,2021-06-13 19:50 EDT
Yolo,California,14049,0,209,0,1.5%,869,2,38.73431,-121.81279,2021-06-13 19:50 EDT
Shasta,California,12580,0,232,0,1.8%,410939,13,40.59828,-122.49095,2021-06-13 19:50 EDT
Butte,California,12152,0,192,0,1.6%,42889,6,39.66709143,-121.600911,2021-06-13 19:50 EDT
El Dorado,California,10339,0,116,0,1.1%,42639,4,38.68217,-120.84683,2021-06-13 19:50 EDT
Napa,California,9967,0,81,0,0.8%,42359,1,38.50647693,-122.3306091,2021-06-13 19:50 EDT
Sutter,California,9614,0,106,0,1.1%,1099,1,39.03467539,-121.6948457,2021-06-13 19:50 EDT
Yuba,California,6648,0,41,0,0.6%,461479,43,39.26918299,-121.3512653,2021-06-13 19:50 EDT
San Benito,California,6095,0,63,0,1.0%,45009,0,36.50506,-121.08332,2021-06-13 19:50 EDT
Lassen,California,5775,0,24,0,0.4%,41259,7,40.68244754,-120.60036909999998,2021-06-13 19:50 EDT
Tehama,California,5716,0,59,0,1.0%,5389,2,40.12569694,-122.2339153,2021-06-13 19:50 EDT
Nevada,California,4874,0,75,0,1.5%,1219,9,39.2616,-121.0161,2021-06-13 19:50 EDT
Humboldt,California,4415,0,46,0,1.0%,1439,0,40.69879803,-123.8737147,2021-06-13 19:50 EDT
Mendocino,California,4274,0,50,0,1.2%,167,5,39.44024063,-123.3912784,2021-06-13 19:50 EDT
Tuolumne,California,4185,0,69,0,1.6%,41409,2,38.02764367,-119.9546536,2021-06-13 19:50 EDT
Amador,California,3677,0,51,0,1.4%,41009,8,38.44606535,-120.651755,2021-06-13 19:50 EDT
Lake,California,3536,0,45,0,1.3%,4759,8,39.10265343,-122.7508974,2021-06-13 19:50 EDT
Glenn,California,2715,0,27,0,1.0%,0,0,39.59827984,-122.392389,2021-06-13 19:50 EDT
Siskiyou,California,2386,0,37,0,1.6%,5229,1,41.59256366,-122.5407772,2021-06-13 19:50 EDT
Colusa,California,2279,0,18,0,0.8%,09,0,39.17759768,-122.2371023,2021-06-13 19:50 EDT
Calaveras,California,2200,0,56,0,2.5%,6329,0,38.20473567,-120.5540655,2021-06-13 19:50 EDT
Del Norte,California,1641,0,7,0,0.4%,1009,0,41.74317575,-123.8971107,2021-06-13 19:50 EDT
Inyo,California,1434,0,38,0,2.6%,41009,0,36.5110603,-117.410592,2021-06-13 19:50 EDT
Mono,California,1295,0,4,0,0.3%,0,0,37.93749777,-118.8838882,2021-06-13 19:50 EDT
Plumas,California,735,0,6,0,0.8%,7789,0,40.00070236,-120.8334983,2021-06-13 19:50 EDT
Modoc,California,534,0,4,0,0.7%,48009,8,41.57651716400005,-120.73684738599995,2021-06-13 19:50 EDT
Mariposa,California,461,0,7,0,1.5%,1009,0,37.58147049,-119.9054514,2021-06-13 19:50 EDT
Trinity,California,416,0,5,0,1.2%,0,0,40.65065829,-123.112635,2021-06-13 19:50 EDT
Sierra,California,113,0,0,0,0.0%,0,0,39.58038432,-120.5160202,2021-06-13 19:50 EDT
Alpine,California,89,0,0,0,0.0%,0,0,38.59733305,-119.8204213,2021-06-13 19:50 EDT
Dallas,Texas,304502,0,4096,0,1.3%,43669,46,32.778220000000005,-96.79512,2021-06-13 19:50 EDT
Tarrant,Texas,261719,0,3538,0,1.4%,4237,95,32.8173,-97.07655,2021-06-13 19:50 EDT
Bexar,Texas,224679,0,3596,0,1.6%,6259,87,29.44892069,-98.5200077,2021-06-13 19:50 EDT
Harris--Non Houston,Texas,204254,0,1694,0,0.8%,0,0,37.302192,-91.8445815,2021-06-13 19:50 EDT
Harris--Houston,Texas,191721,0,2691,0,1.4%,0,0,29.66648008,-95.22438005,2021-06-13 19:50 EDT
El Paso,Texas,136334,0,2724,0,2.0%,227,26,31.75916,-106.48749,2021-06-13 19:50 EDT
Collin,Texas,92233,0,838,0,0.9%,0,12,33.1968,-96.80393,2021-06-13 19:50 EDT
Hidalgo,Texas,91136,0,2890,0,3.2%,0,0,26.39702985,-98.18094296,2021-06-13 19:50 EDT
Travis,Texas,84104,0,1033,0,1.2%,432,94,30.33462266,-97.78218981,2021-06-13 19:50 EDT
Denton,Texas,76479,0,772,0,1.0%,1429,00,33.216590000000004,-97.13162,2021-06-13 19:50 EDT
Fort Bend,Texas,69379,0,690,0,1.0%,4449,86,29.52745252,-95.77065084,2021-06-13 19:50 EDT
Montgomery,Texas,55036,0,598,0,1.1%,4472,93,30.38862,-95.69633,2021-06-13 19:50 EDT
Lubbock,Texas,49413,0,795,0,1.6%,1929,2,33.61019304,-101.8204416,2021-06-13 19:50 EDT
Williamson,Texas,47206,0,482,0,1.0%,6879,23,30.64806761,-97.60077209,2021-06-13 19:50 EDT
Webb,Texas,46724,0,844,0,1.8%,0,545,27.7925,-99.4228,2021-06-13 19:50 EDT
Nueces,Texas,43248,0,834,0,1.9%,1009,0,27.7262373,-97.61348194,2021-06-13 19:50 EDT
Cameron,Texas,41590,0,1676,0,4.0%,47549,35,26.13597462,-97.52423968,2021-06-13 19:50 EDT
Galveston,Texas,40710,0,435,0,1.1%,41849,93,29.29532,-94.80791,2021-06-13 19:50 EDT
