County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1234405,163,24191,0,2.0%,3859,851,34.053490000000004,-118.24532,2021-05-06 19:31 EDT
Riverside,California,298939,162,4585,11,1.5%,1849,15,33.98171,-117.37404,2021-05-06 19:31 EDT
San Bernardino,California,296324,136,4463,30,1.5%,2989,36,34.10524,-117.29412,2021-05-06 19:31 EDT
San Diego,California,277097,219,3716,3,1.3%,423759,62,32.71568,-117.16171,2021-05-06 19:31 EDT
Orange,California,254201,38,4992,13,2.0%,1989,26,33.78787,-117.85071,2021-05-06 19:31 EDT
Santa Clara,California,118593,52,2073,3,1.7%,3759,47,37.35579,-121.95508999999998,2021-05-06 19:31 EDT
Kern,California,108887,65,1367,6,1.3%,739,66,35.34281638,-118.7299395,2021-05-06 19:31 EDT
Sacramento,California,104058,463,1670,3,1.6%,4189,12,38.57944000000001,-121.49085,2021-05-06 19:31 EDT
Fresno,California,101491,86,1680,2,1.7%,2789,67,36.74084000000001,-119.78552,2021-05-06 19:31 EDT
Alameda,California,87407,37,1541,2,1.8%,477389,634,37.76683,-122.2453,2021-05-06 19:31 EDT
Ventura,California,80776,28,1009,0,1.2%,2049,72,34.28082,-119.29232,2021-05-06 19:31 EDT
San Joaquin,California,72942,218,1391,9,1.9%,2889,79,37.93479557,-121.2713112,2021-05-06 19:31 EDT
Contra Costa,California,68359,80,787,0,1.2%,2199,63,37.91793732,-121.9259354,2021-05-06 19:31 EDT
Stanislaus,California,55105,70,1050,3,1.9%,1149,12,37.55932622,-120.9976619,2021-05-06 19:31 EDT
Tulare,California,49585,0,838,1,1.7%,1009,0,36.20649,-119.34305,2021-05-06 19:31 EDT
Monterey,California,43552,46,382,0,0.9%,679,4,36.21714603,-121.2390196,2021-05-06 19:31 EDT
San Mateo,California,41690,37,567,0,1.4%,43619,49,37.54704,-122.31485,2021-05-06 19:31 EDT
Solano,California,39766,0,216,0,0.5%,0,0,38.27793363,-121.9272405,2021-05-06 19:31 EDT
San Francisco,California,36248,14,538,0,1.5%,219,90,37.77712,-122.41964,2021-05-06 19:31 EDT
Santa Barbara,California,34261,11,450,0,1.3%,3969,22,34.41938,-119.69905,2021-05-06 19:31 EDT
Merced,California,31701,19,454,0,1.4%,2649,53,37.19187429,-120.717739,2021-05-06 19:31 EDT
Sonoma,California,29921,11,312,0,1.0%,41849,03,38.29188,-122.45728,2021-05-06 19:31 EDT
Imperial,California,27887,25,739,19,2.6%,6139,3,32.84748,-115.56952,2021-05-06 19:31 EDT
Kings,California,22993,0,246,0,1.1%,41127,34,36.07543071,-119.8153541,2021-05-06 19:31 EDT
Placer,California,22386,28,290,1,1.3%,4679,07,39.05913563,-120.7536328,2021-05-06 19:31 EDT
San Luis Obispo,California,21271,49,260,0,1.2%,6239,8,35.28579000000001,-120.66275,2021-05-06 19:31 EDT
Madera,California,16327,12,242,0,1.5%,2799,4,36.96205,-120.06399,2021-05-06 19:31 EDT
Santa Cruz,California,16029,0,205,0,1.3%,7559,1,36.97424,-122.03098,2021-05-06 19:31 EDT
Marin,California,14009,9,237,0,1.7%,41059,3,38.07188727,-122.7195348,2021-05-06 19:31 EDT
Yolo,California,13760,24,207,2,1.5%,1289,5,38.73431,-121.81279,2021-05-06 19:31 EDT
Shasta,California,11994,0,225,1,1.9%,4769,28,40.59828,-122.49095,2021-05-06 19:31 EDT
Butte,California,11700,20,182,0,1.6%,417,17,39.66709143,-121.600911,2021-05-06 19:31 EDT
El Dorado,California,10073,6,111,1,1.1%,42439,38,38.68217,-120.84683,2021-05-06 19:31 EDT
Napa,California,9837,14,78,0,0.8%,442,0,38.50647693,-122.3306091,2021-05-06 19:31 EDT
