County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1152430,0,18367,0,1.6%,3059,7455,34.053490000000004,-118.24532,2021-02-10 19:07 EDT
Riverside,California,283525,0,3414,0,1.2%,3469,594,33.98171,-117.37404,2021-02-10 19:07 EDT
San Bernardino,California,279412,0,2142,0,0.8%,3369,336,34.10524,-117.29412,2021-02-10 19:07 EDT
San Diego,California,248051,0,2853,0,1.2%,1999,001,32.71568,-117.16171,2021-02-10 19:07 EDT
Orange,California,239766,0,3416,0,1.4%,3159,604,33.78787,-117.85071,2021-02-10 19:07 EDT
Santa Clara,California,105740,0,1576,0,1.5%,4189,313,37.35579,-121.95508999999998,2021-02-10 19:07 EDT
Kern,California,98187,0,660,0,0.7%,1769,193,35.34281638,-118.7299395,2021-02-10 19:07 EDT
Fresno,California,91430,0,1258,0,1.4%,2659,158,36.74084000000001,-119.78552,2021-02-10 19:07 EDT
Sacramento,California,89099,0,1335,0,1.5%,1969,304,38.57944000000001,-121.49085,2021-02-10 19:07 EDT
Alameda,California,78224,0,1060,0,1.4%,41939,563,37.76683,-122.2453,2021-02-10 19:07 EDT
Ventura,California,73894,276,683,5,0.9%,429,406,34.28082,-119.29232,2021-02-10 19:07 EDT
San Joaquin,California,64396,0,929,0,1.4%,2439,659,37.93479557,-121.2713112,2021-02-10 19:07 EDT
Contra Costa,California,59585,0,574,0,1.0%,2019,773,37.91793732,-121.9259354,2021-02-10 19:07 EDT
Stanislaus,California,48094,230,874,7,1.8%,1339,399,37.55932622,-120.9976619,2021-02-10 19:07 EDT
Tulare,California,46382,0,661,0,1.4%,4619,84,36.20649,-119.34305,2021-02-10 19:07 EDT
Monterey,California,40908,0,291,0,0.7%,3859,42,36.21714603,-121.2390196,2021-02-10 19:07 EDT
San Mateo,California,37277,138,447,0,1.2%,2959,087,37.54704,-122.31485,2021-02-10 19:07 EDT
San Francisco,California,32525,105,351,5,1.1%,839,043,37.77712,-122.41964,2021-02-10 19:07 EDT
Santa Barbara,California,30206,0,348,0,1.2%,3569,197,34.41938,-119.69905,2021-02-10 19:07 EDT
Solano,California,29040,0,140,0,0.5%,347,50,38.27793363,-121.9272405,2021-02-10 19:07 EDT
Merced,California,27509,0,367,0,1.3%,3319,08,37.19187429,-120.717739,2021-02-10 19:07 EDT
Sonoma,California,26939,30,280,3,1.0%,3139,20,38.29188,-122.45728,2021-02-10 19:07 EDT
Imperial,California,26549,40,574,1,2.2%,2989,25,32.84748,-115.56952,2021-02-10 19:07 EDT
Kings,California,21342,0,199,0,0.9%,109,30,36.07543071,-119.8153541,2021-02-10 19:07 EDT
Placer,California,19036,0,216,0,1.1%,3419,98,39.05913563,-120.7536328,2021-02-10 19:07 EDT
San Luis Obispo,California,18788,0,200,0,1.1%,1549,50,35.28579000000001,-120.66275,2021-02-10 19:07 EDT
Madera,California,14857,0,189,0,1.3%,2639,62,36.96205,-120.06399,2021-02-10 19:07 EDT
Santa Cruz,California,14055,0,160,0,1.1%,2739,07,36.97424,-122.03098,2021-02-10 19:07 EDT
Marin,California,12678,21,181,5,1.4%,2659,50,38.07188727,-122.7195348,2021-02-10 19:07 EDT
Yolo,California,12060,48,170,12,1.4%,3939,46,38.73431,-121.81279,2021-02-10 19:07 EDT
Shasta,California,10753,0,164,0,1.5%,4389,19,40.59828,-122.49095,2021-02-10 19:07 EDT
Butte,California,10376,0,148,0,1.4%,2979,48,39.66709143,-121.600911,2021-02-10 19:07 EDT
El Dorado,California,8785,0,86,0,1.0%,43089,06,38.68217,-120.84683,2021-02-10 19:07 EDT
Napa,California,8689,0,58,0,0.7%,2719,61,38.50647693,-122.3306091,2021-02-10 19:07 EDT
Sutter,California,8594,0,92,0,1.1%,4589,39,39.03467539,-121.6948457,2021-02-10 19:07 EDT
Yuba,California,5530,0,36,0,0.7%,139,41,39.26918299,-121.3512653,2021-02-10 19:07 EDT
San Benito,California,5501,0,57,0,1.0%,2519,28,36.50506,-121.08332,2021-02-10 19:07 EDT
Lassen,California,5492,3,19,0,0.3%,2699,6,40.68244754,-120.60036909999998,2021-02-10 19:07 EDT
Tehama,California,4883,0,48,0,1.0%,539,02,40.12569694,-122.2339153,2021-02-10 19:07 EDT
Tuolumne,California,3734,0,51,0,1.4%,41559,19,38.02764367,-119.9546536,2021-02-10 19:07 EDT
Nevada,California,3694,0,74,0,2.0%,4559,54,39.2616,-121.0161,2021-02-10 19:07 EDT
Mendocino,California,3631,19,39,0,1.1%,4214,59,39.44024063,-123.3912784,2021-02-10 19:07 EDT
Amador,California,3301,4,37,1,1.1%,5629,0,38.44606535,-120.651755,2021-02-10 19:07 EDT
Humboldt,California,2960,0,32,0,1.1%,3269,24,40.69879803,-123.8737147,2021-02-10 19:07 EDT
Lake,California,2939,53,36,0,1.2%,5219,8,39.10265343,-122.7508974,2021-02-10 19:07 EDT
Glenn,California,2089,1,23,0,1.1%,749,0,39.59827984,-122.392389,2021-02-10 19:07 EDT
Colusa,California,2046,0,11,0,0.5%,41389,4,39.17759768,-122.2371023,2021-02-10 19:07 EDT
Calaveras,California,1813,0,23,0,1.3%,5369,4,38.20473567,-120.5540655,2021-02-10 19:07 EDT
Siskiyou,California,1636,0,13,0,0.8%,167,0,41.59256366,-122.5407772,2021-02-10 19:07 EDT
Mono,California,1192,0,4,0,0.3%,4439,4,37.93749777,-118.8838882,2021-02-10 19:07 EDT
Inyo,California,1174,0,34,0,2.9%,411849,3,36.5110603,-117.410592,2021-02-10 19:07 EDT
Del Norte,California,905,0,3,0,0.3%,413759,9,41.74317575,-123.8971107,2021-02-10 19:07 EDT
Plumas,California,639,0,6,0,0.9%,43339,2,40.00070236,-120.8334983,2021-02-10 19:07 EDT
Modoc,California,437,1,4,0,0.9%,43169,5,41.57651716400005,-120.73684738599995,2021-02-10 19:07 EDT
Mariposa,California,380,0,5,0,1.3%,4379,0,37.58147049,-119.9054514,2021-02-10 19:07 EDT
Trinity,California,316,0,5,0,1.6%,43009,0,40.65065829,-123.112635,2021-02-10 19:07 EDT
Sierra,California,95,0,0,0,0.0%,0,0,39.58038432,-120.5160202,2021-02-10 19:07 EDT
Alpine,California,79,0,0,0,0.0%,0,0,38.59733305,-119.8204213,2021-02-10 19:07 EDT
Dallas,Texas,269565,0,3045,0,1.1%,2569,183,32.778220000000005,-96.79512,2021-02-10 19:07 EDT
Tarrant,Texas,232292,1311,2529,20,1.1%,3579,870,32.8173,-97.07655,2021-02-10 19:07 EDT
Bexar,Texas,184796,1348,2557,0,1.4%,4119,906,29.44892069,-98.5200077,2021-02-10 19:07 EDT
Harris--Non Houston,Texas,166804,666,1264,3,0.8%,3749,581,37.302192,-91.8445815,2021-02-10 19:07 EDT
Harris--Houston,Texas,163452,14,1850,12,1.1%,5339,251,29.66648008,-95.22438005,2021-02-10 19:07 EDT
El Paso,Texas,117738,368,2195,0,1.9%,1039,984,31.75916,-106.48749,2021-02-10 19:07 EDT
Collin,Texas,77666,0,636,0,0.8%,2939,423,33.1968,-96.80393,2021-02-10 19:07 EDT
Travis,Texas,72625,0,774,0,1.1%,3469,536,30.33462266,-97.78218981,2021-02-10 19:07 EDT
Hidalgo,Texas,69765,508,2526,10,3.6%,169,801,26.39702985,-98.18094296,2021-02-10 19:07 EDT
Denton,Texas,57919,0,561,0,1.0%,109,177,33.216590000000004,-97.13162,2021-02-10 19:07 EDT
Fort Bend,Texas,53764,0,509,0,0.9%,3199,163,29.52745252,-95.77065084,2021-02-10 19:07 EDT
Lubbock,Texas,47530,0,724,0,1.5%,4159,98,33.61019304,-101.8204416,2021-02-10 19:07 EDT
Montgomery,Texas,42261,0,408,0,1.0%,1689,901,30.38862,-95.69633,2021-02-10 19:07 EDT
Webb,Texas,41703,0,688,0,1.6%,999,541,27.7925,-99.4228,2021-02-10 19:07 EDT
Williamson,Texas,38913,0,356,0,0.9%,4119,724,30.64806761,-97.60077209,2021-02-10 19:07 EDT
Nueces,Texas,36440,0,672,0,1.8%,3449,30,27.7262373,-97.61348194,2021-02-10 19:07 EDT
Cameron,Texas,36148,72,1386,7,3.8%,2559,76,26.13597462,-97.52423968,2021-02-10 19:07 EDT
Galveston,Texas,32317,0,304,0,0.9%,1099,413,29.29532,-94.80791,2021-02-10 19:07 EDT
Brazoria,Texas,30201,0,335,0,1.1%,4119,300,29.04971,-95.562,2021-02-10 19:07 EDT
McLennan,Texas,23953,0,405,0,1.7%,42739,20,31.55234029,-97.20180587,2021-02-10 19:07 EDT
Brazos,Texas,19786,0,198,0,1.0%,1459,88,30.66048584,-96.30207301,2021-02-10 19:07 EDT
Bell,Texas,19775,0,297,0,1.5%,5219,38,31.03765881,-97.47807382,2021-02-10 19:07 EDT
Ellis,Texas,19695,0,256,0,1.3%,2429,11,32.34839289,-96.79460418,2021-02-10 19:07 EDT
Smith,Texas,18100,0,378,0,2.1%,5519,47,32.37505601,-95.26910259,2021-02-10 19:07 EDT
Jefferson,Texas,17586,0,315,0,1.8%,47249,88,29.88366401,-94.16922753,2021-02-10 19:07 EDT
Johnson,Texas,17536,0,296,0,1.7%,2559,98,32.37899029,-97.36641179,2021-02-10 19:07 EDT
Hays,Texas,17461,0,200,0,1.1%,4197,27,30.1227,-97.8722,2021-02-10 19:07 EDT
Potter,Texas,16688,44,388,1,2.3%,4449,20,35.40127385,-101.8939736,2021-02-10 19:07 EDT
Tom Green,Texas,16032,38,292,3,1.8%,3829,12,31.40442601,-100.4619795,2021-02-10 19:07 EDT
