County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1098411,0,16127,0,1.5%,329,3609,34.053490000000004,-118.24532,2021-01-29 19:21 EDT
San Bernardino,California,272198,1009,1798,22,0.7%,329,0999,34.10524,-117.29412,2021-01-29 19:21 EDT
Riverside,California,271910,1805,3091,33,1.1%,446,3558,33.98171,-117.37404,2021-01-29 19:21 EDT
San Diego,California,232970,0,2534,0,1.1%,4299,3239,32.71568,-117.16171,2021-01-29 19:21 EDT
Orange,California,229757,1460,2975,107,1.3%,1419,1016,33.78787,-117.85071,2021-01-29 19:21 EDT
Santa Clara,California,100468,0,1344,0,1.3%,2399,532,37.35579,-121.95508999999998,2021-01-29 19:21 EDT
Kern,California,92992,665,616,7,0.7%,539,593,35.34281638,-118.7299395,2021-01-29 19:21 EDT
Fresno,California,86886,213,1137,15,1.3%,277,295,36.74084000000001,-119.78552,2021-01-29 19:21 EDT
Sacramento,California,85392,491,1239,23,1.5%,1949,326,38.57944000000001,-121.49085,2021-01-29 19:21 EDT
Alameda,California,72597,0,937,0,1.3%,3569,069,37.76683,-122.2453,2021-01-29 19:21 EDT
Ventura,California,68397,0,579,0,0.8%,2019,789,34.28082,-119.29232,2021-01-29 19:21 EDT
San Joaquin,California,61901,353,853,3,1.4%,1399,506,37.93479557,-121.2713112,2021-01-29 19:21 EDT
Contra Costa,California,56575,323,528,3,0.9%,1519,731,37.91793732,-121.9259354,2021-01-29 19:21 EDT
Stanislaus,California,45264,0,815,5,1.8%,2039,772,37.55932622,-120.9976619,2021-01-29 19:21 EDT
Tulare,California,44518,261,588,46,1.3%,3199,759,36.20649,-119.34305,2021-01-29 19:21 EDT
Monterey,California,39040,187,284,4,0.7%,459,090,36.21714603,-121.2390196,2021-01-29 19:21 EDT
San Mateo,California,35235,277,382,26,1.1%,3739,767,37.54704,-122.31485,2021-01-29 19:21 EDT
San Francisco,California,30814,140,317,9,1.0%,1799,324,37.77712,-122.41964,2021-01-29 19:21 EDT
Santa Barbara,California,27754,0,285,0,1.0%,959,003,34.41938,-119.69905,2021-01-29 19:21 EDT
Solano,California,27486,0,122,0,0.4%,157,295,38.27793363,-121.9272405,2021-01-29 19:21 EDT
Merced,California,26038,0,349,0,1.3%,359,250,37.19187429,-120.717739,2021-01-29 19:21 EDT
Imperial,California,25948,121,532,4,2.1%,399,03,32.84748,-115.56952,2021-01-29 19:21 EDT
Sonoma,California,25678,142,260,6,1.0%,3769,209,38.29188,-122.45728,2021-01-29 19:21 EDT
Kings,California,20292,0,169,0,0.8%,5299,89,36.07543071,-119.8153541,2021-01-29 19:21 EDT
Placer,California,18267,0,192,0,1.1%,179,83,39.05913563,-120.7536328,2021-01-29 19:21 EDT
San Luis Obispo,California,17605,94,168,4,1.0%,1259,168,35.28579000000001,-120.66275,2021-01-29 19:21 EDT
Madera,California,14165,0,175,0,1.2%,749,67,36.96205,-120.06399,2021-01-29 19:21 EDT
Santa Cruz,California,13321,86,148,2,1.1%,379,88,36.97424,-122.03098,2021-01-29 19:21 EDT
Marin,California,12157,2,172,0,1.4%,2549,47,38.07188727,-122.7195348,2021-01-29 19:21 EDT
Yolo,California,11322,0,149,0,1.3%,4639,50,38.73431,-121.81279,2021-01-29 19:21 EDT
Shasta,California,10281,0,138,0,1.3%,48639,47,40.59828,-122.49095,2021-01-29 19:21 EDT
Butte,California,9862,42,136,0,1.4%,1999,87,39.66709143,-121.600911,2021-01-29 19:21 EDT
El Dorado,California,8323,0,74,0,0.9%,1389,74,38.68217,-120.84683,2021-01-29 19:21 EDT
Sutter,California,8206,0,85,0,1.0%,1569,51,39.03467539,-121.6948457,2021-01-29 19:21 EDT
Napa,California,8198,48,52,2,0.6%,2769,37,38.50647693,-122.3306091,2021-01-29 19:21 EDT
